Date,Close,Apertura,Máximo,Mínimo,Vol.,% var.
12.12.2025,"199,51","201,08","201,65","199,09","3,55M","-0,75%"
11.12.2025,"201,01","199,19","201,01","198,76","1,64M","0,84%"
10.12.2025,"199,34","198,30","199,80","197,88","1,52M","0,47%"
09.12.2025,"198,41","198,39","198,86","198,28","1,66M","-0,07%"
08.12.2025,"198,55","200,06","200,06","198,18","1,43M","-0,61%"
05.12.2025,"199,76","199,42","200,48","199,42","1,41M","0,24%"
04.12.2025,"199,28","199,68","199,69","198,60","1,43M","0,08%"
03.12.2025,"199,12","197,97","199,38","197,90","1,58M","0,35%"
02.12.2025,"198,43","197,94","198,87","197,63","1,59M","0,38%"
01.12.2025,"197,67","196,82","198,65","196,76","1,54M","-0,21%"
28.11.2025,"198,08","197,60","198,21","197,32","696,14K","0,37%"
26.11.2025,"197,34","196,78","197,90","196,62","1,37M","0,69%"
25.11.2025,"195,99","193,58","196,24","193,02","2,47M","1,19%"
24.11.2025,"193,68","192,66","194,10","192,02","1,85M","0,89%"
21.11.2025,"191,98","189,82","193,51","189,82","4,58M","1,38%"
20.11.2025,"189,36","194,25","194,99","189,21","4,12M","-1,25%"
19.11.2025,"191,75","191,30","192,96","190,85","4,87M","0,36%"
18.11.2025,"191,07","191,28","192,20","189,69","28,14M","-0,65%"
17.11.2025,"192,32","193,60","194,62","191,53","1,30M","-1,06%"
14.11.2025,"194,38","192,95","195,51","192,81","2,06M","-0,27%"
13.11.2025,"194,91","196,35","196,76","194,48","1,97M","-1,07%"
12.11.2025,"197,01","197,20","197,29","196,29","1,10M","0,25%"
11.11.2025,"196,52","195,32","196,72","195,32","1,08M","0,31%"
10.11.2025,"195,91","194,79","196,12","194,30","1,17M","1,40%"
07.11.2025,"193,21","192,60","193,25","190,90","1,77M","-0,03%"
06.11.2025,"193,27","195,04","195,04","192,82","1,32M","-1,03%"
05.11.2025,"195,29","194,27","196,34","194,25","1,21M","0,40%"
04.11.2025,"194,52","194,29","195,45","194,22","1,21M","-0,77%"
03.11.2025,"196,02","197,01","197,08","195,07","1,33M","-0,14%"
31.10.2025,"196,30","197,32","197,32","195,61","2,34M","-0,20%"
30.10.2025,"196,70","197,20","198,22","196,70","1,45M","-0,82%"
29.10.2025,"198,32","199,53","199,96","197,63","4,19M","-0,41%"
28.10.2025,"199,13","199,59","199,67","198,85","1,53M","-0,03%"
27.10.2025,"199,18","198,51","199,27","198,19","1,15M","1,18%"
24.10.2025,"196,86","197,12","197,48","196,80","822,79K","0,39%"
23.10.2025,"196,09","194,94","196,50","194,94","1,50M","0,64%"
22.10.2025,"194,85","195,81","196,12","193,98","1,75M","-0,65%"
21.10.2025,"196,13","195,36","196,54","195,26","1,04M","0,27%"
20.10.2025,"195,61","194,27","195,97","194,27","765,38K","1,11%"
17.10.2025,"193,46","191,66","193,82","191,66","1,31M","0,61%"
16.10.2025,"192,29","194,14","194,16","191,23","1,57M","-0,73%"
15.10.2025,"193,71","194,33","195,25","192,17","968,47K","0,35%"
14.10.2025,"193,03","191,10","193,85","190,74","1,10M","0,08%"
13.10.2025,"192,88","192,79","193,33","192,07","873,98K","0,98%"
10.10.2025,"191,01","196,12","196,48","190,90","1,42M","-2,43%"
09.10.2025,"195,77","196,89","197,01","195,38","1,04M","-0,47%"
08.10.2025,"196,69","196,11","196,80","195,93","1,01M","0,45%"
07.10.2025,"195,81","197,02","197,28","195,50","1,22M","-0,51%"
06.10.2025,"196,81","196,91","197,37","196,38","1,48M","0,17%"
03.10.2025,"196,47","196,35","197,50","196,35","1,47M","0,06%"
02.10.2025,"196,36","196,16","196,46","195,39","2,02M","0,27%"
01.10.2025,"195,84","193,83","196,02","193,72","2,33M","0,69%"
30.09.2025,"194,50","193,05","194,62","192,97","1,08M","0,59%"
29.09.2025,"193,36","193,30","193,75","192,93","1,34M","0,39%"
26.09.2025,"192,60","191,57","192,68","191,32","1,04M","0,68%"
25.09.2025,"191,30","191,30","191,66","190,37","1,54M","-0,47%"
24.09.2025,"192,20","192,93","192,95","191,90","1,16M","-0,35%"
23.09.2025,"192,87","193,53","194,00","192,53","1,56M","-0,47%"
22.09.2025,"193,78","192,36","193,85","192,32","1,55M","0,56%"
19.09.2025,"192,71","192,73","192,91","191,71","1,50M","0,36%"
18.09.2025,"192,02","192,34","193,16","191,85","4,10M","0,38%"
17.09.2025,"191,29","190,93","192,16","190,07","3,81M","0,26%"
16.09.2025,"190,79","190,88","191,13","190,32","13,65M","-0,34%"
15.09.2025,"191,44","191,16","191,50","190,97","948,90K","0,33%"
