Date,Close,Open,High,Low,Vol.,Change %
01/13/2023,97.63,96.47,97.7,96.36,92.68K,0.41%
01/12/23,97.23,97.05,97.53,96.25,25.82K,0.44%
01/11/23,96.8,95.95,96.8,95.83,21.96K,1.35%
01/10/23,95.51,94.73,95.52,94.68,32.80K,0.67%
01/09/23,94.87,95.48,96.22,94.81,59.08K,0.07%
01/06/23,94.8,93.5,95.06,92.82,32.60K,2.22%
01/05/23,92.74,93.37,93.37,92.61,40.37K,-1.19%
01/04/23,93.86,93.62,94.32,93.08,103.56K,0.86%
01/03/23,93.06,94.04,94.48,92.37,134.16K,-0.42%
12/30/2022,93.45,92.92,93.46,92.5,54.34K,-0.25%
12/29/2022,93.68,92.72,93.89,92.72,103.79K,1.84%
12/28/2022,91.99,93.13,93.53,91.95,37.14K,-1.20%
12/27/2022,93.11,93.44,93.51,92.72,100.29K,-0.41%
12/23/2022,93.49,92.75,93.5,92.54,83.71K,0.52%
12/22/2022,93.01,93.57,93.57,91.63,27.04K,-1.42%
12/21/2022,94.35,93.66,94.65,93.55,25.38K,1.52%
12/20/2022,92.94,92.54,93.32,92.35,141.18K,0.08%
12/19/2022,92.87,93.88,93.88,92.44,38.03K,-1.01%
12/16/2022,93.82,94.0,94.32,93.18,46.83K,-1.02%
12/15/2022,94.79,95.99,96.0,94.47,54.40K,-2.64%
12/14/2022,97.36,97.89,98.63,96.48,29.05K,-0.55%
12/13/2022,97.9,99.84,99.96,97.19,31.38K,0.37%
12/12/22,97.54,96.33,97.54,96.14,137.28K,1.52%
12/09/22,96.08,96.43,97.12,96.06,24.75K,-0.77%
12/08/22,96.83,96.49,97.07,96.17,33.76K,0.79%
12/07/22,96.07,95.9,96.56,95.84,73.58K,-0.16%
12/06/22,96.22,97.66,97.66,95.65,18.96K,-1.52%
12/05/22,97.71,98.87,98.91,97.4,30.24K,-1.84%
12/02/22,99.54,98.33,99.82,98.33,22.49K,-0.11%
12/01/22,99.65,99.89,100.27,99.06,33.24K,-0.06%
11/30/2022,99.71,96.8,99.71,96.27,40.93K,3.16%
11/29/2022,96.66,96.91,97.03,96.29,27.67K,-0.19%
11/28/2022,96.84,97.54,97.93,96.6,37.07K,-1.47%
11/25/2022,98.29,98.26,98.52,98.26,14.07K,-0.04%
11/23/2022,98.33,97.72,98.49,97.67,106.77K,0.62%
11/22/2022,97.72,96.89,97.78,96.56,39.02K,1.35%
11/21/2022,96.42,96.56,96.69,96.04,121.60K,-0.43%
11/18/2022,96.84,97.18,97.18,96.22,17.79K,0.37%
11/17/2022,96.48,95.61,96.52,95.49,32.95K,-0.40%
11/16/2022,96.87,97.29,97.33,96.73,26.58K,-0.89%
11/15/2022,97.74,98.43,98.56,97.0,64.95K,1.00%
11/14/2022,96.77,97.18,98.04,96.76,28.06K,-0.97%
11/11/22,97.72,96.85,97.89,96.57,42.27K,1.13%
11/10/22,96.63,94.71,96.76,94.52,117.26K,5.64%
11/09/22,91.47,92.89,93.07,91.37,222.82K,-2.16%
11/08/22,93.49,93.23,94.27,92.48,103.19K,0.59%
11/07/22,92.94,92.4,93.04,91.96,32.25K,0.92%
11/04/22,92.09,92.36,92.7,90.68,28.33K,1.23%
11/03/22,90.97,90.87,91.55,90.37,82.60K,-0.98%
11/02/22,91.87,94.13,95.17,91.87,76.89K,-2.59%
11/01/22,94.31,95.55,95.56,94.02,32.34K,-0.33%
10/31/2022,94.62,94.71,95.14,94.48,47.99K,-0.71%
10/28/2022,95.3,93.16,95.35,93.16,58.69K,2.29%
