Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
16/03/26,18.1,17.965,18.26,17.72,7.70M,0.50%
13/03/26,18.01,17.93,18.375,17.745,10.69M,-0.96%
12/03/26,18.185,18.34,18.76,17.825,14.25M,-3.53%
11/03/26,18.85,18.73,19.045,18.675,9.43M,-1.26%
10/03/26,19.09,18.975,19.16,18.585,13.29M,4.77%
09/03/26,18.22,17.71,18.31,17.58,11.97M,-0.82%
06/03/26,18.37,18.68,18.81,18.025,14.11M,-0.97%
05.03.2026,18.55,18.85,19.38,18.485,16.28M,-1.51%
04.03.2026,18.835,18.065,18.93,17.765,17.08M,4.26%
03.03.2026,18.065,18.6,18.7,17.775,25.50M,-4.85%
02.03.2026,18.985,18.9,19.28,18.78,16.06M,-3.87%
27.02.2026,19.75,20.06,20.21,19.585,13.19M,-1.74%
26.02.2026,20.1,20,20.12,19.885,5.36M,-0.30%
25.02.2026,20.16,20.03,20.16,19.94,5.89M,1.92%
24.02.2026,19.78,19.98,20.01,19.555,9.84M,-1.40%
23.02.2026,20.06,19.98,20.36,19.93,8.61M,1.03%
20.02.2026,19.855,19.88,19.925,19.575,11.38M,0.23%
19.02.2026,19.81,20,20.03,19.575,8.75M,-0.95%
18.02.2026,20,19.585,20,19.58,9.88M,2.35%
17.02.2026,19.54,19.4,19.65,19.34,6.88M,0.15%
16.02.2026,19.51,19.3,19.545,19.28,6.12M,2.07%
13.02.2026,19.115,19.7,20,19,17.04M,-3.44%
12.02.2026,19.795,20.48,20.52,19.765,10.84M,-2.00%
11.02.2026,20.2,20.58,20.8,20.03,10.52M,-1.94%
10.02.2026,20.6,20.65,20.89,20.44,9.93M,-0.15%
09.02.2026,20.63,20.5,20.65,20.34,9.00M,2.18%
06.02.2026,20.19,19.9,20.68,19.82,15.54M,1.05%
05.02.2026,19.98,20.92,21.2,19.98,25.44M,-8.81%
04.02.2026,21.91,22.03,22.24,21.79,8.28M,-0.54%
03.02.2026,22.03,22.09,22.33,21.9,7.34M,0.55%
02.02.2026,21.91,21.23,21.98,21.2,7.41M,2.14%
