Fecha,Close
07/03/19,2238778.97
08/03/19,2238132.76
11/03/19,2234521.09
12/03/19,2236641.8
13/03/19,2234285.67
14/03/19,2224828.96
15/03/19,2221167.63
19/03/19,2224738.29
20/03/19,2223853.9
21/03/19,2226977.4
22/03/19,2228402.89
25/03/19,2224613.87
26/03/19,2221301.78
27/03/19,2224196.59
28/03/19,2226362.86
29/03/19,2227086.15
01/04/19,2221218.69
02/04/19,2220476.76
03/04/19,2214349.64
04/04/19,2213218.66
05/04/19,2218440.59
08/04/19,2217046.65
09/04/19,2210824.28
10/04/19,2212686.7
11/04/19,2209045.82
12/04/19,2213731.78
15/04/19,2216345.76
16/04/19,2208340.57
17/04/19,2205215.5
22/04/19,2205527.46
23/04/19,2202688.19
24/04/19,2202590.5
25/04/19,2192679.59
26/04/19,2188973.89
29/04/19,2190370.23
30/04/19,2192330.94
02/05/19,2191829.05
03/05/19,2188825.9
06/05/19,2184670.03
07/05/19,2178063.91
08/05/19,2189175.99
09/05/19,2176879.91
10/05/19,2180889.56
13/05/19,2177618.83
14/05/19,2175154.12
15/05/19,2169114.73
16/05/19,2174931.3
17/05/19,2176312.77
20/05/19,2179581.71
21/05/19,2177379.94
22/05/19,2173141.94
23/05/19,2171271.59
24/05/19,2176474.16
27/05/19,2177592.08
28/05/19,2173430.2
29/05/19,2167894.07
30/05/19,2176577.53
31/05/19,2200738.82
03/06/19,2152929.76
04/06/19,2150212.34
05/06/19,2146841.37
06/06/19,2136808.57
07/06/19,2133064.71
10/06/19,2133662.27
11/06/19,2140631.51
12/06/19,2146052.99
13/06/19,2150811.04
14/06/19,2163892.78
17/06/19,2167441.43
18/06/19,2169302.44
19/06/19,2170276.12
20/06/19,2171147.48
21/06/19,2171889.63
24/06/19,2161347.4
25/06/19,2143693.65
26/06/19,2149147.64
27/06/19,2142763.2
28/06/19,2144409.25
01/07/19,2135069
02/07/19,2136644.85
03/07/19,2138730.65
04/07/19,2128492.44
05/07/19,2116814.42
08/07/19,2116117.8
09/07/19,2111951.7
10/07/19,2121183.32
11/07/19,2116586.37
12/07/19,2111810.31
15/07/19,2115505.93
16/07/19,2111843.44
17/07/19,2119681.12
18/07/19,2095749.94
19/07/19,2103677.27
22/07/19,2098619.25
23/07/19,2101076.51
24/07/19,2101299.15
25/07/19,2108041.39
26/07/19,2112493.32
29/07/19,2111243.71
30/07/19,2110918.26
31/07/19,2112769.73
01/08/19,2101200.81
02/08/19,2094529.04
05/08/19,2091721.96
06/08/19,2094423.71
07/08/19,2092606.03
08/08/19,2093931.64
09/08/19,2098618.47
12/08/19,2103882.4
13/08/19,2106381.96
14/08/19,2101723.23
15/08/19,2094609.13
16/08/19,2096364.07
19/08/19,2101013.32
20/08/19,2093037.11
21/08/19,2107338.01
22/08/19,2110761
23/08/19,2111323.44
26/08/19,2113553.92
27/08/19,2107057.72
28/08/19,2108890.66
29/08/19,2102881.02
30/08/19,2088115.68
02/09/19,2094045.8
03/09/19,2072175.59
04/09/19,2076587.85
05/09/19,2068180.72
06/09/19,2082074.78
09/09/19,2087068.78
10/09/19,2078553.41
11/09/19,2076610.18
12/09/19,2073519.89
13/09/19,2074040.59
17/09/19,2072519.51
18/09/19,2066708.33
19/09/19,2082327.32
20/09/19,2085671.3
23/09/19,2087352.4
24/09/19,2088041.73
25/09/19,2087357.62
26/09/19,2076411.96
27/09/19,2081214.37
30/09/19,2085885.46
01/10/19,2067583.73
02/10/19,2059522.06
03/10/19,2050622.44
04/10/19,2060239.34
07/10/19,2051874.71
08/10/19,2065334.32
09/10/19,2061858.64
10/10/19,2071515.67
11/10/19,2062086.13
14/10/19,2067602.6
15/10/19,2065808.86
16/10/19,2067885.19
17/10/19,2069038.89
18/10/19,2068711.17
21/10/19,2061134.58
22/10/19,2065863.56
23/10/19,2066615.25
24/10/19,2066640.96
25/10/19,2075147.72
28/10/19,2070142.2
29/10/19,2077706.5
30/10/19,2068357.1
31/10/19,2070827.07
01/11/19,2074093.95
04/11/19,2076614.37
05/11/19,2077009.31
06/11/19,2083246.56
07/11/19,2059446.86
08/11/19,2054460.98
11/11/19,2056943.29
12/11/19,2067236.86
13/11/19,2064519.02
14/11/19,2072178.46
15/11/19,2058315.64
19/11/19,2056791.39
20/11/19,2058341.54
21/11/19,2048841.81
22/11/19,2048055.66
25/11/19,2044813
26/11/19,2048825.18
27/11/19,2047352.05
28/11/19,2049060.57
29/11/19,2039261.23
02/12/19,2038574.44
03/12/19,2046217.28
04/12/19,2070719.9
05/12/19,2062310.87
06/12/19,2092927.17
09/12/19,2106866
10/12/19,2124423.96
11/12/19,2107147.7
13/12/19,2119114.35
16/12/19,2123974.54
17/12/19,2132895.22
18/12/19,2146637.06
19/12/19,2143531.08
20/12/19,2148114.01
23/12/19,2156389.41
24/12/19,2153736.65
26/12/19,2150270.42
27/12/19,2148839.57
30/12/19,2151319.34
31/12/19,2148286.84
02/01/20,2130093.92
03/01/20,2130764.13
06/01/20,2130709.11
07/01/20,2140214.66
08/01/20,2143329.32
09/01/20,2150918.51
10/01/20,2166822.64
13/01/20,2177333.86
14/01/20,2186806.71
15/01/20,2190753.02
16/01/20,2188223.8
17/01/20,2175048.47
20/01/20,2177504.97
21/01/20,2168041.16
22/01/20,2169701.85
23/01/20,2172209.64
24/01/20,2177214.98
27/01/20,2182461.21
28/01/20,2189231.61
29/01/20,2190916.66
30/01/20,2185350.32
31/01/20,2180638.5
04/02/20,2188623.05
05/02/20,2190643.39
06/02/20,2192033.04
07/02/20,2200311.64
10/02/20,2196498.04
11/02/20,2201373.08
12/02/20,2202609.45
13/02/20,2196157.81
14/02/20,2190905.16
17/02/20,2191866.63
18/02/20,2178072.08
19/02/20,2182157.69
20/02/20,2194078.27
21/02/20,2214218.35
24/02/20,2210591.55
25/02/20,2208298.28
26/02/20,2210709.92
27/02/20,2166977.79
28/02/20,2185084.93
02/03/20,2171937.05
03/03/20,2158732.01
04/03/20,2143746.02
05/03/20,2163385.36
06/03/20,2170561.86
09/03/20,2163077.14
10/03/20,2149131.25
11/03/20,2136573.86
12/03/20,2120961.76
13/03/20,2115911.95
17/03/20,2095587.32
18/03/20,2079512.77
19/03/20,2064214.37
20/03/20,2073641.01
23/03/20,2072865.56
24/03/20,2058968.76
25/03/20,2052528.04
26/03/20,2044387.21
27/03/20,2033599.7
30/03/20,2036759.05
31/03/20,2018544.34
01/04/20,2011111.11
02/04/20,2011271.4
03/04/20,2008328.6
06/04/20,1987234.84
07/04/20,1982938.72
08/04/20,1974117.1
13/04/20,1963096.21
14/04/20,1967203.16
15/04/20,1962430.44
16/04/20,1958868.16
17/04/20,1952371.24
20/04/20,1948949.74
21/04/20,1941543.12
22/04/20,1943672.22
23/04/20,1930764.98
24/04/20,1923316.8
27/04/20,1916238.08
28/04/20,1908047.53
29/04/20,1900078.51
30/04/20,1897299.62
04/05/20,1896018.13
05/05/20,1894579.49
06/05/20,1899857.45
07/05/20,1887742
08/05/20,1886229.09
11/05/20,1891295.78
12/05/20,1890780.45
13/05/20,1889838.45
14/05/20,1883471.42
15/05/20,1877204.94
18/05/20,1874462.59
19/05/20,1870916.39
20/05/20,1869180.14
21/05/20,1867000.12
22/05/20,1858857.46
25/05/20,1863567.28
26/05/20,1859889.32
27/05/20,1858167.98
28/05/20,1894082.79
29/05/20,1862454.9
01/06/20,1866596.39
02/06/20,1865649.73
03/06/20,1865044.38
04/06/20,1848578.14
05/06/20,1856794.84
08/06/20,1834152.77
09/06/20,1840818.13
10/06/20,1846234.94
11/06/20,1828572.5
12/06/20,1838136.5
15/06/20,1831556.97
16/06/20,1844175.31
17/06/20,1850480.96
18/06/20,1833457.12
19/06/20,1839052.38
22/06/20,1839582.36
23/06/20,1827896.35
24/06/20,1827815.13
25/06/20,1837091.96
26/06/20,1835564.98
29/06/20,1824279.37
30/06/20,1825200.71
01/07/20,1822847.71
02/07/20,1819653.94
03/07/20,1818689.83
06/07/20,1816835.48
07/07/20,1805737.39
08/07/20,1810941.58
09/07/20,1813035.27
10/07/20,1809698.28
13/07/20,1810973.38
14/07/20,1803804.42
15/07/20,1804200.96
16/07/20,1794002.22
17/07/20,1794759.09
20/07/20,1795941.86
21/07/20,1792211.72
22/07/20,1796584.25
23/07/20,1793758.74
24/07/20,1791043.37
27/07/20,1792172.72
28/07/20,1795806.33
29/07/20,1796404.41
30/07/20,1788181.45
31/07/20,1798678.28
03/08/20,1793208.05
04/08/20,1792112.3
05/08/20,1799969.31
06/08/20,1810281.82
07/08/20,1817267.79
10/08/20,1814430.77
11/08/20,1814545.45
12/08/20,1810477.17
13/08/20,1798546.7
14/08/20,1803323.82
17/08/20,1807187.21
18/08/20,1814526.84
19/08/20,1813119.26
20/08/20,1819179.24
21/08/20,1821356.42
24/08/20,1815929.17
25/08/20,1812153.58
26/08/20,1813828.07
27/08/20,1812481.46
28/08/20,1817205.53
31/08/20,1811981.7
01/09/20,1808360.32
02/09/20,1813221.72
03/09/20,1820077.56
04/09/20,1828033.28
07/09/20,1828835.95
08/09/20,1826159.13
09/09/20,1825069.77
10/09/20,1824555.18
11/09/20,1826270.29
14/09/20,1827581.25
15/09/20,1828516.68
17/09/20,1829592.6
18/09/20,1833696.61
21/09/20,1826297.16
22/09/20,1830915.84
23/09/20,1833644.07
24/09/20,1823805.64
25/09/20,1819564.41
28/09/20,1819176.95
29/09/20,1820563.87
30/09/20,1807268.98
01/10/20,1797127.24
02/10/20,1795228.55
05/10/20,1802362.91
06/10/20,1801416.79
07/10/20,1805300.17
08/10/20,1791408.68
09/10/20,1792544.25
12/10/20,1789847.09
13/10/20,1788530.72
14/10/20,1791705.2
15/10/20,1786109.73
16/10/20,1780528.97
19/10/20,1777834.42
20/10/20,1777811.29
21/10/20,1777520.65
22/10/20,1774817.12
23/10/20,1772423.09
26/10/20,1764628.63
27/10/20,1763454.11
28/10/20,1764447.8
29/10/20,1760132.25
30/10/20,1752183.06
03/11/20,1746404.81
04/11/20,1750745.36
05/11/20,1738792.78
06/11/20,1758737.24
09/11/20,1763910.42
10/11/20,1761307.68
11/11/20,1762994.49
12/11/20,1754211.49
13/11/20,1755454.67
17/11/20,1755522.86
18/11/20,1761160.06
19/11/20,1755538.15
20/11/20,1886681.15
23/11/20,1885052.69
24/11/20,1879508.56
25/11/20,1878623.61
26/11/20,1884217.39
27/11/20,1881250.53
30/11/20,1891307.61
01/12/20,1884724.92
02/12/20,1884250.48
03/12/20,1874435.85
04/12/20,1885157
07/12/20,1879962.73
08/12/20,1877439.2
09/12/20,1882381.91
10/12/20,1879944.04
11/12/20,1880465.26
14/12/20,1878012.3
15/12/20,1890339.36
16/12/20,1886715
17/12/20,1885035.77
18/12/20,1891927.86
21/12/20,1887567.01
22/12/20,1893557.32
23/12/20,1898069.33
24/12/20,1892914.55
28/12/20,1890028.31
29/12/20,1895406.25
30/12/20,1897358.45
31/12/20,1891048.32
04/01/21,1888904.28
05/01/21,1889608.56
06/01/21,1877422.06
07/01/21,1885201.76
08/01/21,1892752.32
11/01/21,1879641.58
12/01/21,1885702.8
13/01/21,1894917.94
14/01/21,1886057.15
15/01/21,1875594.02
18/01/21,1884858.67
19/01/21,1871688.84
20/01/21,1881390.58
21/01/21,1877366.87
22/01/21,1883498.8
25/01/21,1884977.68
26/01/21,1882636.37
27/01/21,1877273.97
28/01/21,1878608.53
29/01/21,1880574.87
02/02/21,1879964.56
03/02/21,1893532.46
04/02/21,1892819.05
05/02/21,1888428.07
08/02/21,1891973.44
09/02/21,1889776.78
10/02/21,1884985.1
11/02/21,1890132.15
12/02/21,1885542.51
15/02/21,1889082.9
16/02/21,1891001.24
17/02/21,1883311.61
18/02/21,1877776.1
19/02/21,1858551.16
22/02/21,1847870.16
23/02/21,1845995.77
24/02/21,1847805.11
25/02/21,1835114.1
26/02/21,1828392.35
01/03/21,1834285.84
02/03/21,1833675.38
03/03/21,1830222.94
04/03/21,1839070.36
05/03/21,1838787.81
08/03/21,1837513.85
09/03/21,1835863.81
10/03/21,1827971.07
11/03/21,1813988.39
12/03/21,1818533.61
16/03/21,1825433.5
17/03/21,1822817.53
18/03/21,1839690.93
19/03/21,1836144.68
22/03/21,1833290.41
23/03/21,1836277.02
24/03/21,1834186.9
25/03/21,1798760.73
26/03/21,1801032.3
29/03/21,1787665.21
30/03/21,1791203.95
31/03/21,1784497.96
05/04/21,1775413.81
06/04/21,1777064.88
07/04/21,1782368.7
08/04/21,1769333.64
09/04/21,1773743.25
12/04/21,1781689.92
13/04/21,1772009.25
14/04/21,1782753.12
15/04/21,1774237.22
16/04/21,1776151.35
19/04/21,1786057.18
20/04/21,1779798.06
21/04/21,1779996.87
22/04/21,1788264.91
23/04/21,1776555.39
26/04/21,1775975.61
27/04/21,1786910.74
28/04/21,1768981.59
29/04/21,1773851.04
30/04/21,1783025.02
03/05/21,1773291.67
04/05/21,1769955.24
05/05/21,1785608.03
06/05/21,1768403.82
07/05/21,1768057.49
10/05/21,1782599.84
11/05/21,1769534.06
12/05/21,1767213.54
13/05/21,1785622.89
14/05/21,1783139.31
17/05/21,1778741.99
18/05/21,1776981.91
19/05/21,1766942.43
20/05/21,1760335.47
21/05/21,1759984.56
24/05/21,1758501.8
25/05/21,1761868.97
26/05/21,1766941.84
27/05/21,1773739.61
28/05/21,1764125.52
31/05/21,1766735.91
01/06/21,1765471.23
02/06/21,1772395.43
03/06/21,1777845.21
04/06/21,1780204.46
07/06/21,1780616.62
08/06/21,1783698.65
09/06/21,1787164.24
10/06/21,1781221.64
11/06/21,1791635.82
14/06/21,1787765.72
15/06/21,1785973.43
16/06/21,1787363.19
17/06/21,1779026.64
18/06/21,1778956.82
21/06/21,1776653.66
22/06/21,1767145.44
23/06/21,1756220.63
24/06/21,1749890.02
25/06/21,1743649.69
28/06/21,1761089.66
29/06/21,1751404.09
30/06/21,1756787.82
01/07/21,1755105.5
02/07/21,1750630.9
05/07/21,1749125.36
06/07/21,1745606.89
07/07/21,1743950.04
08/07/21,1748542.43
09/07/21,1740016.3
12/07/21,1718849.64
13/07/21,1705821.2
14/07/21,1708043.7
15/07/21,1703936.74
16/07/21,1711531.72
19/07/21,1712993.06
20/07/21,1716470.58
21/07/21,1713331.81
22/07/21,1715449.9
23/07/21,1709559.75
26/07/21,1707967.59
27/07/21,1698636.37
28/07/21,1693965.98
29/07/21,1683630.37
30/07/21,1689289.14
02/08/21,1691788.56
03/08/21,1698369.49
04/08/21,1701083.72
05/08/21,1695174.63
06/08/21,1693617.87
09/08/21,1691130.35
10/08/21,1693932.08
11/08/21,1693925.03
12/08/21,1684900.63
13/08/21,1687622.66
16/08/21,1678515.45
17/08/21,1667436.12
18/08/21,1672577.06
19/08/21,1665888.31
20/08/21,1663231.18
23/08/21,1666068.51
24/08/21,1660768.19
25/08/21,1661081.68
26/08/21,1648241.69
27/08/21,1648737.49
30/08/21,1650399.38
31/08/21,1654517.14
01/09/21,1657049.06
02/09/21,1666615.81
03/09/21,1665849.04
06/09/21,1670190.14
07/09/21,1667420.29
08/09/21,1672662.88
09/09/21,1670223.44
10/09/21,1669863.96
13/09/21,1671421.11
14/09/21,1673246
15/09/21,1674146.45
17/09/21,1673710.41
20/09/21,1683131.64
21/09/21,1679010.3
22/09/21,1675498
23/09/21,1672731.82
24/09/21,1673146.07
27/09/21,1672112.68
28/09/21,1668870.75
29/09/21,1673871.08
30/09/21,1670294.3
01/10/21,1666838.93
04/10/21,1658090.37
05/10/21,1660540.1
06/10/21,1656935.99
07/10/21,1641907.54
08/10/21,1634615.13
11/10/21,1639842.73
12/10/21,1631722.33
13/10/21,1628200.16
14/10/21,1633297.09
15/10/21,1621977.08
18/10/21,1626703.69
19/10/21,1626198.03
20/10/21,1624063.09
21/10/21,1622213.16
22/10/21,1632332.39
25/10/21,1620501.87
26/10/21,1617893.85
27/10/21,1616760.71
28/10/21,1621206.43
29/10/21,1624643.39
01/11/21,1624408.48
03/11/21,1634835.21
04/11/21,1631191.56
05/11/21,1635221.59
08/11/21,1639302.43
09/11/21,1634120.76
10/11/21,1626022.49
11/11/21,1621218.67
12/11/21,1629175.55
16/11/21,1636526.54
17/11/21,1641084.55
18/11/21,1628298.55
19/11/21,1611596.12
22/11/21,1604817.83
23/11/21,1604286.93
24/11/21,1598756.88
25/11/21,1596119.97
26/11/21,1599828.24
29/11/21,1592969.28
30/11/21,1595640.71
01/12/21,1593433.64
02/12/21,1599805.72
03/12/21,1605980.04
06/12/21,1613343.39
07/12/21,1620083.13
08/12/21,1629158.67
09/12/21,1620945.15
10/12/21,1624964.17
13/12/21,1624476.87
14/12/21,1622881.44
15/12/21,1624281.4
16/12/21,1625860.27
17/12/21,1628646.98
20/12/21,1648963.7
21/12/21,1655373.14
22/12/21,1655903.02
23/12/21,1645864.85
24/12/21,1640611.97
27/12/21,1638414.18
28/12/21,1636984.3
29/12/21,1636566.35
30/12/21,1638626.56
31/12/21,1633447.02
03/01/22,1637174.98
04/01/22,1636888.75
05/01/22,1637230.46
06/01/22,1628915.26
07/01/22,1624502.8
10/01/22,1623918.65
11/01/22,1624546.39
12/01/22,1628333.44
13/01/22,1627138.84
14/01/22,1630378.15
17/01/22,1638005.96
18/01/22,1651316.52
19/01/22,1641096.75
20/01/22,1638737.82
21/01/22,1640103.54
24/01/22,1657553.85
25/01/22,1658045.11
26/01/22,1656478.53
27/01/22,1653295.98
28/01/22,1653535.25
31/01/22,1647655.65
01/02/22,1645899.15
02/02/22,1644596.05
03/02/22,1644222.08
04/02/22,1640270.07
08/02/22,1639745.79
09/02/22,1642514.46
10/02/22,1636686.58
11/02/22,1638423.02
14/02/22,1636509.51
15/02/22,1641187.97
16/02/22,1643563.57
17/02/22,1643434.03
18/02/22,1638160.79
21/02/22,1641784.72
22/02/22,1633846.94
23/02/22,1635411.05
24/02/22,1638013.87
25/02/22,1641277.3
28/02/22,1639634.47
01/03/22,1634241.59
02/03/22,1630411.91
03/03/22,1629986.1
04/03/22,1630088.45
07/03/22,1620661.44
08/03/22,1624994.1
09/03/22,1628355.22
10/03/22,1635025.11
11/03/22,1620161.19
14/03/22,1615712.64
15/03/22,1619463.83
16/03/22,1610791.69
17/03/22,1615348.56
18/03/22,1608596.73
22/03/22,1606593.2
23/03/22,1612285.65
24/03/22,1613461.12
25/03/22,1615811.98
28/03/22,1617105.59
29/03/22,1619661.1
30/03/22,1618829.68
31/03/22,1621359.02
01/04/22,1625629.24
04/04/22,1632175.72
05/04/22,1627235.7
06/04/22,1626692.09
07/04/22,1624096.7
08/04/22,1625521.63
11/04/22,1622559.91
12/04/22,1615325.14
13/04/22,1612780.2
18/04/22,1618904.56
19/04/22,1618601.54
20/04/22,1621012.56
21/04/22,1623975.58
22/04/22,1614498.79
25/04/22,1615411.87
26/04/22,1613645.41
27/04/22,1609220.75
28/04/22,1608887.68
29/04/22,1607191.48
02/05/22,1594590.47
03/05/22,1602122.3
04/05/22,1594669.6
05/05/22,1590617.29
06/05/22,1592894.09
09/05/22,1597350.64
10/05/22,1598818
11/05/22,1613015.33
12/05/22,1618027.95
13/05/22,1615242.74
16/05/22,1611199.11
17/05/22,1603629.53
18/05/22,1604239.96
19/05/22,1598931.33
20/05/22,1602335.98
23/05/22,1610864.7
24/05/22,1606387.18
25/05/22,1607102.32
26/05/22,1610323.42
27/05/22,1605193.08
30/05/22,1606831.9
31/05/22,1606545.76
01/06/22,1601176.27
02/06/22,1596640.78
03/06/22,1601474.13
06/06/22,1599465.13
07/06/22,1605055.88
08/06/22,1605717.89
09/06/22,1583815.27
10/06/22,1584239.64
13/06/22,1591487.81
14/06/22,1599750.89
15/06/22,1599375.8
16/06/22,1600442.29
17/06/22,1589032.5
20/06/22,1585586.63
21/06/22,1592524.79
22/06/22,1595318.3
23/06/22,1599029.81
24/06/22,1600210.47
27/06/22,1605422.02
28/06/22,1598919.13
29/06/22,1599429.3
30/06/22,1588543.32
01/07/22,1596955.26
04/07/22,1586832.83
05/07/22,1591799.64
06/07/22,1593207.48
07/07/22,1590030.79
08/07/22,1582806.1
11/07/22,1573942.15
12/07/22,1572181.62
13/07/22,1573962.82
14/07/22,1571306.07
15/07/22,1577880.64
18/07/22,1569709.55
19/07/22,1561060.71
20/07/22,1551280.24
21/07/22,1546340.06
22/07/22,1546530.62
25/07/22,1533872.87
26/07/22,1532743.16
27/07/22,1532798.57
28/07/22,1531639.66
29/07/22,1532486.94
01/08/22,1528247.54
02/08/22,1528600.77
03/08/22,1533404.05
04/08/22,1550647.56
05/08/22,1553351.18
08/08/22,1573294.19
09/08/22,1574801.07
10/08/22,1581429.51
11/08/22,1574981.05
12/08/22,1582154.69
15/08/22,1587590.16
16/08/22,1586065.91
17/08/22,1586446.78
18/08/22,1602141.47
