Fecha,Close
04/12/19,1850635.31
05/12/19,1833654.63
06/12/19,1854444.81
09/12/19,1858154.18
10/12/19,1870170.28
11/12/19,1826253.48
13/12/19,1833032.73
16/12/19,1837268.21
17/12/19,1841090.19
18/12/19,1849351.94
19/12/19,1843808.29
20/12/19,1849927.1
23/12/19,1856488.81
24/12/19,1854313.35
26/12/19,1853532.85
27/12/19,1855801.64
30/12/19,1858253.17
31/12/19,1854389.48
02/01/20,1854198.37
03/01/20,1854932.26
06/01/20,1855239.85
07/01/20,1862674.1
08/01/20,1864909.35
09/01/20,1869612.71
10/01/20,1880003.64
13/01/20,1884994.9
14/01/20,1899578.64
15/01/20,1900187.9
16/01/20,1898413.22
17/01/20,1894960.42
20/01/20,1897460.8
21/01/20,1888984.65
22/01/20,1889814.43
23/01/20,1902070.72
24/01/20,1905393.92
27/01/20,1913342.76
28/01/20,1920504.31
29/01/20,1920776.52
30/01/20,1930941.09
31/01/20,1928909.63
04/02/20,1940050.83
05/02/20,1941532.73
06/02/20,1942587.14
07/02/20,1949048.26
10/02/20,1946670.65
11/02/20,1948802.47
12/02/20,1950419.42
13/02/20,1953085.04
14/02/20,1945638.5
17/02/20,1946383.57
18/02/20,1936258.64
19/02/20,1929737.55
20/02/20,1932512.44
21/02/20,1951552.37
24/02/20,1946770.53
25/02/20,1946250.76
26/02/20,1949567.65
27/02/20,1943111
28/02/20,1958386.85
02/03/20,1947130.88
03/03/20,1938436.51
04/03/20,1924837.04
05/03/20,1939208.09
06/03/20,1948337.55
09/03/20,1943958.53
10/03/20,1930563.62
11/03/20,1917861.19
12/03/20,1906651.24
13/03/20,1898442.11
17/03/20,1883028.45
18/03/20,1866547.56
19/03/20,1856441.58
20/03/20,1864698.97
23/03/20,1860405.94
24/03/20,1844937.57
25/03/20,1829024.23
26/03/20,1817956.06
27/03/20,1803527.79
30/03/20,1807668.98
31/03/20,1798891.75
01/04/20,1792085.16
02/04/20,1790030.41
03/04/20,1791960.59
06/04/20,1770613.69
07/04/20,1772698.8
08/04/20,1765530.84
13/04/20,1757518.28
14/04/20,1755448.82
15/04/20,1750653.2
16/04/20,1752761.82
17/04/20,1746402.57
20/04/20,1741592.73
21/04/20,1733992.95
22/04/20,1734310.98
23/04/20,1731393.38
24/04/20,1723755.69
27/04/20,1711151.76
28/04/20,1701732.42
29/04/20,1693539.78
30/04/20,1689124.22
04/05/20,1690299.97
05/05/20,1688658.13
06/05/20,1693144.7
07/05/20,1690608.93
08/05/20,1688954.05
11/05/20,1690535.67
12/05/20,1689564.32
13/05/20,1689989.31
14/05/20,1685469.52
15/05/20,1678482.39
18/05/20,1674877.62
19/05/20,1671289.92
20/05/20,1670955.96
21/05/20,1669533.82
22/05/20,1664998.44
25/05/20,1670417.17
26/05/20,1668859.51
27/05/20,1667316.39
28/05/20,1698067.87
29/05/20,1666000.47
01/06/20,1671259.98
02/06/20,1670861.95
03/06/20,1667208.52
04/06/20,1660955.92
05/06/20,1668181.5
08/06/20,1647055.31
09/06/20,1652381.29
10/06/20,1655790.84
11/06/20,1636136.57
12/06/20,1639436.29
15/06/20,1635060.31
16/06/20,1642437.46
17/06/20,1638444.29
18/06/20,1634372.5
19/06/20,1637729.27
22/06/20,1639321.18
23/06/20,1634840.47
24/06/20,1635015.67
25/06/20,1638554.57
26/06/20,1642671.79
29/06/20,1632908.17
30/06/20,1633116.28
01/07/20,1634420.75
02/07/20,1633547.37
03/07/20,1632499.69
06/07/20,1631895.42
07/07/20,1622609.59
08/07/20,1624269.22
09/07/20,1627544.23
10/07/20,1624411.73
13/07/20,1626144.48
14/07/20,1621159.74
15/07/20,1621240.35
16/07/20,1619458.58
17/07/20,1618077.66
20/07/20,1618419.98
21/07/20,1612238.52
22/07/20,1613748.41
23/07/20,1607133.18
24/07/20,1606148.85
27/07/20,1603884.58
28/07/20,1604861.13
29/07/20,1607137.17
30/07/20,1603799.95
31/07/20,1608112.22
03/08/20,1604358.03
04/08/20,1603385.87
05/08/20,1609832.47
06/08/20,1612540.25
07/08/20,1612519.23
10/08/20,1612620.35
11/08/20,1612736.54
12/08/20,1608892.16
13/08/20,1609676.24
14/08/20,1610486.65
17/08/20,1615163.04
18/08/20,1619405.11
19/08/20,1619217.42
20/08/20,1620120.57
21/08/20,1620124.88
24/08/20,1618199.3
25/08/20,1614242.39
26/08/20,1614717.9
27/08/20,1613777.3
28/08/20,1616168.3
31/08/20,1611870.06
01/09/20,1610640.02
02/09/20,1612496.89
03/09/20,1616732.72
04/09/20,1617800.16
07/09/20,1620025.96
08/09/20,1618572.21
09/09/20,1618112.44
10/09/20,1619427.7
11/09/20,1618000.5
14/09/20,1618883.26
15/09/20,1619150.31
17/09/20,1621122.07
18/09/20,1623605.79
21/09/20,1620144.01
22/09/20,1623061.31
23/09/20,1628002.44
24/09/20,1623000.62
25/09/20,1618493.77
28/09/20,1617964.31
29/09/20,1617461.66
30/09/20,1604668.59
01/10/20,1595964.58
02/10/20,1596631.25
05/10/20,1600241.66
06/10/20,1598115.63
07/10/20,1600895
08/10/20,1600214.48
09/10/20,1601204.72
12/10/20,1601119.26
13/10/20,1599982.4
14/10/20,1599414.59
15/10/20,1599905.76
16/10/20,1592565.52
19/10/20,1589033.98
20/10/20,1590170.76
21/10/20,1590114.62
22/10/20,1589936.61
23/10/20,1587418.86
26/10/20,1584331.28
27/10/20,1583763.34
28/10/20,1584392.42
29/10/20,1584782.22
30/10/20,1580333.44
03/11/20,1572294.3
04/11/20,1576802.8
05/11/20,1572628.99
06/11/20,1580934.38
09/11/20,1590810.84
10/11/20,1584166.54
11/11/20,1584273.72
12/11/20,1582280.13
13/11/20,1583683.74
17/11/20,1580206.7
18/11/20,1587928.77
19/11/20,1587569.27
20/11/20,1663688.84
23/11/20,1664051.08
24/11/20,1658153.81
25/11/20,1658768.44
26/11/20,1664640.73
27/11/20,1662489.82
30/11/20,1670557.16
01/12/20,1665300.76
02/12/20,1661667.94
03/12/20,1668905.47
04/12/20,1663935.83
07/12/20,1667993.63
08/12/20,1663272.49
09/12/20,1665350.49
10/12/20,1660476.87
11/12/20,1650858.38
14/12/20,1645167.04
15/12/20,1650879.71
16/12/20,1645815.64
17/12/20,1646504.31
18/12/20,1654057.44
21/12/20,1650410.85
22/12/20,1655451.13
23/12/20,1660081.38
24/12/20,1655484.26
28/12/20,1652673.95
29/12/20,1658198.3
30/12/20,1659741.25
31/12/20,1654604.57
04/01/21,1653552.79
05/01/21,1652480.41
06/01/21,1641814.11
07/01/21,1650769.66
08/01/21,1651657.58
11/01/21,1637545.33
12/01/21,1639416.56
13/01/21,1647780.9
14/01/21,1639004.16
15/01/21,1637245.31
18/01/21,1645389.72
19/01/21,1636395.95
20/01/21,1645955.91
21/01/21,1643370.59
22/01/21,1643930.18
25/01/21,1648139.75
26/01/21,1645359.05
27/01/21,1642945.96
28/01/21,1648360.88
29/01/21,1649677.67
02/02/21,1647581.11
03/02/21,1660609.07
04/02/21,1655354.39
05/02/21,1651329.09
08/02/21,1656320.52
09/02/21,1650246.61
10/02/21,1640408.51
11/02/21,1638980.21
12/02/21,1631135.23
15/02/21,1633398.12
16/02/21,1635235.24
17/02/21,1629610.03
18/02/21,1624131.14
19/02/21,1619281.04
22/02/21,1609136.34
23/02/21,1608814.08
24/02/21,1608510.55
25/02/21,1600859.77
26/02/21,1590258.48
01/03/21,1598559.4
02/03/21,1600963.2
03/03/21,1595967.65
04/03/21,1598483.62
05/03/21,1596750.36
08/03/21,1597527.57
09/03/21,1596095.97
10/03/21,1587539.45
11/03/21,1574391.34
12/03/21,1577966.63
16/03/21,1583102.32
17/03/21,1580831.27
18/03/21,1592624.41
19/03/21,1587053.62
22/03/21,1587373.48
23/03/21,1591508.51
24/03/21,1589726.65
25/03/21,1571626.09
26/03/21,1573084.09
29/03/21,1562423.12
30/03/21,1565788.61
31/03/21,1563208.55
05/04/21,1550987.19
06/04/21,1552667.17
07/04/21,1557206.43
08/04/21,1545509.59
09/04/21,1549674.55
12/04/21,1557257.52
13/04/21,1544344.49
14/04/21,1556814.36
15/04/21,1547527.37
16/04/21,1548437.14
19/04/21,1557174.97
20/04/21,1550887.69
21/04/21,1552061.81
22/04/21,1562560.86
23/04/21,1552827.31
26/04/21,1554363.64
27/04/21,1559980.53
28/04/21,1545928.61
29/04/21,1552582.76
30/04/21,1558659.38
03/05/21,1552183.05
04/05/21,1548308.16
05/05/21,1560920.96
06/05/21,1549438.02
07/05/21,1549365.43
10/05/21,1560149.48
11/05/21,1551340.24
12/05/21,1549121.43
13/05/21,1559878.1
14/05/21,1557313.57
17/05/21,1553525.67
18/05/21,1551455.28
19/05/21,1546253
20/05/21,1548652.67
21/05/21,1547161.23
24/05/21,1547089.63
25/05/21,1551795.5
26/05/21,1555011.06
27/05/21,1552604.56
28/05/21,1544951.71
31/05/21,1542869.56
01/06/21,1544808.59
02/06/21,1549818.6
03/06/21,1558073.7
04/06/21,1559776.8
07/06/21,1560205.45
08/06/21,1562907.3
09/06/21,1566152.62
10/06/21,1555954.82
11/06/21,1564420.38
14/06/21,1559079.25
15/06/21,1555166.5
16/06/21,1556443.76
17/06/21,1554046.93
18/06/21,1553664.48
21/06/21,1550967.35
22/06/21,1542615.75
23/06/21,1531578.29
24/06/21,1525261.29
25/06/21,1518832.09
28/06/21,1527940.22
29/06/21,1525459.64
30/06/21,1525686.35
01/07/21,1531983.83
02/07/21,1527224.25
05/07/21,1526200.53
06/07/21,1524094.85
07/07/21,1522592.61
08/07/21,1525859.33
09/07/21,1517603.85
12/07/21,1497793.36
13/07/21,1485767.48
14/07/21,1487842.56
15/07/21,1482206.38
16/07/21,1481564.06
19/07/21,1481088.2
20/07/21,1482427.37
21/07/21,1479328.38
22/07/21,1481658.26
23/07/21,1477672.09
26/07/21,1475858.81
27/07/21,1466393.65
28/07/21,1461049.93
29/07/21,1458907.01
30/07/21,1460035.69
02/08/21,1462489.13
03/08/21,1468055.68
04/08/21,1472135.15
05/08/21,1470786.05
06/08/21,1471211.85
09/08/21,1471254.06
10/08/21,1473817.09
11/08/21,1473428.65
12/08/21,1471110.61
13/08/21,1471582.56
16/08/21,1462335.06
17/08/21,1451271.85
18/08/21,1452856.21
19/08/21,1442556.77
20/08/21,1439042.18
23/08/21,1442655.05
24/08/21,1437442.97
25/08/21,1436971.98
26/08/21,1434997.47
27/08/21,1435322.79
30/08/21,1436485.31
31/08/21,1440494.68
01/09/21,1442981.41
02/09/21,1446833.44
03/09/21,1440071.58
06/09/21,1442488.45
07/09/21,1441733.69
08/09/21,1447093.97
09/09/21,1457698.75
10/09/21,1456817.17
13/09/21,1458161.27
14/09/21,1459629.92
15/09/21,1460426.07
17/09/21,1456417.89
20/09/21,1468843.29
21/09/21,1462273.51
22/09/21,1460907.31
23/09/21,1458768.94
24/09/21,1457964.95
27/09/21,1457772.02
28/09/21,1454036.26
29/09/21,1457860.51
30/09/21,1453927.73
01/10/21,1451515.16
04/10/21,1442650.56
05/10/21,1444707.92
06/10/21,1439779.31
07/10/21,1425389.83
08/10/21,1417671.7
11/10/21,1421960.84
12/10/21,1414349.55
13/10/21,1410784.17
14/10/21,1415385.45
15/10/21,1402829.73
18/10/21,1407919.64
19/10/21,1407368.65
20/10/21,1405078.55
21/10/21,1401456.38
22/10/21,1406486.57
25/10/21,1397281.04
26/10/21,1394923.83
27/10/21,1393767.59
28/10/21,1400051.57
29/10/21,1401674.9
01/11/21,1401207.21
03/11/21,1410633.94
04/11/21,1408754.8
05/11/21,1413315.31
08/11/21,1417445.59
09/11/21,1411826.61
10/11/21,1403204.33
11/11/21,1397609.12
12/11/21,1406572.5
16/11/21,1414101.67
17/11/21,1417208.29
18/11/21,1415546.76
19/11/21,1398091.4
22/11/21,1388808.84
23/11/21,1388178.44
24/11/21,1381026.1
25/11/21,1380306.27
26/11/21,1383356.87
29/11/21,1376719.78
30/11/21,1379415.87
01/12/21,1374240.29
02/12/21,1387657.28
03/12/21,1391221.7
06/12/21,1398094.45
07/12/21,1404589.68
08/12/21,1413883.19
09/12/21,1399541.49
10/12/21,1403144.14
13/12/21,1403271.83
14/12/21,1401374.62
15/12/21,1401992.61
16/12/21,1402817.06
17/12/21,1404922.78
20/12/21,1423778.75
21/12/21,1427396.48
22/12/21,1431503.01
23/12/21,1421913.14
24/12/21,1420917.68
27/12/21,1418753.48
28/12/21,1417573.72
29/12/21,1417616.64
30/12/21,1419101.29
31/12/21,1416740
03/01/22,1417165.65
04/01/22,1416689.21
05/01/22,1417592.14
06/01/22,1409745.81
07/01/22,1405080.38
10/01/22,1404576.71
11/01/22,1405112.71
12/01/22,1408949.56
13/01/22,1413778.12
14/01/22,1416292.58
17/01/22,1422763.36
18/01/22,1432947.37
19/01/22,1423203.7
20/01/22,1422210.88
21/01/22,1423994.49
24/01/22,1440168.79
25/01/22,1440933.78
26/01/22,1440207.72
27/01/22,1435244.36
28/01/22,1435737.62
31/01/22,1429950.17
01/02/22,1427728.78
02/02/22,1426380.59
03/02/22,1423915.1
04/02/22,1420103.25
08/02/22,1419451.57
09/02/22,1421667.01
10/02/22,1421582.25
11/02/22,1420824.58
14/02/22,1419565.96
15/02/22,1424077.61
16/02/22,1422547.25
17/02/22,1422862.76
18/02/22,1417502.63
21/02/22,1419909.02
22/02/22,1412911.52
23/02/22,1412671.53
24/02/22,1419554.69
25/02/22,1420226.87
28/02/22,1417255.96
01/03/22,1411473.99
02/03/22,1408797.07
03/03/22,1408424.71
04/03/22,1405770.63
07/03/22,1398027.79
08/03/22,1398195.13
09/03/22,1398835.03
10/03/22,1405837.88
11/03/22,1388404.21
14/03/22,1382143.8
15/03/22,1384972.66
16/03/22,1375400.23
17/03/22,1373112.52
18/03/22,1365513.66
22/03/22,1363946.45
23/03/22,1366241.38
24/03/22,1366769.07
25/03/22,1369720.76
28/03/22,1369649.64
29/03/22,1364454
30/03/22,1364953.26
31/03/22,1367568.65
01/04/22,1370329
04/04/22,1375350.28
05/04/22,1374185.65
06/04/22,1371830.99
07/04/22,1369363.78
08/04/22,1368744.59
11/04/22,1367925.91
12/04/22,1360194.12
13/04/22,1360315
18/04/22,1361756.61
19/04/22,1362993.49
20/04/22,1365302.77
21/04/22,1369495.33
22/04/22,1357363.14
25/04/22,1356215.93
26/04/22,1358020.5
27/04/22,1349538.15
28/04/22,1347170.25
29/04/22,1347836.33
02/05/22,1334588.67
03/05/22,1341726.49
04/05/22,1335964.01
05/05/22,1330902.41
06/05/22,1325866.82
09/05/22,1330704.36
10/05/22,1334194.98
11/05/22,1348293.76
12/05/22,1349969.95
13/05/22,1348951.77
16/05/22,1345594.64
17/05/22,1336818.19
18/05/22,1333511.04
19/05/22,1330443.3
20/05/22,1332811.33
23/05/22,1340320.81
24/05/22,1336523.74
25/05/22,1335374.54
26/05/22,1337894.13
27/05/22,1332635.7
30/05/22,1332652.34
31/05/22,1330043.16
01/06/22,1325778.25
02/06/22,1321918.02
03/06/22,1325139.05
06/06/22,1326608.62
07/06/22,1327349.03
08/06/22,1329303.9
09/06/22,1309413.89
10/06/22,1308795.91
13/06/22,1315577.66
14/06/22,1324115.32
15/06/22,1326055.92
16/06/22,1325142.09
17/06/22,1314312.92
20/06/22,1310497.72
21/06/22,1319160.75
22/06/22,1322127.23
23/06/22,1322785.77
24/06/22,1322198.7
27/06/22,1329119.16
28/06/22,1320826.76
29/06/22,1319762.57
30/06/22,1320997.09
01/07/22,1326837.28
04/07/22,1320223.56
05/07/22,1325361.67
06/07/22,1322250.6
07/07/22,1320428.78
08/07/22,1312593.55
11/07/22,1303509.84
12/07/22,1301737.6
13/07/22,1303886.5
14/07/22,1302513.44
15/07/22,1305147.99
18/07/22,1298966.18
19/07/22,1286561.66
20/07/22,1277144.03
21/07/22,1268510.66
22/07/22,1267674.54
25/07/22,1262808.12
26/07/22,1259818.35
27/07/22,1258745.28
28/07/22,1268797.68
29/07/22,1267569.37
01/08/22,1265638.76
02/08/22,1261482.69
03/08/22,1266716.13
04/08/22,1273240.9
05/08/22,1278872.82
08/08/22,1288799.94
09/08/22,1290109.44
10/08/22,1296642.58
11/08/22,1300003.23
12/08/22,1303735.93
15/08/22,1309347.66
16/08/22,1309240.99
17/08/22,1311126.42
