"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"05.03.2026","81.115","84.225","85.730","80.662","45.70K","-2.49%"
"04.03.2026","83.184","82.400","87.070","81.740","45.68K","-0.35%"
"03.03.2026","83.473","89.690","91.605","78.060","100.36K","-6.05%"
"02.03.2026","88.853","96.000","97.300","86.725","81.85K","-4.76%"
"27.02.2026","93.291","89.075","94.760","88.305","55.74K","6.52%"
"26.02.2026","87.584","89.560","90.990","85.545","58.39K","-4.08%"
"25.02.2026","91.307","87.300","91.640","86.860","2.67K","3.99%"
"24.02.2026","87.807","88.610","89.030","85.540","1.49K","1.06%"
"23.02.2026","86.889","84.900","89.050","84.900","1.28K","5.52%"
"20.02.2026","82.343","78.475","84.645","77.285","57.45K","6.07%"
"19.02.2026","77.634","77.145","79.405","76.300","39.92K","0.05%"
"18.02.2026","77.598","73.580","78.320","72.250","46.41K","5.52%"
"17.02.2026","73.540","77.550","78.420","71.815","72.73K","-3.58%"
"16.02.2026","76.270","76.265","77.438","74.685","15.77K","-0.02%"
"15.02.2026","76.287","77.527","78.420","74.650","","-2.15%"
"13.02.2026","77.964","75.175","79.265","73.745","56.88K","3.02%"
"12.02.2026","75.682","84.125","84.875","74.370","91.03K","-9.82%"
"11.02.2026","83.920","80.500","86.120","80.415","64.91K","4.40%"
"10.02.2026","80.384","83.215","83.745","79.615","56.17K","-2.25%"
"09.02.2026","82.234","78.100","83.760","78.100","71.60K","6.94%"
"06.02.2026","76.895","70.360","77.920","63.900","111.21K","0.24%"
"05.02.2026","76.714","87.645","89.830","70.175","165.09K","-9.10%"
"04.02.2026","84.396","84.915","92.015","83.000","113.34K","1.31%"
"03.02.2026","83.301","79.220","89.100","79.010","127.59K","8.17%"
"02.02.2026","77.009","84.300","88.000","71.200","167.86K","-1.94%"
"30.01.2026","78.531","115.885","118.450","74.000","317.24K","-31.37%"
"29.01.2026","114.429","116.625","121.785","106.610","193.65K","1.12%"
"28.01.2026","113.162","112.095","117.030","110.495","1.44K","7.17%"
"27.01.2026","105.592","104.760","112.750","102.595","1.72K","-8.30%"
"26.01.2026","115.148","104.970","117.265","101.510","1.95K","13.63%"
"23.01.2026","101.333","96.320","103.530","96.220","139.09K","5.15%"
"22.01.2026","96.372","92.790","96.735","90.680","108.42K","4.03%"
"21.01.2026","92.637","94.550","95.530","90.150","128.65K","-2.11%"
"20.01.2026","94.636","90.605","95.780","90.500","199.93K","0.87%"
"19.01.2026","93.820","93.635","94.740","92.283","79.94K","-7.41%"
"18.01.2026","101.333","90.605","103.530","90.150","436.99K","14.45%"
"11.01.2026","88.537","80.505","93.700","79.900","897.43K","11.72%"
"06.01.2026","79.250","81.285","82.585","78.100","57.33K","-2.21%"
"05.01.2026","81.039","76.530","81.485","75.700","136.39K","5.72%"
"04.01.2026","76.657","73.080","77.835","72.505","131.25K","7.94%"
"01.01.2026","71.015","71.500","74.210","70.515","99.77K","0.58%"
"30.12.2025","70.603","76.065","76.275","69.255","148.60K","-9.39%"
"29.12.2025","77.919","71.685","78.065","70.670","168.12K","10.59%"
"28.12.2025","70.460","80.000","82.670","70.215","248.84K","-8.73%"
"25.12.2025","77.196","72.725","79.700","72.720","171.24K","7.69%"
"23.12.2025","71.685","71.680","72.750","70.160","94.82K","0.77%"
"22.12.2025","71.137","69.080","71.795","68.725","128.80K","3.75%"
"21.12.2025","68.565","67.550","69.525","67.470","98.56K","1.59%"
"18.12.2025","67.489","65.415","67.680","64.465","96.49K","3.48%"
"17.12.2025","65.219","66.510","66.825","64.675","111.67K","-2.51%"
"16.12.2025","66.901","63.795","67.180","63.725","147.11K","5.65%"
"15.12.2025","63.323","64.110","64.205","62.115","95.99K","2.12%"
"11.12.2025","62.007","63.985","65.085","61.015","189.23K","-4.00%"
"10.12.2025","64.592","62.235","64.720","61.780","134.40K","5.84%"
"09.12.2025","61.029","61.110","62.390","60.550","119.07K","0.31%"
"08.12.2025","60.840","58.515","61.295","57.990","118.78K","4.17%"
"07.12.2025","58.405","58.765","59.070","57.770","61.21K","-1.10%"
"04.12.2025","59.053","57.560","59.900","57.320","104.52K","2.72%"
"03.12.2025","57.491","58.980","59.235","56.850","99.36K","-1.93%"
"02.12.2025","58.620","59.160","59.655","58.210","103.40K","-0.14%"
"01.12.2025","58.703","58.450","59.320","57.225","108.76K","-0.74%"
"30.11.2025","59.142","57.000","59.435","56.850","141.45K","3.46%"
"26.11.2025","57.163","53.755","57.245","53.220","97.73K","6.63%"
"25.11.2025","53.607","51.750","53.790","51.545","86.09K","5.18%"
"24.11.2025","50.965","51.160","51.510","50.320","49.59K","1.27%"
"23.11.2025","50.326","49.855","51.215","49.370","57.17K","0.83%"
"20.11.2025","49.913","50.395","50.555","48.050","106.79K","-0.77%"
"19.11.2025","50.301","51.060","51.570","49.925","96.74K","-1.09%"
"18.11.2025","50.854","50.550","52.245","50.145","99.44K","0.66%"
"17.11.2025","50.521","50.060","51.035","49.115","76.56K","-0.37%"
"16.11.2025","50.711","50.405","51.110","49.345","73.31K","0.05%"
"13.11.2025","50.686","52.200","53.375","49.860","130.25K","-4.67%"
"12.11.2025","53.170","53.275","54.415","51.985","126.58K","-0.54%"
"11.11.2025","53.457","51.075","53.625","50.760","105.12K","5.35%"
"10.11.2025","50.744","50.445","51.130","50.150","72.74K","0.86%"
"09.11.2025","50.311","48.295","50.480","48.235","81.07K","4.50%"
"06.11.2025","48.143","47.860","48.730","47.780","64.22K","0.40%"
"05.11.2025","47.950","47.850","48.615","47.410","52.20K","-0.15%"
"04.11.2025","48.022","46.900","48.115","46.520","48.01K","1.55%"
"03.11.2025","47.291","47.885","47.965","46.650","61.29K","-1.80%"
"30.10.2025","48.160","48.730","48.995","47.975","58.10K","-0.94%"
"29.10.2025","48.616","47.290","48.835","47.095","63.30K","1.47%"
"28.10.2025","47.913","47.135","48.510","46.920","75.85K","1.24%"
"27.10.2025","47.324","46.850","47.375","45.510","78.34K","-2.60%"
"23.10.2025","48.586","48.660","48.765","47.385","72.55K","-0.24%"
"22.10.2025","48.704","48.145","49.225","47.640","67.56K","2.15%"
"21.10.2025","47.681","48.130","48.650","46.820","113.83K","-0.05%"
"20.10.2025","47.704","51.370","51.615","47.120","158.67K","-4.79%"
"16.10.2025","50.104","53.425","53.765","49.660","182.73K","-5.99%"
