Fecha,Close,Apertura,Máximo,Mínimo,Vol.,% var.
20.11.2025,"97,950","97,950","97,955","97,945","80,50K","0,00%"
19.11.2025,"97,950","97,955","97,955","97,950","55,43K","0,00%"
18.11.2025,"97,950","97,950","97,955","97,950","81,76K","0,00%"
17.11.2025,"97,952","97,935","97,940","97,935","3,06K","0,01%"
14.11.2025,"97,940","97,945","97,950","97,935","17,57K","-0,01%"
13.11.2025,"97,945","97,955","97,955","97,940","29,18K","-0,01%"
12.11.2025,"97,955","97,955","97,960","97,950","14,15K","-0,01%"
11.11.2025,"97,960","97,965","97,970","97,955","8,85K","-0,01%"
10.11.2025,"97,965","97,960","97,970","97,960","10,75K","0,00%"
07.11.2025,"97,965","97,970","97,970","97,960","14,85K","-0,01%"
06.11.2025,"97,970","97,980","97,980","97,970","8,72K","-0,01%"
05.11.2025,"97,975","97,975","97,980","97,975","25,05K","0,00%"
04.11.2025,"97,975","97,975","97,980","97,970","12,24K","0,01%"
03.11.2025,"97,970","97,970","97,980","97,970","16,16K","0,00%"
31.10.2025,"97,970","97,965","97,975","97,965","5,30K","0,01%"
30.10.2025,"97,965","97,965","97,970","97,965","12,98K","-0,01%"
29.10.2025,"97,970","97,965","97,975","97,965","11,64K","0,01%"
28.10.2025,"97,965","97,965","97,970","97,960","10,40K","0,01%"
27.10.2025,"97,960","97,960","97,970","97,960","13,53K","-0,01%"
24.10.2025,"97,965","97,975","97,980","97,965","26,70K","-0,02%"
23.10.2025,"97,980","97,975","97,980","97,970","12,18K","0,01%"
22.10.2025,"97,975","97,980","97,985","97,970","20,70K","-0,01%"
21.10.2025,"97,985","97,985","97,985","97,975","7,66K","0,00%"
20.10.2025,"97,985","97,980","97,985","97,980","3,00K","0,00%"
17.10.2025,"97,985","97,990","97,990","97,980","18,24K","0,01%"
16.10.2025,"97,980","97,980","97,985","97,975","12,33K","0,00%"
15.10.2025,"97,980","97,985","97,990","97,975","10,81K","-0,01%"
14.10.2025,"97,985","97,985","97,995","97,980","16,17K","0,01%"
13.10.2025,"97,974","97,995","97,995","97,990","2,95K","-0,02%"
10.10.2025,"97,995","97,985","97,995","97,980","36,88K","0,02%"
09.10.2025,"97,980","97,985","97,990","97,980","20,27K","-0,01%"
08.10.2025,"97,985","97,980","97,990","97,975","6,13K","0,01%"
07.10.2025,"97,975","97,980","97,980","97,975","6,89K","-0,01%"
06.10.2025,"97,980","97,975","97,985","97,975","9,11K","0,00%"
03.10.2025,"97,980","97,985","97,990","97,980","15,48K","-0,01%"
02.10.2025,"97,990","97,980","97,985","97,980","23,34K","0,01%"
01.10.2025,"97,980","97,975","97,985","97,970","31,41K","0,01%"
30.09.2025,"97,970","97,975","97,980","97,965","19,82K","-0,01%"
29.09.2025,"97,975","97,980","97,980","97,970","26,98K","0,00%"
26.09.2025,"97,975","97,985","97,990","97,970","48,57K","-0,01%"
25.09.2025,"97,985","97,980","97,985","97,975","25,22K","0,01%"
24.09.2025,"97,975","97,975","97,980","97,975","36,95K","0,00%"
23.09.2025,"97,975","97,975","97,985","97,975","15,83K","-0,01%"
22.09.2025,"97,980","97,970","97,980","97,970","9,14K","0,01%"
19.09.2025,"97,970","97,975","97,980","97,970","11,13K","0,00%"
18.09.2025,"97,970","97,970","97,975","97,970","6,69K","0,00%"
17.09.2025,"97,970","97,970","97,980","97,970","25,09K","0,00%"
16.09.2025,"97,970","97,965","97,975","97,965","26,71K","0,00%"
15.09.2025,"97,967","97,990","97,995","97,990","13,85K","-0,02%"
12.09.2025,"97,990","97,975","97,995","97,975","242,48K","0,02%"
11.09.2025,"97,975","97,965","97,980","97,960","291,24K","0,01%"
10.09.2025,"97,965","97,965","97,965","97,960","70,91K","0,00%"
09.09.2025,"97,965","97,965","97,970","97,960","212,84K","0,00%"
08.09.2025,"97,965","97,960","97,970","97,955","142,89K","0,00%"
05.09.2025,"97,965","97,950","97,970","97,945","211,27K","0,02%"
04.09.2025,"97,950","97,955","97,960","97,950","86,54K","-0,01%"
03.09.2025,"97,955","97,955","97,960","97,950","129,29K","0,00%"
02.09.2025,"97,955","97,960","97,960","97,950","175,92K","-0,01%"
01.09.2025,"97,960","97,970","97,970","97,960","76,42K","-0,01%"
29.08.2025,"97,965","97,970","97,975","97,965","96,96K","-0,01%"
28.08.2025,"97,970","97,980","97,980","97,970","135,79K","-0,01%"
27.08.2025,"97,980","97,970","97,980","97,970","98,10K","0,01%"
26.08.2025,"97,970","97,970","97,980","97,970","135,42K","-0,01%"
25.08.2025,"97,975","97,985","97,985","97,970","75,29K","-0,01%"
22.08.2025,"97,985","97,980","97,990","97,975","112,78K","0,01%"
21.08.2025,"97,980","97,995","97,995","97,975","145,25K","-0,02%"
20.08.2025,"97,995","97,990","98,000","97,990","116,44K","0,00%"
19.08.2025,"97,995","97,995","97,995","97,990","61,62K","0,02%"
18.08.2025,"97,972","97,980","97,985","97,980","1,13K","0,00%"
15.08.2025,"97,975","97,980","97,985","97,975","11,40K","-0,01%"
14.08.2025,"97,980","97,980","97,985","97,980","5,68K","0,00%"
13.08.2025,"97,980","97,990","97,995","97,980","13,72K","-0,01%"
12.08.2025,"97,990","97,985","97,995","97,985","13,68K","0,01%"
11.08.2025,"97,985","97,995","98,000","97,985","3,48K","-0,01%"
08.08.2025,"97,995","98,000","98,005","97,990","6,35K","-0,01%"
07.08.2025,"98,000","98,005","98,010","98,000","6,44K","-0,01%"
06.08.2025,"98,010","98,015","98,015","98,005","8,04K","-0,01%"
05.08.2025,"98,015","98,015","98,020","98,010","12,75K","0,00%"
04.08.2025,"98,015","98,015","98,020","98,005","8,89K","0,01%"
01.08.2025,"98,010","97,995","98,025","97,995","12,94K","0,01%"
31.07.2025,"98,000","97,990","98,000","97,990","7,50K","0,01%"
30.07.2025,"97,995","98,000","98,005","97,990","9,97K","-0,01%"
29.07.2025,"98,005","98,010","98,010","97,995","10,28K","0,00%"
28.07.2025,"98,005","97,990","98,010","97,985","15,15K","0,01%"
25.07.2025,"98,000","98,010","98,010","97,990","15,87K","-0,02%"
24.07.2025,"98,020","98,050","98,055","98,010","18,81K","-0,05%"
23.07.2025,"98,065","98,065","98,070","98,040","18,88K","-0,01%"
22.07.2025,"98,070","98,060","98,070","98,055","10,19K","0,01%"
21.07.2025,"98,065","98,065","98,065","98,055","10,51K","0,02%"
18.07.2025,"98,050","98,045","98,065","98,040","17,85K","0,00%"
17.07.2025,"98,050","98,055","98,060","98,045","10,60K","-0,01%"
16.07.2025,"98,060","98,045","98,065","98,040","10,76K","0,02%"
15.07.2025,"98,045","98,040","98,055","98,040","16,93K","0,09%"
14.07.2025,"97,959","97,985","97,985","97,975","8,21K","-0,02%"
11.07.2025,"97,980","98,010","98,015","97,980","20,31K","-0,03%"
10.07.2025,"98,010","98,030","98,030","98,005","31,55K","-0,02%"
09.07.2025,"98,030","98,035","98,040","98,025","18,15K","-0,01%"
08.07.2025,"98,035","98,040","98,040","98,030","13,55K","-0,01%"
07.07.2025,"98,045","98,045","98,045","98,035","18,24K","0,01%"
04.07.2025,"98,035","98,050","98,050","98,035","20,96K","-0,01%"
03.07.2025,"98,045","98,030","98,050","98,030","19,94K","0,02%"
02.07.2025,"98,030","98,025","98,035","98,025","20,33K","0,00%"
01.07.2025,"98,030","98,030","98,040","98,030","18,24K","0,00%"
30.06.2025,"98,030","98,035","98,045","98,030","19,75K","-0,01%"
27.06.2025,"98,040","98,045","98,055","98,035","44,61K","-0,01%"
26.06.2025,"98,045","98,040","98,050","98,040","59,44K","0,01%"
25.06.2025,"98,035","98,035","98,045","98,030","55,43K","0,01%"
24.06.2025,"98,030","98,005","98,035","98,005","42,58K","0,03%"
23.06.2025,"98,000","97,995","98,005","97,995","8,38K","0,00%"
20.06.2025,"98,000","98,000","98,000","97,995","12,08K","0,00%"
19.06.2025,"98,000","97,995","98,005","97,995","15,82K","0,00%"
18.06.2025,"98,000","97,995","98,005","97,990","19,14K","0,01%"
17.06.2025,"97,995","98,005","98,005","97,990","23,73K","0,00%"
16.06.2025,"97,999","97,985","97,990","97,980","42,26K","0,01%"
13.06.2025,"97,985","98,015","98,015","97,985","277,55K","-0,03%"
12.06.2025,"98,010","98,025","98,025","98,005","211,27K","-0,01%"
11.06.2025,"98,020","98,010","98,025","98,010","144,52K","0,01%"
10.06.2025,"98,010","98,005","98,015","98,005","87,75K","0,01%"
09.06.2025,"98,005","98,005","98,010","98,000","117,60K","0,01%"
06.06.2025,"98,000","98,005","98,010","97,995","201,55K","0,00%"
05.06.2025,"98,000","98,020","98,025","97,995","418,56K","-0,02%"
04.06.2025,"98,020","98,015","98,025","98,010","150,92K","0,01%"
03.06.2025,"98,015","98,000","98,020","98,000","249,62K","0,02%"
02.06.2025,"98,000","98,000","98,010","97,995","161,63K","0,00%"
30.05.2025,"98,000","98,005","98,005","97,995","117,16K","0,00%"
29.05.2025,"98,000","98,005","98,005","97,985","193,48K","0,01%"
28.05.2025,"97,995","98,000","98,005","97,990","166,81K","-0,01%"
27.05.2025,"98,000","97,995","98,005","97,985","87,34K","0,01%"
26.05.2025,"97,995","97,990","97,995","97,980","86,32K","-0,01%"
23.05.2025,"98,005","97,985","98,075","97,975","411,62K","0,02%"
22.05.2025,"97,985","97,980","97,990","97,970","158,14K","0,01%"
21.05.2025,"97,980","97,975","97,985","97,970","117,65K","0,01%"
20.05.2025,"97,975","97,970","97,980","97,965","108,38K","0,05%"
19.05.2025,"97,925","97,915","97,915","97,910","1,80K","0,01%"
16.05.2025,"97,915","97,890","97,920","97,890","28,64K","0,03%"
15.05.2025,"97,890","97,875","97,895","97,875","15,54K","0,02%"
14.05.2025,"97,875","97,870","97,880","97,870","8,00K","0,00%"
13.05.2025,"97,875","97,870","97,880","97,860","5,86K","0,00%"
12.05.2025,"97,875","97,895","97,900","97,875","12,03K","-0,03%"
09.05.2025,"97,900","97,900","97,905","97,895","8,07K","0,00%"
08.05.2025,"97,900","97,910","97,910","97,895","7,00K","-0,01%"
07.05.2025,"97,910","97,910","97,915","97,905","6,86K","-0,01%"
06.05.2025,"97,915","97,910","97,920","97,905","8,61K","0,01%"
05.05.2025,"97,905","97,915","97,920","97,905","3,95K","-0,01%"
02.05.2025,"97,915","97,915","97,920","97,910","6,52K","-0,01%"
30.04.2025,"97,920","97,915","97,925","97,915","9,16K","0,00%"
29.04.2025,"97,920","97,915","97,920","97,910","14,23K","0,00%"
28.04.2025,"97,920","97,925","97,930","97,915","7,81K","-0,01%"
25.04.2025,"97,925","97,925","97,935","97,920","12,55K","-0,01%"
24.04.2025,"97,930","97,905","97,935","97,905","9,82K","0,03%"
23.04.2025,"97,905","97,905","97,910","97,895","9,91K","-0,01%"
22.04.2025,"97,910","97,915","97,925","97,895","9,55K","0,00%"
17.04.2025,"97,910","97,850","97,910","97,850","25,64K","0,05%"
16.04.2025,"97,860","97,855","97,860","97,850","19,49K","0,01%"
15.04.2025,"97,850","97,850","97,855","97,840","11,58K","0,10%"
14.04.2025,"97,748","97,740","97,745","97,735","3,53K","0,00%"
11.04.2025,"97,745","97,725","97,745","97,720","21,93K","0,02%"
10.04.2025,"97,730","97,735","97,750","97,720","35,60K","-0,05%"
09.04.2025,"97,775","97,755","97,785","97,705","20,11K","0,04%"
08.04.2025,"97,740","97,730","97,760","97,720","20,94K","0,00%"
07.04.2025,"97,740","97,775","97,800","97,705","26,22K","0,00%"
04.04.2025,"97,740","97,715","97,760","97,710","25,00K","0,04%"
03.04.2025,"97,705","97,735","97,760","97,695","33,43K","-0,01%"
02.04.2025,"97,710","97,715","97,720","97,705","33,92K","0,00%"
01.04.2025,"97,710","97,705","97,725","97,705","33,71K","0,02%"
31.03.2025,"97,695","97,745","97,765","97,680","36,92K","-0,04%"
28.03.2025,"97,735","97,725","97,745","97,725","21,64K","0,02%"
27.03.2025,"97,720","97,725","97,735","97,715","50,86K","0,02%"
26.03.2025,"97,705","97,695","97,720","97,695","35,91K","0,01%"
25.03.2025,"97,695","97,695","97,700","97,690","14,25K","0,01%"
24.03.2025,"97,690","97,670","97,700","97,665","28,42K","0,02%"
21.03.2025,"97,675","97,675","97,680","97,670","19,41K","0,00%"
20.03.2025,"97,675","97,665","97,685","97,660","17,54K","0,02%"
19.03.2025,"97,655","97,660","97,665","97,650","20,01K","0,00%"
18.03.2025,"97,655","97,645","97,660","97,640","23,57K","0,11%"
17.03.2025,"97,544","97,550","97,550","97,540","22,85K","0,00%"
14.03.2025,"97,545","97,540","97,550","97,530","193,31K","0,01%"
13.03.2025,"97,535","97,520","97,540","97,515","150,62K","0,02%"
12.03.2025,"97,515","97,510","97,520","97,495","240,40K","0,01%"
11.03.2025,"97,510","97,535","97,540","97,505","229,23K","-0,02%"
10.03.2025,"97,530","97,540","97,545","97,525","200,42K","-0,01%"
07.03.2025,"97,540","97,545","97,550","97,535","174,85K","0,00%"
06.03.2025,"97,540","97,550","97,560","97,530","355,42K","-0,01%"
05.03.2025,"97,545","97,580","97,585","97,540","366,21K","-0,05%"
04.03.2025,"97,590","97,595","97,600","97,575","308,99K","0,01%"
03.03.2025,"97,580","97,600","97,605","97,575","267,90K","-0,02%"
28.02.2025,"97,600","97,600","97,625","97,595","305,32K","0,01%"
27.02.2025,"97,595","97,590","97,605","97,585","168,47K","0,01%"
26.02.2025,"97,585","97,595","97,595","97,580","168,38K","-0,01%"
25.02.2025,"97,590","97,585","97,600","97,585","143,57K","-0,01%"
24.02.2025,"97,595","97,600","97,600","97,580","120,08K","0,01%"
21.02.2025,"97,590","97,575","97,615","97,575","200,25K","0,02%"
20.02.2025,"97,575","97,575","97,580","97,570","117,07K","0,01%"
19.02.2025,"97,570","97,580","97,590","97,560","198,89K","-0,02%"
18.02.2025,"97,585","97,585","97,590","97,580","86,46K","0,10%"
17.02.2025,"97,490","97,480","97,490","97,480","4,32K","0,01%"
14.02.2025,"97,485","97,475","97,490","97,460","30,56K","0,01%"
13.02.2025,"97,475","97,460","97,480","97,455","17,48K","0,01%"
12.02.2025,"97,465","97,485","97,490","97,455","20,32K","-0,02%"
11.02.2025,"97,485","97,500","97,500","97,480","8,15K","-0,02%"
10.02.2025,"97,500","97,495","97,505","97,490","8,98K","0,00%"
07.02.2025,"97,500","97,490","97,500","97,490","8,53K","0,01%"
06.02.2025,"97,495","97,490","97,500","97,490","10,32K","0,01%"
05.02.2025,"97,490","97,495","97,505","97,485","9,68K","-0,01%"
04.02.2025,"97,495","97,490","97,505","97,485","10,71K","-0,01%"
03.02.2025,"97,500","97,490","97,520","97,490","19,16K","0,02%"
31.01.2025,"97,480","97,455","97,490","97,450","17,62K","0,02%"
30.01.2025,"97,465","97,435","97,465","97,435","19,17K","0,03%"
29.01.2025,"97,435","97,440","97,445","97,435","12,37K","0,00%"
28.01.2025,"97,435","97,430","97,440","97,425","15,65K","0,01%"
27.01.2025,"97,430","97,430","97,445","97,425","10,72K","0,01%"
24.01.2025,"97,425","97,450","97,450","97,425","15,97K","-0,02%"
23.01.2025,"97,445","97,460","97,460","97,440","14,65K","-0,01%"
22.01.2025,"97,455","97,460","97,460","97,455","3,95K","0,00%"
21.01.2025,"97,455","97,465","97,465","97,455","9,38K","0,00%"
20.01.2025,"97,455","97,455","97,465","97,450","7,12K","0,00%"
17.01.2025,"97,455","97,455","97,465","97,455","15,70K","-0,01%"
16.01.2025,"97,460","97,455","97,460","97,440","12,37K","0,01%"
15.01.2025,"97,450","97,425","97,455","97,425","13,44K","0,02%"
14.01.2025,"97,430","97,435","97,450","97,425","20,47K","0,22%"
13.01.2025,"97,215","97,235","97,240","97,230","3,35K","-0,03%"
10.01.2025,"97,240","97,250","97,250","97,235","25,67K","-0,01%"
09.01.2025,"97,250","97,265","97,270","97,250","18,58K","-0,02%"
08.01.2025,"97,265","97,270","97,270","97,255","17,54K","0,00%"
07.01.2025,"97,265","97,275","97,285","97,260","16,64K","-0,02%"
06.01.2025,"97,280","97,310","97,310","97,275","23,21K","-0,03%"
03.01.2025,"97,310","97,335","97,335","97,310","17,19K","-0,02%"
02.01.2025,"97,330","97,345","97,350","97,320","32,27K","-0,02%"
31.12.2024,"97,345","97,360","97,360","97,345","13,26K","-0,02%"
30.12.2024,"97,360","97,370","97,375","97,355","28,37K","-0,01%"
27.12.2024,"97,370","97,370","97,380","97,365","38,36K","0,01%"
24.12.2024,"97,365","97,340","97,365","97,340","12,77K","0,04%"
23.12.2024,"97,330","97,315","97,340","97,310","24,24K","0,01%"
20.12.2024,"97,320","97,300","97,325","97,300","18,74K","0,02%"
19.12.2024,"97,300","97,295","97,305","97,290","6,81K","0,00%"
18.12.2024,"97,300","97,295","97,305","97,290","15,25K","0,01%"
17.12.2024,"97,295","97,300","97,300","97,290","8,05K","0,16%"
16.12.2024,"97,137","97,145","97,150","97,140","33,76K","-0,01%"
13.12.2024,"97,145","97,130","97,150","97,125","236,93K","0,01%"
12.12.2024,"97,140","97,160","97,170","97,125","345,67K","-0,02%"
11.12.2024,"97,160","97,165","97,170","97,155","163,97K","-0,01%"
10.12.2024,"97,170","97,175","97,180","97,165","155,55K","-0,01%"
09.12.2024,"97,175","97,180","97,185","97,170","114,24K","0,01%"
06.12.2024,"97,170","97,175","97,185","97,165","129,85K","0,00%"
05.12.2024,"97,170","97,175","97,180","97,165","169,92K","0,00%"
04.12.2024,"97,170","97,185","97,190","97,170","265,93K","-0,02%"
03.12.2024,"97,190","97,185","97,195","97,175","254,51K","0,01%"
02.12.2024,"97,185","97,200","97,210","97,180","324,24K","-0,01%"
29.11.2024,"97,195","97,185","97,210","97,165","359,98K","0,02%"
28.11.2024,"97,180","97,180","97,195","97,165","252,14K","0,01%"
27.11.2024,"97,175","97,225","97,225","97,175","349,50K","-0,04%"
26.11.2024,"97,210","97,225","97,240","97,205","234,49K","-0,02%"
25.11.2024,"97,230","97,255","97,260","97,210","292,48K","-0,03%"
22.11.2024,"97,260","97,175","97,305","97,165","599,70K","0,09%"
21.11.2024,"97,175","97,170","97,190","97,165","217,83K","0,01%"
20.11.2024,"97,170","97,165","97,180","97,155","229,28K","0,00%"
19.11.2024,"97,170","97,180","97,190","97,160","215,01K","0,18%"
18.11.2024,"96,996","97,000","97,000","96,995","2,82K","-0,01%"
15.11.2024,"97,005","97,020","97,020","97,000","12,27K","-0,01%"
14.11.2024,"97,015","97,005","97,020","96,995","9,13K","0,01%"
13.11.2024,"97,005","97,005","97,015","97,000","6,85K","-0,01%"
12.11.2024,"97,015","97,005","97,025","97,005","7,54K","0,01%"
11.11.2024,"97,010","97,000","97,010","96,995","6,33K","0,01%"
08.11.2024,"97,000","96,990","97,010","96,985","7,03K","0,00%"
07.11.2024,"97,000","97,000","97,005","96,985","12,86K","0,00%"
06.11.2024,"97,000","96,990","97,015","96,990","8,29K","0,02%"
05.11.2024,"96,980","96,985","96,990","96,975","7,09K","-0,01%"
04.11.2024,"96,985","96,985","96,990","96,980","3,35K","-0,01%"
01.11.2024,"96,995","97,005","97,010","96,990","5,19K","-0,01%"
31.10.2024,"97,000","97,010","97,010","96,990","3,13K","-0,01%"
30.10.2024,"97,010","97,045","97,050","97,000","8,63K","-0,04%"
29.10.2024,"97,045","97,045","97,050","97,030","17,03K","0,01%"
28.10.2024,"97,040","97,035","97,055","97,030","4,28K","0,00%"
25.10.2024,"97,040","97,035","97,045","97,020","5,09K","-0,01%"
24.10.2024,"97,045","97,020","97,055","97,020","7,48K","0,02%"
23.10.2024,"97,025","97,030","97,040","97,015","13,84K","0,03%"
22.10.2024,"97,000","96,980","97,035","96,975","26,53K","0,02%"
21.10.2024,"96,980","96,990","97,000","96,980","9,70K","-0,01%"
18.10.2024,"96,990","96,980","96,995","96,970","34,72K","0,02%"
17.10.2024,"96,975","96,940","96,985","96,930","50,58K","0,03%"
16.10.2024,"96,945","96,935","96,945","96,935","17,70K","0,01%"
15.10.2024,"96,940","96,935","96,955","96,935","13,77K","0,15%"
14.10.2024,"96,795","96,820","96,820","96,810","17,93K","-0,02%"
11.10.2024,"96,815","96,810","96,825","96,805","16,97K","0,01%"
10.10.2024,"96,810","96,785","96,815","96,785","22,61K","0,02%"
09.10.2024,"96,790","96,795","96,800","96,785","21,18K","0,00%"
08.10.2024,"96,790","96,795","96,795","96,780","22,31K","0,01%"
07.10.2024,"96,785","96,800","96,805","96,780","31,52K","-0,01%"
04.10.2024,"96,795","96,815","96,820","96,780","26,59K","-0,02%"
03.10.2024,"96,815","96,820","96,830","96,810","12,24K","-0,01%"
02.10.2024,"96,820","96,830","96,830","96,815","15,13K","0,00%"
01.10.2024,"96,820","96,805","96,830","96,805","39,49K","0,01%"
30.09.2024,"96,810","96,790","96,815","96,770","43,82K","0,02%"
27.09.2024,"96,790","96,755","96,800","96,750","60,35K","0,04%"
26.09.2024,"96,750","96,750","96,770","96,740","80,90K","0,01%"
25.09.2024,"96,745","96,745","96,750","96,735","26,58K","0,00%"
24.09.2024,"96,745","96,735","96,750","96,720","34,58K","0,05%"
23.09.2024,"96,695","96,655","96,735","96,655","43,60K","0,05%"
20.09.2024,"96,645","96,660","96,660","96,650","17,57K","-0,01%"
19.09.2024,"96,655","96,660","96,665","96,645","20,80K","0,01%"
18.09.2024,"96,650","96,660","96,670","96,645","41,98K","-0,01%"
17.09.2024,"96,655","96,660","96,670","96,655","28,37K","0,15%"
16.09.2024,"96,512","96,540","96,545","96,535","30,49K","-0,02%"
13.09.2024,"96,535","96,540","96,545","96,530","228,22K","0,01%"
12.09.2024,"96,525","96,550","96,550","96,520","430,76K","-0,03%"
11.09.2024,"96,555","96,560","96,560","96,545","223,41K","0,00%"
10.09.2024,"96,555","96,560","96,565","96,550","146,67K","-0,01%"
09.09.2024,"96,560","96,565","96,565","96,550","127,85K","-0,01%"
06.09.2024,"96,570","96,565","96,590","96,550","216,51K","0,01%"
05.09.2024,"96,565","96,565","96,570","96,555","165,19K","0,01%"
04.09.2024,"96,560","96,550","96,570","96,550","216,91K","0,01%"
03.09.2024,"96,550","96,545","96,560","96,540","256,81K","0,01%"
02.09.2024,"96,545","96,555","96,555","96,540","91,42K","-0,01%"
30.08.2024,"96,555","96,575","96,580","96,550","193,02K","-0,02%"
29.08.2024,"96,570","96,565","96,585","96,560","182,66K","0,01%"
28.08.2024,"96,565","96,565","96,575","96,560","100,32K","0,00%"
27.08.2024,"96,565","96,565","96,565","96,555","100,21K","0,01%"
26.08.2024,"96,560","96,575","96,590","96,560","63,39K","-0,02%"
23.08.2024,"96,575","96,565","96,580","96,560","107,82K","0,01%"
22.08.2024,"96,570","96,580","96,590","96,565","103,51K","-0,01%"
21.08.2024,"96,575","96,570","96,590","96,560","118,03K","0,01%"
20.08.2024,"96,570","96,565","96,575","96,560","72,68K","0,13%"
19.08.2024,"96,449","96,450","96,455","96,450","4,28K","-0,01%"
16.08.2024,"96,455","96,460","96,470","96,445","14,43K","0,00%"
15.08.2024,"96,455","96,470","96,475","96,450","9,93K","-0,02%"
14.08.2024,"96,470","96,470","96,475","96,460","3,66K","-0,01%"
13.08.2024,"96,480","96,465","96,480","96,460","9,24K","0,01%"
12.08.2024,"96,470","96,460","96,470","96,455","11,17K","0,02%"
09.08.2024,"96,455","96,465","96,470","96,455","7,56K","-0,01%"
08.08.2024,"96,460","96,475","96,475","96,455","15,53K","0,00%"
07.08.2024,"96,460","96,465","96,475","96,450","8,01K","-0,02%"
06.08.2024,"96,475","96,475","96,495","96,430","16,32K","-0,01%"
05.08.2024,"96,485","96,485","96,560","96,470","14,74K","0,02%"
02.08.2024,"96,465","96,430","96,490","96,425","14,09K","0,04%"
01.08.2024,"96,430","96,425","96,430","96,420","7,17K","0,01%"
31.07.2024,"96,425","96,425","96,435","96,420","16,78K","0,00%"
30.07.2024,"96,425","96,415","96,435","96,415","11,02K","0,01%"
29.07.2024,"96,415","96,410","96,425","96,405","19,45K","0,01%"
26.07.2024,"96,405","96,400","96,410","96,400","17,98K","0,00%"
25.07.2024,"96,405","96,400","96,415","96,395","10,94K","0,01%"
24.07.2024,"96,400","96,400","96,405","96,395","18,91K","0,01%"
23.07.2024,"96,395","96,390","96,400","96,385","7,44K","0,01%"
22.07.2024,"96,390","96,395","96,400","96,385","9,92K","-0,01%"
19.07.2024,"96,400","96,415","96,415","96,395","10,84K","-0,01%"
18.07.2024,"96,410","96,415","96,415","96,400","39,58K","0,00%"
17.07.2024,"96,410","96,425","96,425","96,410","19,90K","-0,02%"
16.07.2024,"96,425","96,420","96,425","96,420","12,42K","0,09%"
15.07.2024,"96,338","96,330","96,335","96,330","1,74K","0,01%"
12.07.2024,"96,330","96,320","96,335","96,315","31,81K","0,01%"
11.07.2024,"96,320","96,315","96,320","96,310","28,86K","0,01%"
10.07.2024,"96,315","96,315","96,315","96,310","7,16K","0,00%"
09.07.2024,"96,315","96,315","96,315","96,310","16,33K","-0,01%"
08.07.2024,"96,320","96,320","96,320","96,310","10,76K","0,00%"
05.07.2024,"96,320","96,320","96,325","96,315","15,76K","0,00%"
04.07.2024,"96,320","96,325","96,325","96,315","8,56K","-0,01%"
03.07.2024,"96,325","96,320","96,330","96,320","11,60K","0,00%"
02.07.2024,"96,325","96,330","96,335","96,320","15,19K","-0,01%"
01.07.2024,"96,330","96,340","96,340","96,325","27,06K","-0,01%"
28.06.2024,"96,340","96,340","96,345","96,335","33,07K","-0,01%"
27.06.2024,"96,345","96,335","96,355","96,335","32,10K","0,01%"
26.06.2024,"96,340","96,345","96,350","96,340","74,58K","-0,01%"
25.06.2024,"96,345","96,335","96,345","96,330","43,30K","0,02%"
24.06.2024,"96,330","96,325","96,335","96,325","18,02K","0,01%"
21.06.2024,"96,325","96,310","96,330","96,310","14,58K","0,01%"
20.06.2024,"96,315","96,300","96,315","96,295","22,95K","0,01%"
19.06.2024,"96,305","96,300","96,310","96,300","12,08K","0,00%"
18.06.2024,"96,305","96,305","96,310","96,300","19,12K","0,02%"
17.06.2024,"96,289","96,285","96,285","96,280","31,14K","0,01%"
14.06.2024,"96,280","96,270","96,285","96,265","201,00K","0,01%"
13.06.2024,"96,275","96,265","96,280","96,265","200,92K","0,00%"
12.06.2024,"96,275","96,260","96,275","96,255","241,51K","0,02%"
11.06.2024,"96,260","96,255","96,260","96,250","131,74K","0,00%"
10.06.2024,"96,260","96,250","96,260","96,250","97,79K","0,01%"
07.06.2024,"96,255","96,255","96,260","96,245","121,14K","0,00%"
06.06.2024,"96,255","96,265","96,270","96,250","207,29K","-0,01%"
05.06.2024,"96,265","96,260","96,270","96,255","136,12K","0,01%"
04.06.2024,"96,260","96,250","96,265","96,250","164,66K","0,01%"
03.06.2024,"96,250","96,245","96,260","96,245","132,25K","0,01%"
31.05.2024,"96,245","96,265","96,270","96,235","275,67K","-0,02%"
30.05.2024,"96,260","96,260","96,265","96,250","85,24K","0,00%"
29.05.2024,"96,260","96,255","96,265","96,250","132,56K","0,01%"
28.05.2024,"96,255","96,255","96,260","96,250","109,19K","0,00%"
27.05.2024,"96,255","96,240","96,260","96,235","112,73K","0,02%"
24.05.2024,"96,240","96,245","96,255","96,230","167,80K","-0,01%"
23.05.2024,"96,250","96,255","96,260","96,240","201,30K","-0,01%"
22.05.2024,"96,255","96,260","96,265","96,245","138,14K","-0,01%"
21.05.2024,"96,260","96,265","96,270","96,260","95,32K","-0,01%"
20.05.2024,"96,265","96,265","96,270","96,260","70,84K","0,00%"
17.05.2024,"96,265","96,270","96,280","96,255","244,91K","-0,01%"
16.05.2024,"96,275","96,290","96,295","96,270","123,27K","-0,02%"
15.05.2024,"96,290","96,270","96,295","96,270","175,59K","0,01%"
14.05.2024,"96,280","96,285","96,285","96,270","125,51K","0,11%"
13.05.2024,"96,172","96,190","96,195","96,190","2,18K","-0,02%"
10.05.2024,"96,190","96,200","96,205","96,190","29,39K","-0,02%"
