Fecha,Close,Apertura,Máximo,Mínimo,Vol.,% var.
03.10.2025,"115,34","115,67","115,73","115,28","345,77K","-0,24%"
02.10.2025,"115,63","115,53","115,67","115,27","421,39K","0,15%"
01.10.2025,"115,45","115,05","115,64","114,89","578,01K","0,33%"
30.09.2025,"115,08","115,19","115,45","114,98","789,84K","-0,05%"
29.09.2025,"115,14","114,77","115,20","114,77","380,85K","0,35%"
26.09.2025,"114,73","114,89","115,05","114,64","479,11K","-0,11%"
25.09.2025,"114,86","115,08","115,22","114,61","613,59K","-0,22%"
24.09.2025,"115,11","115,48","115,55","115,05","426,64K","-0,22%"
23.09.2025,"115,36","115,09","115,48","115,08","400,00K","0,20%"
22.09.2025,"115,13","115,25","115,34","115,03","352,97K","-0,14%"
19.09.2025,"115,28","115,28","115,28","115,28",,"-0,23%"
18.09.2025,"115,55","116,06","116,28","115,20","9,36K","-0,15%"
17.09.2025,"115,72","115,98","115,98","115,81","2,49K","-0,42%"
16.09.2025,"116,20","116,25","116,25","116,17","0,20K","0,08%"
15.09.2025,"116,11","116,09","116,09","116,09","2,30K","0,18%"
12.09.2025,"115,91","115,81","115,84","115,77","2,78K","-0,38%"
11.09.2025,"116,34","116,34","116,44","116,34","1,00K","0,16%"
10.09.2025,"116,16","115,59","115,84","115,59","1,27K","0,32%"
09.09.2025,"115,78","115,83","115,98","115,69","3,43K","-0,19%"
08.09.2025,"116,00","115,78","116,00","115,77","2,32K","0,26%"
05.09.2025,"115,70","115,08","115,89","115,05","2,27K","0,71%"
04.09.2025,"114,89","114,55","114,91","114,55","1,44K","0,26%"
03.09.2025,"114,59","114,14","114,67","113,81","8,58K","0,51%"
02.09.2025,"114,02","114,42","114,42","113,78","8,79K","-0,16%"
01.09.2025,"114,20","114,20","114,39","114,17","0,69K","-0,22%"
29.08.2025,"114,45","114,64","114,64","114,33","18,98K","-0,14%"
28.08.2025,"114,61","114,38","114,67","114,23","110,44K","0,23%"
27.08.2025,"114,34","114,08","114,41","113,86","943,33K","0,18%"
26.08.2025,"114,14","113,98","114,20","113,64","1,57M","0,15%"
25.08.2025,"113,97","114,13","114,16","113,80","2,06M","-0,12%"
22.08.2025,"114,11","113,55","114,27","113,39","1,53M","0,55%"
21.08.2025,"113,48","113,83","113,88","113,33","1,04M","-0,26%"
20.08.2025,"113,78","113,67","113,98","113,52","575,17K","0,05%"
19.08.2025,"113,72","113,44","113,77","113,33","361,40K","0,29%"
18.08.2025,"113,39","113,55","113,83","113,28","355,18K","-0,10%"
15.08.2025,"113,50","113,86","114,00","113,45","394,71K","-0,26%"
14.08.2025,"113,80","114,30","114,61","113,75","487,81K","-0,41%"
13.08.2025,"114,27","113,80","114,41","113,70","393,04K","0,41%"
12.08.2025,"113,80","113,84","114,34","113,58","506,85K","-0,16%"
11.08.2025,"113,98","113,86","114,14","113,84","278,33K","0,10%"
08.08.2025,"113,88","114,19","114,27","113,83","331,22K","-0,31%"
07.08.2025,"114,23","114,23","114,45","114,14","422,33K","-0,10%"
06.08.2025,"114,34","114,39","114,42","113,75","581,74K","-0,16%"
05.08.2025,"114,53","114,53","114,64","114,27","426,55K","0,03%"
04.08.2025,"114,50","114,34","114,58","114,00","498,09K","0,15%"
01.08.2025,"114,33","112,98","114,48","112,59","822,81K","1,11%"
31.07.2025,"113,08","112,97","113,39","112,89","680,46K","0,12%"
30.07.2025,"112,94","113,42","113,50","112,89","548,21K","-0,37%"
29.07.2025,"113,36","112,63","113,44","112,55","521,25K","0,71%"
28.07.2025,"112,56","112,73","113,03","112,56","340,67K","-0,26%"
25.07.2025,"112,86","112,75","112,91","112,50","336,93K","0,17%"
24.07.2025,"112,67","112,86","112,89","112,38","409,20K","-0,15%"
23.07.2025,"112,84","113,13","113,20","112,75","409,42K","-0,40%"
22.07.2025,"113,30","112,91","113,38","112,77","395,41K","0,26%"
21.07.2025,"113,00","112,59","113,17","112,45","356,94K","0,47%"
18.07.2025,"112,47","112,28","112,61","112,27","305,79K","0,25%"
17.07.2025,"112,19","112,22","112,48","111,91","383,71K","-0,07%"
16.07.2025,"112,27","112,00","112,42","111,89","650,08K","0,28%"
15.07.2025,"111,95","112,39","112,80","111,92","508,53K","-0,47%"
14.07.2025,"112,48","112,61","112,70","112,31","387,18K","-0,03%"
11.07.2025,"112,52","113,14","113,27","112,48","377,13K","-0,62%"
10.07.2025,"113,22","113,31","113,44","112,95","416,86K","-0,03%"
09.07.2025,"113,25","112,70","113,33","112,55","420,77K","0,58%"
08.07.2025,"112,59","112,89","112,95","112,42","407,12K","-0,17%"
07.07.2025,"112,78","113,48","113,48","112,75","448,47K","-0,53%"
04.07.2025,"113,38","113,28","113,58","113,27","78,75K","0,10%"
03.07.2025,"113,27","113,78","114,05","113,03","543,71K","-0,38%"
02.07.2025,"113,70","114,16","114,17","113,53","442,98K","-0,30%"
01.07.2025,"114,05","114,27","114,66","113,81","475,60K","-0,19%"
30.06.2025,"114,27","113,80","114,33","113,61","644,26K","0,43%"
27.06.2025,"113,78","114,09","114,16","113,67","473,39K","-0,22%"
26.06.2025,"114,03","113,67","114,16","113,66","509,77K","0,30%"
25.06.2025,"113,69","113,61","113,83","113,28","433,46K","0,00%"
24.06.2025,"113,69","113,17","113,75","113,00","513,64K","0,22%"
23.06.2025,"113,44","113,09","113,70","112,66","498,23K","0,44%"
20.06.2025,"112,94","112,75","113,08","112,34","425,18K","0,07%"
19.06.2025,"112,86","112,86","112,95","112,55","82,50K","-0,32%"
18.06.2025,"113,22","113,16","113,28","112,78","2,03K","0,24%"
17.06.2025,"112,95","112,52","112,52","112,52","0,11K","0,46%"
16.06.2025,"112,44","112,73","112,73","112,73","2,20K","-0,21%"
13.06.2025,"112,67","113,48","113,53","112,67","3,67K","-0,50%"
12.06.2025,"113,23","112,89","113,22","112,80","3,13K","0,43%"
11.06.2025,"112,75","112,19","112,52","112,14","1,62K","0,49%"
10.06.2025,"112,20","112,38","112,39","112,17","4,23K","0,08%"
09.06.2025,"112,11","112,03","112,23","111,84","8,01K","0,21%"
06.06.2025,"111,88","112,86","112,86","111,88","6,86K","-0,91%"
05.06.2025,"112,91","113,11","113,50","112,89","5,00K","-0,22%"
04.06.2025,"113,16","112,41","113,30","112,25","8,05K","0,75%"
03.06.2025,"112,31","112,45","112,77","112,22","9,47K","0,03%"
02.06.2025,"112,28","112,66","112,72","112,25","3,53K","-0,35%"
30.05.2025,"112,67","112,61","112,95","112,45","31,17K","0,07%"
29.05.2025,"112,59","112,09","112,75","111,59","160,35K","0,43%"
28.05.2025,"112,11","112,39","112,48","111,92","731,84K","-0,36%"
27.05.2025,"112,52","111,80","112,58","111,42","2,18M","0,59%"
26.05.2025,"111,86","111,86","111,91","111,42","127,17K","0,01%"
23.05.2025,"111,84","111,69","112,41","111,56","1,16M","0,32%"
22.05.2025,"111,48","111,05","111,70","110,83","1,51M","0,35%"
21.05.2025,"111,09","112,05","112,23","111,02","1,03M","-0,91%"
20.05.2025,"112,11","112,36","112,55","111,72","590,38K","-0,01%"
19.05.2025,"112,13","112,03","112,39","111,36","635,74K","-0,26%"
16.05.2025,"112,42","112,47","112,88","111,92","418,28K","0,10%"
15.05.2025,"112,31","111,59","112,53","111,47","604,11K","0,57%"
14.05.2025,"111,67","112,20","112,39","111,52","550,17K","-0,27%"
13.05.2025,"111,97","112,16","112,61","111,89","500,30K","-0,31%"
12.05.2025,"112,31","112,78","112,81","112,13","587,44K","-0,65%"
09.05.2025,"113,05","112,91","113,33","112,83","386,57K","0,00%"
08.05.2025,"113,05","113,95","113,98","112,84","481,16K","-0,77%"
07.05.2025,"113,92","113,64","114,06","113,36","457,52K","0,33%"
06.05.2025,"113,55","113,20","113,67","112,95","582,69K","0,26%"
05.05.2025,"113,25","113,55","113,77","113,03","373,70K","-0,17%"
02.05.2025,"113,44","114,38","114,56","113,36","526,89K","-0,74%"
01.05.2025,"114,28","114,86","115,23","114,17","472,81K","-0,39%"
30.04.2025,"114,73","114,77","115,13","114,27","742,55K","-0,03%"
29.04.2025,"114,77","114,47","114,88","114,13","413,25K","0,31%"
28.04.2025,"114,41","114,13","114,52","113,67","385,19K","0,41%"
25.04.2025,"113,94","113,52","114,20","113,39","342,72K","0,29%"
24.04.2025,"113,61","112,86","113,63","112,86","388,95K","0,65%"
23.04.2025,"112,88","113,00","114,13","112,77","722,64K","0,00%"
22.04.2025,"112,88","112,69","113,03","112,44","454,56K","0,12%"
21.04.2025,"112,73","113,30","113,41","112,59","359,33K","-0,61%"
17.04.2025,"113,42","113,84","113,94","113,27","354,56K","-0,37%"
16.04.2025,"113,84","113,39","113,98","113,19","487,80K","0,36%"
15.04.2025,"113,44","112,95","113,58","112,66","472,74K","0,33%"
14.04.2025,"113,06","112,05","113,09","111,48","549,56K","1,03%"
11.04.2025,"111,91","112,53","112,92","111,08","1,11M","-0,82%"
10.04.2025,"112,83","113,42","114,05","112,52","1,13M","0,03%"
09.04.2025,"112,80","113,75","114,03","111,83","1,97M","-1,08%"
08.04.2025,"114,03","114,73","115,25","113,72","1,33M","-0,83%"
07.04.2025,"114,98","117,03","117,91","114,36","2,00M","-1,30%"
04.04.2025,"116,50","116,05","117,66","115,92","1,67M","0,55%"
03.04.2025,"115,86","115,38","116,38","115,38","1,25M","1,12%"
02.04.2025,"114,58","114,81","115,36","114,20","793,36K","-0,31%"
01.04.2025,"114,94","114,47","115,16","114,34","664,54K","0,71%"
31.03.2025,"114,13","114,14","114,67","114,00","870,12K","0,08%"
28.03.2025,"114,03","113,06","114,09","113,05","614,32K","0,90%"
27.03.2025,"113,02","113,17","113,36","112,73","550,84K","-0,23%"
26.03.2025,"113,28","113,48","113,52","113,08","476,56K","-0,26%"
25.03.2025,"113,58","113,31","113,67","113,03","414,27K","0,19%"
24.03.2025,"113,36","114,05","114,06","113,28","437,24K","-0,61%"
21.03.2025,"114,06","114,17","114,53","114,02","404,84K","-0,31%"
20.03.2025,"114,41","114,62","114,62","114,41","0,15K","0,22%"
19.03.2025,"114,16","114,16","114,16","114,16","0,03K","0,18%"
18.03.2025,"113,95","113,89","113,89","113,64","0,82K","0,22%"
17.03.2025,"113,70","113,69","113,69","113,69","0,12K","0,01%"
14.03.2025,"113,69","113,77","113,80","113,61","0,21K","-0,26%"
13.03.2025,"113,98","113,78","113,78","113,42","0,11K","0,30%"
12.03.2025,"113,64","114,03","114,22","113,48","1,14K","-0,22%"
11.03.2025,"113,89","114,62","115,06","113,92","2,36K","-0,55%"
10.03.2025,"114,52","113,75","114,55","113,75","0,99K","0,81%"
07.03.2025,"113,59","113,92","114,41","113,56","2,05K","-0,21%"
06.03.2025,"113,83","113,70","113,98","113,34","2,23K","-0,15%"
05.03.2025,"114,00","114,11","114,72","113,80","1,91K","-0,46%"
04.03.2025,"114,53","115,22","115,45","114,19","3,51K","-0,23%"
03.03.2025,"114,80","114,30","115,00","114,11","4,48K","0,38%"
28.02.2025,"114,36","114,00","114,67","113,95","15,54K","0,45%"
27.02.2025,"113,84","114,08","114,13","113,61","223,43K","-0,30%"
26.02.2025,"114,19","113,80","114,20","113,41","714,96K","0,37%"
25.02.2025,"113,77","112,84","113,89","112,81","2,20M","0,76%"
24.02.2025,"112,91","112,53","112,94","112,34","2,27M","0,21%"
21.02.2025,"112,67","111,88","112,78","111,84","1,17M","0,63%"
20.02.2025,"111,97","111,64","112,02","111,63","935,57K","0,29%"
19.02.2025,"111,64","111,48","111,70","111,27","648,91K","0,07%"
18.02.2025,"111,56","112,13","112,20","111,42","721,40K","-0,54%"
14.02.2025,"112,17","111,67","112,41","111,53","597,38K","0,38%"
13.02.2025,"111,75","110,89","111,81","110,86","850,71K","0,87%"
12.02.2025,"110,78","111,63","111,97","110,58","872,76K","-0,77%"
11.02.2025,"111,64","111,98","112,13","111,55","507,17K","-0,35%"
10.02.2025,"112,03","112,03","112,34","111,89","539,40K","-0,06%"
07.02.2025,"112,09","112,50","113,09","111,84","792,13K","-0,35%"
06.02.2025,"112,48","112,67","112,73","112,30","723,89K","-0,14%"
05.02.2025,"112,64","111,81","112,83","111,70","817,37K","0,71%"
04.02.2025,"111,84","111,44","111,91","111,13","670,25K","0,22%"
03.02.2025,"111,59","111,48","112,31","111,28","984,45K","0,20%"
31.01.2025,"111,38","111,83","111,95","111,25","840,63K","-0,43%"
30.01.2025,"111,86","111,72","112,09","111,56","535,54K","0,34%"
29.01.2025,"111,48","111,69","111,89","111,16","516,24K","-0,04%"
28.01.2025,"111,53","111,63","111,69","111,27","471,37K","-0,15%"
27.01.2025,"111,70","110,89","111,98","110,89","759,92K","0,75%"
24.01.2025,"110,88","110,64","111,05","110,52","470,20K","0,13%"
23.01.2025,"110,73","110,94","111,11","110,50","533,57K","-0,30%"
22.01.2025,"111,06","111,25","111,47","110,92","439,75K","-0,21%"
21.01.2025,"111,30","110,84","111,70","110,61","687,59K","0,28%"
17.01.2025,"110,98","110,94","111,36","110,81","513,36K","-0,03%"
16.01.2025,"111,02","110,58","111,19","110,25","709,66K","0,38%"
15.01.2025,"110,59","109,38","110,75","109,38","715,41K","1,09%"
14.01.2025,"109,41","109,48","109,75","109,23","469,65K","0,09%"
13.01.2025,"109,31","109,63","109,69","109,30","486,58K","-0,23%"
10.01.2025,"109,56","110,33","110,45","109,39","786,78K","-0,74%"
09.01.2025,"110,38","110,28","110,70","110,28","298,97K","0,10%"
08.01.2025,"110,27","110,31","110,53","109,94","686,89K","-0,06%"
07.01.2025,"110,33","110,80","111,03","110,20","619,60K","-0,54%"
06.01.2025,"110,92","111,05","111,30","110,69","548,51K","-0,18%"
03.01.2025,"111,13","111,42","111,66","111,06","332,61K","-0,17%"
02.01.2025,"111,31","111,28","111,83","111,02","437,20K","0,00%"
31.12.2024,"111,31","111,66","111,89","111,19","331,19K","-0,22%"
30.12.2024,"111,56","110,91","111,67","110,81","310,44K","0,58%"
27.12.2024,"110,92","111,23","111,34","110,80","254,29K","-0,32%"
26.12.2024,"111,28","111,14","111,34","110,72","235,65K","0,08%"
24.12.2024,"111,19","111,17","111,27","110,83","160,54K","0,08%"
23.12.2024,"111,09","111,75","111,80","111,09","305,37K","-0,59%"
20.12.2024,"111,75","111,36","112,13","111,34","532,07K","0,60%"
19.12.2024,"111,08","111,56","111,64","111,39","0,19K","-0,62%"
18.12.2024,"111,77","112,75","112,84","111,75","0,43K","-0,91%"
17.12.2024,"112,80","112,64","112,72","112,64","0,45K","0,08%"
16.12.2024,"112,70","112,73","112,73","112,73","0,69K","0,03%"
13.12.2024,"112,67","112,67","112,67","112,67","0,04K","-0,58%"
12.12.2024,"113,33","113,59","113,81","113,45","0,93K","-0,41%"
11.12.2024,"113,80","113,80","113,80","113,80","0,78K","-0,36%"
10.12.2024,"114,20","114,20","114,20","114,20","0,13K","-0,18%"
09.12.2024,"114,41","114,89","114,89","114,42","5,87K","-0,38%"
06.12.2024,"114,84","114,63","114,78","114,63","6,13K","0,26%"
05.12.2024,"114,55","114,39","114,39","114,39","0,25K","0,00%"
04.12.2024,"114,55","114,14","114,56","113,70","3,78K","0,31%"
03.12.2024,"114,19","114,47","114,66","114,05","1,44K","-0,23%"
02.12.2024,"114,45","114,34","114,59","113,97","5,98K","0,00%"
29.11.2024,"114,45","113,81","114,48","113,75","10,30K","0,38%"
27.11.2024,"114,02","113,42","114,14","113,41","215,57K","0,47%"
26.11.2024,"113,48","113,70","113,84","113,31","817,69K","-0,32%"
25.11.2024,"113,84","112,94","113,88","112,84","1,97M","1,14%"
22.11.2024,"112,56","112,44","112,81","112,39","1,42M","0,18%"
21.11.2024,"112,36","112,56","112,86","112,30","1,34M","-0,21%"
20.11.2024,"112,59","112,64","112,77","112,30","672,35K","-0,21%"
19.11.2024,"112,83","112,47","113,19","112,47","576,90K","0,28%"
18.11.2024,"112,52","112,27","112,59","111,84","428,30K","0,10%"
15.11.2024,"112,41","112,28","112,64","111,72","594,25K","-0,06%"
14.11.2024,"112,47","112,22","112,77","111,91","599,81K","0,24%"
13.11.2024,"112,20","112,28","113,02","112,09","630,73K","-0,14%"
12.11.2024,"112,36","113,23","113,41","112,25","678,87K","-0,68%"
11.11.2024,"113,13","113,44","113,44","112,95","214,98K","-0,32%"
08.11.2024,"113,48","113,30","113,88","113,09","615,57K","0,25%"
07.11.2024,"113,20","112,39","113,48","112,20","876,90K","0,68%"
06.11.2024,"112,44","113,80","114,02","111,95","1,25M","-1,09%"
05.11.2024,"113,67","113,72","113,83","113,02","650,37K","0,14%"
04.11.2024,"113,52","113,44","113,94","113,33","537,21K","0,40%"
01.11.2024,"113,06","113,72","114,31","112,83","771,28K","-0,60%"
31.10.2024,"113,75","113,64","113,97","113,31","971,63K","-0,16%"
30.10.2024,"113,94","114,05","114,55","113,59","760,99K","0,07%"
29.10.2024,"113,86","113,80","114,06","113,30","600,31K","0,04%"
28.10.2024,"113,81","114,19","114,28","113,47","543,60K","-0,38%"
25.10.2024,"114,25","114,44","114,77","114,09","431,13K","-0,26%"
24.10.2024,"114,55","114,14","114,70","114,08","546,42K","0,33%"
23.10.2024,"114,17","114,44","114,52","114,03","543,48K","-0,30%"
22.10.2024,"114,52","114,59","114,88","114,39","571,37K","-0,18%"
21.10.2024,"114,72","115,63","115,69","114,59","462,39K","-0,85%"
18.10.2024,"115,70","115,55","115,81","115,28","386,95K","0,18%"
17.10.2024,"115,50","116,23","116,27","115,47","540,24K","-0,63%"
16.10.2024,"116,23","116,02","116,45","116,00","431,93K","0,15%"
15.10.2024,"116,06","115,42","116,14","115,41","499,08K","0,69%"
14.10.2024,"115,27","115,48","115,55","115,06","144,89K","-0,41%"
11.10.2024,"115,73","115,81","115,88","115,33","389,96K","0,16%"
10.10.2024,"115,55","115,75","115,95","115,19","700,99K","-0,23%"
09.10.2024,"115,81","116,30","116,36","115,70","501,73K","-0,27%"
08.10.2024,"116,13","116,20","116,47","115,91","445,17K","-0,05%"
07.10.2024,"116,19","116,61","116,77","116,13","590,23K","-0,39%"
04.10.2024,"116,64","117,88","118,00","116,61","743,47K","-1,02%"
03.10.2024,"117,84","118,48","118,50","117,80","484,53K","-0,53%"
02.10.2024,"118,47","118,95","119,05","118,16","469,37K","-0,34%"
01.10.2024,"118,88","118,47","119,33","118,41","655,30K","0,49%"
30.09.2024,"118,30","118,84","118,84","118,25","721,69K","-0,43%"
27.09.2024,"118,81","118,36","118,89","118,23","507,96K","0,33%"
26.09.2024,"118,42","118,47","118,78","118,14","561,48K","-0,08%"
25.09.2024,"118,52","118,98","119,03","118,39","401,98K","-0,35%"
24.09.2024,"118,94","118,80","119,03","118,25","540,23K","0,01%"
23.09.2024,"118,92","118,88","119,02","118,39","452,90K","-0,09%"
20.09.2024,"119,03","119,16","119,30","118,69","383,75K","0,05%"
19.09.2024,"118,97","119,00","119,00","118,97","0,00K","-0,31%"
18.09.2024,"119,34","119,34","119,34","119,34","0,00K","-0,34%"
17.09.2024,"119,75","120,06","120,11","119,84","1,07K","-0,16%"
16.09.2024,"119,94","119,98","119,98","119,98","0,05K","0,21%"
13.09.2024,"119,69","119,61","119,61","119,61","0,05K","0,21%"
12.09.2024,"119,44","119,61","119,70","119,34","1,19K","-0,14%"
11.09.2024,"119,61","119,56","119,67","119,52","0,54K","-0,09%"
10.09.2024,"119,72","119,05","119,72","119,05","0,33K","0,43%"
09.09.2024,"119,20","118,70","119,22","118,70","0,37K","0,08%"
06.09.2024,"119,11","119,06","119,56","118,69","1,19K","0,20%"
05.09.2024,"118,88","118,83","118,83","118,72","0,91K","0,29%"
04.09.2024,"118,53","117,83","118,64","117,81","2,41K","0,62%"
03.09.2024,"117,80","116,98","117,97","116,92","11,10K","0,55%"
30.08.2024,"117,16","117,61","117,70","116,97","21,30K","-0,36%"
29.08.2024,"117,58","117,84","118,00","117,33","173,68K","-0,19%"
28.08.2024,"117,80","117,97","118,13","117,75","612,99K","-0,07%"
27.08.2024,"117,88","118,06","118,14","117,52","1,57M","-0,15%"
26.08.2024,"118,05","118,17","118,44","118,00","1,26M","-0,07%"
23.08.2024,"118,13","117,70","118,30","117,64","1,02M","0,41%"
22.08.2024,"117,64","118,19","118,33","117,48","845,34K","-0,67%"
21.08.2024,"118,44","118,16","118,59","117,88","683,98K","0,32%"
20.08.2024,"118,06","117,58","118,17","117,44","432,36K","0,39%"
19.08.2024,"117,61","117,39","117,77","117,23","359,77K","0,19%"
16.08.2024,"117,39","117,25","117,69","117,11","400,30K","0,23%"
15.08.2024,"117,13","117,97","118,05","116,88","556,49K","-0,83%"
14.08.2024,"118,11","117,88","118,38","117,66","519,14K","0,24%"
13.08.2024,"117,83","117,36","117,91","117,17","419,90K","0,41%"
12.08.2024,"117,34","117,03","117,44","116,80","369,56K","0,27%"
09.08.2024,"117,03","116,59","117,25","116,56","377,05K","0,42%"
08.08.2024,"116,55","117,05","117,48","116,31","665,79K","-0,24%"
07.08.2024,"116,83","117,70","117,72","116,73","800,68K","-0,64%"
06.08.2024,"117,58","118,45","118,58","117,38","763,49K","-0,80%"
05.08.2024,"118,53","118,55","119,69","118,09","1,13M","0,04%"
03.08.2024,"118,48","118,48","118,48","118,48",,"0,01%"
02.08.2024,"118,47","116,78","118,53","116,63","1,02M","1,47%"
01.08.2024,"116,75","116,22","116,88","115,92","811,44K","1,01%"
31.07.2024,"115,58","115,25","116,27","115,11","853,69K","0,30%"
30.07.2024,"115,23","114,92","115,34","114,81","404,99K","0,27%"
29.07.2024,"114,92","114,77","115,16","114,73","348,09K","0,15%"
27.07.2024,"114,75","114,75","114,75","114,75",,"0,01%"
26.07.2024,"114,73","114,36","114,81","114,14","403,07K","0,45%"
25.07.2024,"114,22","113,94","114,80","113,94","639,41K","0,22%"
24.07.2024,"113,97","114,23","114,66","113,92","695,56K","-0,37%"
23.07.2024,"114,39","114,23","114,56","114,22","379,85K","0,16%"
22.07.2024,"114,20","114,56","114,69","114,03","397,10K","-0,15%"
20.07.2024,"114,38","114,38","114,38","114,38",,"-0,01%"
19.07.2024,"114,39","114,73","114,88","114,30","368,46K","-0,41%"
18.07.2024,"114,86","115,14","115,16","114,70","464,64K","-0,34%"
17.07.2024,"115,25","115,11","115,27","114,78","477,46K","0,15%"
16.07.2024,"115,08","114,45","115,17","114,45","516,31K","0,52%"
15.07.2024,"114,48","114,69","114,78","114,23","502,57K","-0,37%"
13.07.2024,"114,91","114,91","114,91","114,91",,"0,03%"
12.07.2024,"114,88","114,67","114,97","114,38","499,28K","0,04%"
11.07.2024,"114,83","114,02","115,08","113,89","718,46K","0,69%"
10.07.2024,"114,05","113,89","114,19","113,75","485,36K","0,15%"
09.07.2024,"113,88","114,05","114,13","113,61","505,26K","-0,25%"
08.07.2024,"114,16","114,08","114,19","113,73","378,77K","0,01%"
05.07.2024,"114,14","113,31","114,16","112,84","572,80K","0,81%"
04.07.2024,"113,22","113,28","113,38","113,17","63,80K","-0,21%"
03.07.2024,"113,45","112,69","113,55","112,58","614,02K","0,69%"
02.07.2024,"112,67","112,42","112,88","112,39","566,17K","0,35%"
01.07.2024,"112,28","112,95","113,13","112,17","623,74K","-0,65%"
29.06.2024,"113,02","113,02","113,02","113,02",,"-0,45%"
28.06.2024,"113,53","114,00","114,27","112,98","922,77K","-0,42%"
27.06.2024,"114,02","113,66","114,16","113,48","604,56K","0,21%"
26.06.2024,"113,78","114,45","114,47","113,63","493,11K","-0,63%"
25.06.2024,"114,50","114,53","114,77","114,30","494,94K","0,08%"
24.06.2024,"114,41","114,30","114,59","114,14","393,54K","0,07%"
22.06.2024,"114,33","114,33","114,33","114,33",,"0,00%"
21.06.2024,"114,33","114,27","114,69","114,13","389,76K","-0,04%"
20.06.2024,"114,38","114,66","114,77","113,98","509,07K","-0,14%"
19.06.2024,"114,53","114,63","114,77","114,48","78,21K","0,33%"
18.06.2024,"114,16","114,22","114,22","114,13","0,01K","0,43%"
17.06.2024,"113,67","113,83","113,88","113,80","0,12K","-0,45%"
14.06.2024,"114,19","113,66","113,66","113,63","0,07K","0,15%"
13.06.2024,"114,02","113,78","114,09","113,70","2,14K","0,43%"
12.06.2024,"113,53","112,61","113,80","112,61","0,12K","0,87%"
11.06.2024,"112,55","112,14","112,55","112,14","0,02K","0,52%"
10.06.2024,"111,97","112,14","112,14","112,14","0,05K","-0,31%"
07.06.2024,"112,31","112,41","112,42","112,30","2,13K","-1,13%"
06.06.2024,"113,59","113,56","113,56","113,33","0,94K","0,06%"
05.06.2024,"113,53","113,13","113,58","112,95","1,10K","0,36%"
04.06.2024,"113,13","112,50","113,30","112,47","1,81K","0,50%"
03.06.2024,"112,56","111,77","112,63","111,77","8,14K","0,88%"
31.05.2024,"111,58","111,34","111,83","111,11","54,17K","0,28%"
30.05.2024,"111,27","110,73","111,36","110,63","188,04K","0,54%"
29.05.2024,"110,67","111,27","111,38","110,55","899,88K","-0,63%"
28.05.2024,"111,38","112,09","112,19","111,28","1,77M","-0,63%"
27.05.2024,"112,08","112,14","112,19","111,95","114,00K","-0,06%"
26.05.2024,"112,14","112,09","112,16","112,09","13,31K","0,17%"
24.05.2024,"111,95","111,91","112,11","111,69","912,21K","0,01%"
23.05.2024,"111,94","112,39","112,52","111,73","1,45M","-0,32%"
22.05.2024,"112,30","112,47","112,52","112,06","634,33K","-0,15%"
21.05.2024,"112,47","112,17","112,61","112,14","464,14K","0,17%"
20.05.2024,"112,28","112,39","112,53","112,11","336,03K","-0,10%"
18.05.2024,"112,39","112,39","112,39","112,39",,"-0,03%"
17.05.2024,"112,42","112,81","112,92","112,38","310,07K","-0,35%"
16.05.2024,"112,81","113,08","113,36","112,73","538,09K","-0,17%"
15.05.2024,"113,00","112,25","113,13","112,14","627,43K","0,71%"
14.05.2024,"112,20","111,81","112,25","111,45","492,69K","0,27%"
13.05.2024,"111,91","111,77","112,11","111,75","354,35K","0,13%"
11.05.2024,"111,77","111,77","111,77","111,77",,"0,04%"
10.05.2024,"111,72","112,11","112,25","111,66","378,80K","-0,42%"
09.05.2024,"112,19","111,83","112,20","111,56","558,97K","0,27%"
08.05.2024,"111,89","112,14","112,23","111,80","538,26K","-0,22%"
07.05.2024,"112,14","111,95","112,50","111,84","505,74K","0,21%"
06.05.2024,"111,91","111,73","112,08","111,66","365,02K","0,17%"
04.05.2024,"111,72","111,72","111,72","111,72",,"-0,08%"
03.05.2024,"111,81","111,05","112,30","110,98","765,54K","0,53%"
02.05.2024,"111,22","110,69","111,23","110,50","567,20K","0,18%"
01.05.2024,"111,02","110,27","111,13","110,14","597,80K","0,72%"
30.04.2024,"110,22","110,80","110,94","110,16","693,67K","-0,56%"
29.04.2024,"110,84","110,34","110,89","110,34","460,67K","0,41%"
27.04.2024,"110,39","110,39","110,39","110,39",,"0,03%"
26.04.2024,"110,36","110,05","110,70","109,94","417,60K","0,28%"
25.04.2024,"110,05","110,61","110,84","109,77","572,49K","-0,42%"
24.04.2024,"110,52","110,94","110,98","110,36","476,82K","-0,42%"
23.04.2024,"110,98","110,88","111,25","110,50","527,91K","0,18%"
22.04.2024,"110,78","110,63","110,89","110,39","390,19K","-0,01%"
20.04.2024,"110,80","110,80","110,80","110,80",,"-0,06%"
19.04.2024,"110,86","110,70","111,89","110,66","582,72K","0,25%"
18.04.2024,"110,58","111,08","111,33","110,52","540,27K","-0,49%"
17.04.2024,"111,13","110,41","111,20","110,27","624,59K","0,58%"
16.04.2024,"110,48","110,94","111,06","110,17","770,37K","-0,24%"
15.04.2024,"110,75","111,83","111,83","110,44","717,41K","-0,81%"
13.04.2024,"111,66","111,66","111,66","111,66",,"-0,18%"
12.04.2024,"111,86","111,06","112,03","111,06","578,72K","0,59%"
11.04.2024,"111,20","111,47","111,73","110,97","764,64K","-0,13%"
10.04.2024,"111,34","113,05","113,27","111,28","932,06K","-1,52%"
