Fecha,BONOM3,UDIBONOS3,Diferencia
12/07/21 0:00,5.64,3.5,2.14
13/07/21 0:00,5.69,3.5,2.19
14/07/21 0:00,5.67,3.5,2.17
15/07/21 0:00,5.6,3.5,2.1
16/07/21 0:00,5.61,3.5,2.11
19/07/21 0:00,5.54,3.5,2.04
20/07/21 0:00,5.475,3.5,1.975
21/07/21 0:00,5.475,3.5,1.975
22/07/21 0:00,5.58,3.5,2.08
23/07/21 0:00,5.59,3.5,2.09
26/07/21 0:00,5.62,3.5,2.12
27/07/21 0:00,5.61,3.5,2.11
28/07/21 0:00,5.58,3.5,2.08
29/07/21 0:00,5.58,3.5,2.08
30/07/21 0:00,5.59,3.5,2.09
02/08/21 0:00,5.61,3.5,2.11
03/08/21 0:00,5.6,3.5,2.1
04/08/21 0:00,5.63,3.5,2.13
05/08/21 0:00,5.6,3.5,2.1
06/08/21 0:00,5.69,3.5,2.19
09/08/21 0:00,5.66,3.5,2.16
10/08/21 0:00,5.72,3.5,2.22
11/08/21 0:00,5.69,3.5,2.19
12/08/21 0:00,5.57,3.5,2.07
13/08/21 0:00,5.66,3.5,2.16
16/08/21 0:00,5.66,3.5,2.16
17/08/21 0:00,5.65,3.5,2.15
18/08/21 0:00,5.61,3.5,2.11
19/08/21 0:00,5.59,3.5,2.09
20/08/21 0:00,5.53,3.5,2.03
23/08/21 0:00,5.5,3.5,2
24/08/21 0:00,5.51,3.5,2.01
25/08/21 0:00,5.5,3.5,2
26/08/21 0:00,5.495,3.5,1.995
27/08/21 0:00,5.445,3.5,1.945
30/08/21 0:00,5.43,3.5,1.93
31/08/21 0:00,5.47,3.5,1.97
01/09/21 0:00,5.48,3.5,1.98
02/09/21 0:00,5.5,3.5,2
03/09/21 0:00,5.51,3.5,2.01
06/09/21 0:00,5.53,3.5,2.03
07/09/21 0:00,5.57,3.5,2.07
08/09/21 0:00,5.52,3.5,2.02
09/09/21 0:00,5.45,3.5,1.95
10/09/21 0:00,5.46,3.5,1.96
13/09/21 0:00,5.46,3.5,1.96
14/09/21 0:00,5.465,3.5,1.965
15/09/21 0:00,5.455,3.5,1.955
17/09/21 0:00,5.49,3.5,1.99
20/09/21 0:00,5.52,3.5,2.02
21/09/21 0:00,5.52,3.5,2.02
22/09/21 0:00,5.56,3.5,2.06
23/09/21 0:00,5.63,3.5,2.13
24/09/21 0:00,5.72,3.5,2.22
27/09/21 0:00,5.75,3.5,2.25
28/09/21 0:00,5.81,3.5,2.31
29/09/21 0:00,5.81,3.5,2.31
30/09/21 0:00,5.86,3.5,2.36
01/10/21 0:00,5.86,3.5,2.36
04/10/21 0:00,5.93,3.5,2.43
05/10/21 0:00,5.99,3.5,2.49
06/10/21 0:00,5.965,3.5,2.465
07/10/21 0:00,5.96,3.5,2.46
08/10/21 0:00,5.94,3.5,2.44
11/10/21 0:00,5.92,3.5,2.42
12/10/21 0:00,5.94,3.5,2.44
13/10/21 0:00,5.915,3.5,2.415
14/10/21 0:00,5.985,3.5,2.485
15/10/21 0:00,6.045,3.5,2.545
18/10/21 0:00,6.125,3.5,2.625
19/10/21 0:00,6.125,3.5,2.625
20/10/21 0:00,6.165,3.5,2.665
21/10/21 0:00,6.195,3.5,2.695
22/10/21 0:00,6.197,3.5,2.697
25/10/21 0:00,6.21,3.5,2.71
26/10/21 0:00,6.16,3.5,2.66
27/10/21 0:00,6.2,3.5,2.7
28/10/21 0:00,6.33,3.5,2.83
29/10/21 0:00,6.44,3.5,2.94
01/11/21 0:00,6.54,3.5,3.04
03/11/21 0:00,6.55,3.5,3.05
04/11/21 0:00,6.45,3.5,2.95
05/11/21 0:00,6.365,3.5,2.865
08/11/21 0:00,6.42,3.5,2.92
09/11/21 0:00,6.4,3.5,2.9
10/11/21 0:00,6.5,3.5,3
11/11/21 0:00,6.26,3.5,2.76
12/11/21 0:00,6.23,3.5,2.73
16/11/21 0:00,6.23,3.5,2.73
17/11/21 0:00,6.23,3.5,2.73
18/11/21 0:00,6.32,3.5,2.82
19/11/21 0:00,6.26,3.5,2.76
22/11/21 0:00,6.33,3.5,2.83
23/11/21 0:00,7.386,3.5,3.886
24/11/21 0:00,7.459,3.5,3.959
25/11/21 0:00,7.366,3.5,3.866
26/11/21 0:00,7.266,3.5,3.766
29/11/21 0:00,7.216,3.5,3.716
30/11/21 0:00,7.076,3.5,3.576
01/12/21 0:00,7.176,3.5,3.676
02/12/21 0:00,7.156,3.5,3.656
03/12/21 0:00,7.03,3.5,3.53
06/12/21 0:00,7.03,3.5,3.53
07/12/21 0:00,7.066,3.5,3.566
08/12/21 0:00,7.006,3.5,3.506
09/12/21 0:00,7.056,3.5,3.556
10/12/21 0:00,7.066,3.5,3.566
13/12/21 0:00,7.046,3.5,3.546
14/12/21 0:00,7.036,3.5,3.536
15/12/21 0:00,7.026,3.5,3.526
16/12/21 0:00,7.146,3.5,3.646
17/12/21 0:00,7.176,3.5,3.676
20/12/21 0:00,7.166,3.5,3.666
21/12/21 0:00,7.251,3.5,3.751
22/12/21 0:00,7.216,3.5,3.716
23/12/21 0:00,7.226,3.5,3.726
24/12/21 0:00,7.176,3.5,3.676
27/12/21 0:00,7.276,3.5,3.776
28/12/21 0:00,7.216,3.5,3.716
29/12/21 0:00,7.256,3.5,3.756
30/12/21 0:00,7.236,3.5,3.736
31/12/21 0:00,7.236,3.5,3.736
03/01/22 0:00,7.346,3.5,3.846
04/01/22 0:00,7.486,3.5,3.986
05/01/22 0:00,7.526,3.5,4.026
06/01/22 0:00,7.556,3.5,4.056
07/01/22 0:00,7.626,3.5,4.126
10/01/22 0:00,7.496,3.5,3.996
11/01/22 0:00,7.496,3.5,3.996
12/01/22 0:00,7.516,3.5,4.016
13/01/22 0:00,7.446,3.5,3.946
14/01/22 0:00,7.456,3.5,3.956
17/01/22 0:00,7.486,3.5,3.986
18/01/22 0:00,7.516,3.5,4.016
19/01/22 0:00,7.48,3.5,3.98
20/01/22 0:00,7.396,3.5,3.896
21/01/22 0:00,7.336,3.5,3.836
24/01/22 0:00,7.356,3.5,3.856
25/01/22 0:00,7.366,3.5,3.866
26/01/22 0:00,7.336,3.5,3.836
27/01/22 0:00,7.536,3.5,4.036
28/01/22 0:00,7.536,3.5,4.036
31/01/22 0:00,7.466,3.5,3.966
01/02/22 0:00,7.487,3.5,3.987
02/02/22 0:00,7.501,3.5,4.001
03/02/22 0:00,7.542,3.5,4.042
04/02/22 0:00,7.53,3.5,4.03
08/02/22 0:00,7.563,3.5,4.063
09/02/22 0:00,7.577,3.5,4.077
10/02/22 0:00,7.669,3.5,4.169
11/02/22 0:00,7.771,3.5,4.271
14/02/22 0:00,7.788,3.5,4.288
15/02/22 0:00,7.798,3.5,4.298
16/02/22 0:00,7.821,3.5,4.321
17/02/22 0:00,7.728,3.5,4.228
18/02/22 0:00,7.705,3.5,4.205
21/02/22 0:00,7.65,3.5,4.15
22/02/22 0:00,7.74,3.5,4.24
23/02/22 0:00,7.74,3.5,4.24
24/02/22 0:00,7.79,3.5,4.29
25/02/22 0:00,7.77,3.5,4.27
28/02/22 0:00,7.784,3.5,4.284
01/03/22 0:00,7.792,3.5,4.292
02/03/22 0:00,7.8,3.5,4.3
03/03/22 0:00,7.77,3.5,4.27
04/03/22 0:00,7.8,3.5,4.3
07/03/22 0:00,8,3.5,4.5
08/03/22 0:00,8.13,3.5,4.63
09/03/22 0:00,8.09,3.5,4.59
10/03/22 0:00,8.17,3.5,4.67
11/03/22 0:00,8.22,3.5,4.72
14/03/22 0:00,8.38,3.5,4.88
15/03/22 0:00,8.36,3.5,4.86
16/03/22 0:00,8.41,3.5,4.91
17/03/22 0:00,8.38,3.5,4.88
18/03/22 0:00,8.27,3.5,4.77
22/03/22 0:00,8.5,3.5,5
23/03/22 0:00,8.53,3.5,5.03
24/03/22 0:00,8.47,3.5,4.97
25/03/22 0:00,8.65,3.5,5.15
28/03/22 0:00,8.63,3.5,5.13
29/03/22 0:00,8.52,3.5,5.02
30/03/22 0:00,8.42,3.5,4.92
31/03/22 0:00,8.35,3.5,4.85
01/04/22 0:00,8.42,3.5,4.92
04/04/22 0:00,8.42,3.5,4.92
05/04/22 0:00,8.447,3.5,4.947
06/04/22 0:00,8.52,3.5,5.02
07/04/22 0:00,8.64,3.5,5.14
08/04/22 0:00,8.63,3.5,5.13
11/04/22 0:00,8.78,3.5,5.28
12/04/22 0:00,8.76,3.5,5.26
13/04/22 0:00,8.825,3.5,5.325
18/04/22 0:00,8.84,3.5,5.34
19/04/22 0:00,8.89,3.5,5.39
20/04/22 0:00,8.885,3.5,5.385
21/04/22 0:00,8.94,3.5,5.44
22/04/22 0:00,9.04,3.5,5.54
25/04/22 0:00,9.075,3.5,5.575
26/04/22 0:00,9.065,3.5,5.565
27/04/22 0:00,9.035,3.5,5.535
28/04/22 0:00,9.04,3.5,5.54
29/04/22 0:00,8.99,3.5,5.49
02/05/22 0:00,9.12,3.5,5.62
03/05/22 0:00,9.11,3.5,5.61
04/05/22 0:00,9.108,3.5,5.608
05/05/22 0:00,9,3.5,5.5
06/05/22 0:00,8.947,3.5,5.447
09/05/22 0:00,8.95,3.5,5.45
10/05/22 0:00,8.86,3.5,5.36
11/05/22 0:00,8.847,3.5,5.347
12/05/22 0:00,8.773,3.5,5.273
13/05/22 0:00,8.98,3.5,5.48
16/05/22 0:00,8.97,3.5,5.47
17/05/22 0:00,9.03,3.5,5.53
18/05/22 0:00,8.96,3.5,5.46
19/05/22 0:00,8.94,3.5,5.44
20/05/22 0:00,8.86,3.5,5.36
23/05/22 0:00,8.86,3.5,5.36
24/05/22 0:00,8.83,3.5,5.33
25/05/22 0:00,8.81,3.5,5.31
26/05/22 0:00,8.89,3.5,5.39
27/05/22 0:00,8.95,3.5,5.45
30/05/22 0:00,8.97,3.5,5.47
31/05/22 0:00,9.05,3.5,5.55
01/06/22 0:00,9.08,3.5,5.58
02/06/22 0:00,9.06,3.5,5.56
03/06/22 0:00,9.09,3.5,5.59
06/06/22 0:00,9.19,3.5,5.69
07/06/22 0:00,9.2,3.5,5.7
08/06/22 0:00,9.26,3.5,5.76
09/06/22 0:00,9.24,3.5,5.74
10/06/22 0:00,9.34,3.5,5.84
13/06/22 0:00,9.53,3.5,6.03
14/06/22 0:00,9.62,3.5,6.12
15/06/22 0:00,9.36,3.5,5.86
16/06/22 0:00,9.5,3.5,6
17/06/22 0:00,9.58,3.5,6.08
20/06/22 0:00,9.57,3.5,6.07
21/06/22 0:00,9.62,3.5,6.12
22/06/22 0:00,9.545,3.5,6.045
23/06/22 0:00,9.47,3.5,5.97
24/06/22 0:00,9.41,3.5,5.91
27/06/22 0:00,9.4,3.5,5.9
28/06/22 0:00,9.38,3.5,5.88
29/06/22 0:00,9.35,3.5,5.85
30/06/22 0:00,9.33,3.5,5.83
01/07/22 0:00,9.265,3.5,5.765
04/07/22 0:00,9.28,3.5,5.78
05/07/22 0:00,9.26,3.5,5.76
06/07/22 0:00,9.37,3.5,5.87
07/07/22 0:00,9.38,3.5,5.88
08/07/22 0:00,9.36,3.5,5.86
11/07/22 0:00,9.38,3.5,5.88
12/07/22 0:00,9.39,3.5,5.89
13/07/22 0:00,9.4,3.5,5.9
14/07/22 0:00,9.48,3.5,5.98
15/07/22 0:00,9.47,3.5,5.97
18/07/22 0:00,9.52,3.5,6.02
19/07/22 0:00,9.57,3.5,6.07
20/07/22 0:00,9.61,3.5,6.11
21/07/22 0:00,9.55,3.5,6.05
22/07/22 0:00,9.35,3.5,5.85
25/07/22 0:00,9.24,3.5,5.74
26/07/22 0:00,9.21,3.5,5.71
27/07/22 0:00,9.19,3.5,5.69
28/07/22 0:00,8.99,3.5,5.49
29/07/22 0:00,8.87,3.5,5.37
01/08/22 0:00,8.76,3.5,5.26
02/08/22 0:00,8.84,3.5,5.34
03/08/22 0:00,8.78,3.5,5.28
04/08/22 0:00,8.79,3.5,5.29
05/08/22 0:00,8.85,3.5,5.35
08/08/22 0:00,8.802,3.5,5.302
09/08/22 0:00,9.121,3.5,5.621
10/08/22 0:00,8.785,3.5,5.285
11/08/22 0:00,8.89,3.5,5.39
12/08/22 0:00,8.95,3.5,5.45
15/08/22 0:00,8.93,3.5,5.43
16/08/22 0:00,8.94,3.5,5.44
17/08/22 0:00,8.97,3.5,5.47
18/08/22 0:00,9.075,3.5,5.575
19/08/22 0:00,9.12,3.5,5.62
22/08/22 0:00,9.2,3.5,5.7
23/08/22 0:00,9.22,3.5,5.72
24/08/22 0:00,9.27,3.5,5.77
25/08/22 0:00,9.21,3.5,5.71
26/08/22 0:00,9.37,3.5,5.87
29/08/22 0:00,9.41,3.5,5.91
30/08/22 0:00,9.51,3.5,6.01
31/08/22 0:00,9.47,3.5,5.97
01/09/22 0:00,9.57,3.5,6.07
02/09/22 0:00,9.44,3.5,5.94
05/09/22 0:00,9.46,3.5,5.96
06/09/22 0:00,9.59,3.5,6.09
07/09/22 0:00,9.57,3.5,6.07
08/09/22 0:00,9.53,3.5,6.03
09/09/22 0:00,9.46,3.5,5.96
12/09/22 0:00,9.42,3.5,5.92
13/09/22 0:00,9.61,3.5,6.11
14/09/22 0:00,9.63,3.5,6.13
15/09/22 0:00,9.77,3.5,6.27
19/09/22 0:00,9.77,3.5,6.27
20/09/22 0:00,9.86,3.5,6.36
21/09/22 0:00,9.835,3.5,6.335
22/09/22 0:00,9.945,3,6.945
23/09/22 0:00,10.01,3,7.01
26/09/22 0:00,10.16,3,7.16
27/09/22 0:00,10.29,3,7.29
28/09/22 0:00,10.14,3,7.14
29/09/22 0:00,10.22,3,7.22
30/09/22 0:00,10.19,3,7.19
03/10/22 0:00,10.09,3,7.09
04/10/22 0:00,10.08,3,7.08
05/10/22 0:00,10.09,3,7.09
06/10/22 0:00,10.09,3,7.09
07/10/22 0:00,10.09,3,7.09
10/10/22 0:00,10.2,3,7.2
11/10/22 0:00,10.31,3,7.31
12/10/22 0:00,10.26,3,7.26
13/10/22 0:00,10.32,3,7.32
14/10/22 0:00,10.3,3,7.3
17/10/22 0:00,10.33,3,7.33
18/10/22 0:00,10.35,3,7.35
19/10/22 0:00,10.39,3,7.39
20/10/22 0:00,10.46,3,7.46
21/10/22 0:00,10.37,3,7.37
24/10/22 0:00,10.36,3,7.36
25/10/22 0:00,10.28,3,7.28
26/10/22 0:00,10.16,3,7.16
27/10/22 0:00,10.1,3,7.1
28/10/22 0:00,10.15,3,7.15
31/10/22 0:00,10.21,3,7.21
01/11/22 0:00,10.21,3,7.21
03/11/22 0:00,10.27,3,7.27
04/11/22 0:00,10.21,3,7.21
07/11/22 0:00,10.22,3,7.22
08/11/22 0:00,10.16,3,7.16
09/11/22 0:00,10.06,3,7.06
10/11/22 0:00,9.69,3,6.69
11/11/22 0:00,9.68,3,6.68
14/11/22 0:00,9.73,3,6.73
15/11/22 0:00,9.69,3,6.69
16/11/22 0:00,9.72,3,6.72
17/11/22 0:00,9.9,3,6.9
18/11/22 0:00,9.92,3,6.92
22/11/22 0:00,9.87,3,6.87
23/11/22 0:00,9.89,3,6.89
24/11/22 0:00,9.87,3,6.87
25/11/22 0:00,10,3,7
28/11/22 0:00,10.07,3,7.07
29/11/22 0:00,10.185,3,7.185
30/11/22 0:00,10.09,3,7.09
01/12/22 0:00,9.97,3,6.97
02/12/22 0:00,9.9,3,6.9
05/12/22 0:00,9.99,3,6.99
06/12/22 0:00,9.93,3,6.93
07/12/22 0:00,9.81,3,6.81
08/12/22 0:00,9.73,3,6.73
09/12/22 0:00,9.68,3,6.68
13/12/22 0:00,9.47,3,6.47
14/12/22 0:00,9.46,3,6.46
15/12/22 0:00,9.52,3,6.52
16/12/22 0:00,9.59,3,6.59
19/12/22 0:00,9.45,3,6.45
20/12/22 0:00,9.68,3,6.68
21/12/22 0:00,9.63,3,6.63
22/12/22 0:00,9.65,3,6.65
23/12/22 0:00,9.7,3,6.7
26/12/22 0:00,9.7,3,6.7
27/12/22 0:00,9.76,3,6.76
28/12/22 0:00,9.79,3,6.79
29/12/22 0:00,9.87,3,6.87
30/12/22 0:00,9.89,3,6.89
02/01/23 0:00,9.9,3,6.9
03/01/23 0:00,9.93,3,6.93
04/01/23 0:00,9.87,3,6.87
05/01/23 0:00,9.88,3,6.88
06/01/23 0:00,9.69,3,6.69
09/01/23 0:00,9.63,3,6.63
10/01/23 0:00,9.71,3,6.71
11/01/23 0:00,9.68,3,6.68
12/01/23 0:00,9.55,3,6.55
13/01/23 0:00,9.56,3,6.56
16/01/23 0:00,9.57,3,6.57
17/01/23 0:00,9.69,3,6.69
18/01/23 0:00,9.62,3,6.62
19/01/23 0:00,9.66,3,6.66
20/01/23 0:00,9.71,3,6.71
23/01/23 0:00,9.73,3,6.73
24/01/23 0:00,9.79,3,6.79
25/01/23 0:00,9.81,3,6.81
26/01/23 0:00,9.81,3,6.81
27/01/23 0:00,9.9,3,6.9
30/01/23 0:00,9.94,3,6.94
31/01/23 0:00,9.93,3,6.93
01/02/23 0:00,9.84,3,6.84
02/02/23 0:00,9.78,3,6.78
03/02/23 0:00,9.85,3,6.85
07/02/23 0:00,9.951,3,6.951
08/02/23 0:00,10.071,3,7.071
09/02/23 0:00,10.03,3,7.03
10/02/23 0:00,10.661,3,7.661
13/02/23 0:00,10.771,3,7.771
14/02/23 0:00,10.821,3,7.821
15/02/23 0:00,10.691,3,7.691
16/02/23 0:00,10.651,3,7.651
17/02/23 0:00,10.761,3,7.761
20/02/23 0:00,10.791,3,7.791
21/02/23 0:00,11.071,3,8.071
22/02/23 0:00,11.121,3,8.121
23/02/23 0:00,11.071,3,8.071
24/02/23 0:00,11.161,3,8.161
27/02/23 0:00,11.131,3,8.131
28/02/23 0:00,11.13,3,8.13
01/03/23 0:00,11.111,3,8.111
02/03/23 0:00,11.11,3,8.11
03/03/23 0:00,11.091,3,8.091
06/03/23 0:00,11.07,3,8.07
07/03/23 0:00,11.16,3,8.16
08/03/23 0:00,11.24,3,8.24
09/03/23 0:00,10.941,3,7.941
10/03/23 0:00,10.82,3,7.82
13/03/23 0:00,10.61,3,7.61
14/03/23 0:00,10.641,3,7.641
15/03/23 0:00,10.391,3,7.391
16/03/23 0:00,10.461,3,7.461
17/03/23 0:00,10.301,3,7.301
21/03/23 0:00,10.401,3,7.401
22/03/23 0:00,10.261,3,7.261
23/03/23 0:00,10.261,3,7.261
24/03/23 0:00,10.321,3,7.321
27/03/23 0:00,10.511,3,7.511
28/03/23 0:00,10.561,3,7.561
29/03/23 0:00,10.491,3,7.491
30/03/23 0:00,10.401,3,7.401
31/03/23 0:00,10.33,3,7.33
03/04/23 0:00,10.381,3,7.381
04/04/23 0:00,10.321,3,7.321
05/04/23 0:00,10.28,3,7.28
10/04/23 0:00,10.36,3,7.36
11/04/23 0:00,10.41,3,7.41
12/04/23 0:00,10.38,3,7.38
13/04/23 0:00,10.44,3,7.44
14/04/23 0:00,10.53,3,7.53
17/04/23 0:00,10.62,3,7.62
18/04/23 0:00,10.6,3,7.6
19/04/23 0:00,10.68,3,7.68
20/04/23 0:00,10.64,3,7.64
21/04/23 0:00,10.59,3,7.59
24/04/23 0:00,10.5,3,7.5
25/04/23 0:00,10.38,3,7.38
26/04/23 0:00,10.33,3,7.33
27/04/23 0:00,10.4,3,7.4
28/04/23 0:00,10.33,3,7.33
02/05/23 0:00,10.35,3,7.35
03/05/23 0:00,10.35,3,7.35
04/05/23 0:00,10.29,3,7.29
05/05/23 0:00,10.31,3,7.31
08/05/23 0:00,10.35,3,7.35
09/05/23 0:00,10.35,3,7.35
10/05/23 0:00,10.31,3,7.31
11/05/23 0:00,10.34,3,7.34
12/05/23 0:00,10.37,3,7.37
15/05/23 0:00,10.3,3,7.3
16/05/23 0:00,10.31,3,7.31
17/05/23 0:00,10.3,3,7.3
18/05/23 0:00,10.325,3,7.325
19/05/23 0:00,10.375,3,7.375
22/05/23 0:00,10.425,3,7.425
23/05/23 0:00,10.435,3,7.435
24/05/23 0:00,10.415,3,7.415
25/05/23 0:00,10.485,3,7.485
26/05/23 0:00,10.395,3,7.395
29/05/23 0:00,10.355,3,7.355
30/05/23 0:00,10.325,3,7.325
31/05/23 0:00,10.316,3,7.316
01/06/23 0:00,10.336,3,7.336
02/06/23 0:00,10.416,3,7.416
05/06/23 0:00,10.366,3,7.366
06/06/23 0:00,10.286,3,7.286
07/06/23 0:00,10.276,3,7.276
08/06/23 0:00,10.206,3,7.206
09/06/23 0:00,10.216,3,7.216
12/06/23 0:00,10.216,3,7.216
13/06/23 0:00,10.236,3,7.236
14/06/23 0:00,10.266,3,7.266
15/06/23 0:00,10.246,3,7.246
16/06/23 0:00,10.276,3,7.276
19/06/23 0:00,10.276,3,7.276
20/06/23 0:00,10.236,3,7.236
21/06/23 0:00,10.226,3,7.226
22/06/23 0:00,10.116,3,7.116
23/06/23 0:00,9.996,3,6.996
26/06/23 0:00,9.946,3,6.946
27/06/23 0:00,9.986,3,6.986
28/06/23 0:00,10.006,3,7.006
29/06/23 0:00,9.32,3,6.32
30/06/23 0:00,9.325,3,6.325
03/07/23 0:00,9.383,3,6.383
04/07/23 0:00,9.42,3,6.42
05/07/23 0:00,9.392,3,6.392
06/07/23 0:00,9.58,3,6.58
07/07/23 0:00,9.49,3,6.49
10/07/23 0:00,9.62,3,6.62
11/07/23 0:00,9.63,3,6.63
12/07/23 0:00,9.415,3,6.415
13/07/23 0:00,9.37,3,6.37
14/07/23 0:00,9.433,3,6.433
17/07/23 0:00,9.437,3,6.437
18/07/23 0:00,9.422,3,6.422
19/07/23 0:00,9.461,3,6.461
20/07/23 0:00,9.496,3,6.496
21/07/23 0:00,9.526,3,6.526
24/07/23 0:00,9.576,3,6.576
25/07/23 0:00,9.646,3,6.646
26/07/23 0:00,9.626,3,6.626
27/07/23 0:00,9.656,3,6.656
28/07/23 0:00,9.616,3,6.616
31/07/23 0:00,9.566,3,6.566
01/08/23 0:00,9.56,3,6.56
02/08/23 0:00,9.576,3,6.576
03/08/23 0:00,9.586,3,6.586
04/08/23 0:00,9.596,3,6.596
07/08/23 0:00,9.656,3,6.656
08/08/23 0:00,9.636,3,6.636
09/08/23 0:00,9.546,3,6.546
10/08/23 0:00,9.566,3,6.566
11/08/23 0:00,9.646,3,6.646
14/08/23 0:00,9.766,3,6.766
15/08/23 0:00,9.776,3,6.776
16/08/23 0:00,9.816,3,6.816
17/08/23 0:00,9.916,3,6.916
18/08/23 0:00,9.936,3,6.936
21/08/23 0:00,10.006,3,7.006
22/08/23 0:00,10.016,3,7.016
23/08/23 0:00,9.896,3,6.896
24/08/23 0:00,9.966,3,6.966
25/08/23 0:00,10.016,3,7.016
28/08/23 0:00,9.996,3,6.996
29/08/23 0:00,9.956,3,6.956
30/08/23 0:00,10.026,3,7.026
31/08/23 0:00,9.976,3,6.976
01/09/23 0:00,10.016,3,7.016
04/09/23 0:00,10.026,3,7.026
05/09/23 0:00,10.106,3,7.106
06/09/23 0:00,10.166,3,7.166
07/09/23 0:00,10.196,3,7.196
08/09/23 0:00,10.14,3,7.14
11/09/23 0:00,10.396,3,7.396
12/09/23 0:00,10.286,3,7.286
13/09/23 0:00,10.196,3,7.196
14/09/23 0:00,10.116,3,7.116
15/09/23 0:00,10.156,3,7.156
18/09/23 0:00,10.176,3,7.176
19/09/23 0:00,10.246,3,7.246
20/09/23 0:00,10.226,3,7.226
21/09/23 0:00,10.316,3,7.316
22/09/23 0:00,10.356,3,7.356
25/09/23 0:00,10.476,3,7.476
26/09/23 0:00,10.403,3,7.403
27/09/23 0:00,10.706,3,7.706
28/09/23 0:00,10.536,3,7.536
29/09/23 0:00,10.456,3,7.456
02/10/23 0:00,10.526,3,7.526
03/10/23 0:00,10.533,3,7.533
04/10/23 0:00,10.416,3,7.416
05/10/23 0:00,10.496,3,7.496
06/10/23 0:00,10.426,3,7.426
09/10/23 0:00,10.416,3,7.416
10/10/23 0:00,10.396,3,7.396
11/10/23 0:00,10.386,3,7.386
12/10/23 0:00,10.536,3,7.536
13/10/23 0:00,10.516,3,7.516
16/10/23 0:00,10.576,3,7.576
17/10/23 0:00,10.666,3,7.666
18/10/23 0:00,10.676,3,7.676
19/10/23 0:00,10.656,3,7.656
20/10/23 0:00,10.576,3,7.576
23/10/23 0:00,10.616,3,7.616
24/10/23 0:00,10.656,3,7.656
25/10/23 0:00,10.766,3,7.766
26/10/23 0:00,10.616,3,7.616
27/10/23 0:00,10.546,3,7.546
30/10/23 0:00,10.626,3,7.626
31/10/23 0:00,10.646,3,7.646
01/11/23 0:00,10.496,3,7.496
03/11/23 0:00,10.256,3,7.256
06/11/23 0:00,10.286,3,7.286
07/11/23 0:00,10.326,3,7.326
08/11/23 0:00,10.206,3,7.206
09/11/23 0:00,10.136,3,7.136
10/11/23 0:00,9.996,3,6.996
13/11/23 0:00,9.996,3,6.996
14/11/23 0:00,9.766,3,6.766
15/11/23 0:00,9.746,3,6.746
16/11/23 0:00,9.706,3,6.706
17/11/23 0:00,9.816,3,6.816
21/11/23 0:00,9.916,3,6.916
22/11/23 0:00,9.966,3,6.966
23/11/23 0:00,9.955,3,6.955
24/11/23 0:00,9.986,3,6.986
27/11/23 0:00,9.896,3,6.896
28/11/23 0:00,9.776,3,6.776
29/11/23 0:00,9.656,3,6.656
30/11/23 0:00,9.796,3,6.796
01/12/23 0:00,9.716,3,6.716
04/12/23 0:00,9.756,3,6.756
05/12/23 0:00,9.766,3,6.766
06/12/23 0:00,9.696,3,6.696
07/12/23 0:00,9.656,3,6.656
08/12/23 0:00,9.766,3,6.766
11/12/23 0:00,9.856,3,6.856
13/12/23 0:00,9.646,3,6.646
14/12/23 0:00,9.466,3,6.466
15/12/23 0:00,9.616,3,6.616
18/12/23 0:00,9.615,3,6.615
19/12/23 0:00,9.666,3,6.666
20/12/23 0:00,9.566,3,6.566
21/12/23 0:00,9.586,3,6.586
22/12/23 0:00,9.626,3,6.626
26/12/23 0:00,9.576,3,6.576
27/12/23 0:00,9.51,3,6.51
28/12/23 0:00,9.475,3,6.475
29/12/23 0:00,9.455,3,6.455
02/01/24 0:00,9.606,3,6.606
03/01/24 0:00,9.646,3,6.646
04/01/24 0:00,9.72,3,6.72
05/01/24 0:00,9.696,3,6.696
08/01/24 0:00,9.616,3,6.616
09/01/24 0:00,9.646,3,6.646
10/01/24 0:00,9.606,3,6.606
11/01/24 0:00,9.566,3,6.566
12/01/24 0:00,9.416,3,6.416
15/01/24 0:00,9.38,3,6.38
16/01/24 0:00,9.53,3,6.53
17/01/24 0:00,9.63,3,6.63
18/01/24 0:00,9.68,3,6.68
19/01/24 0:00,9.7,3,6.7
22/01/24 0:00,9.663,3,6.663
23/01/24 0:00,9.61,3,6.61
24/01/24 0:00,9.726,3,6.726
25/01/24 0:00,9.696,3,6.696
26/01/24 0:00,9.726,3,6.726
29/01/24 0:00,9.736,3,6.736
30/01/24 0:00,9.766,3,6.766
31/01/24 0:00,9.676,3,6.676
01/02/24 0:00,9.596,3,6.596
02/02/24 0:00,9.786,3,6.786
06/02/24 0:00,9.886,3,6.886
07/02/24 0:00,9.866,3,6.866
08/02/24 0:00,9.776,3,6.776
09/02/24 0:00,9.726,3,6.726
12/02/24 0:00,9.726,3,6.726
13/02/24 0:00,9.896,3,6.896
14/02/24 0:00,9.806,3,6.806
15/02/24 0:00,9.746,3,6.746
16/02/24 0:00,9.826,3,6.826
19/02/24 0:00,9.826,3,6.826
20/02/24 0:00,9.796,3,6.796
21/02/24 0:00,9.705,3,6.705
22/02/24 0:00,9.706,3,6.706
23/02/24 0:00,9.726,3,6.726
26/02/24 0:00,9.726,3,6.726
27/02/24 0:00,9.816,3,6.816
28/02/24 0:00,9.786,3,6.786
29/02/24 0:00,9.746,3,6.746
01/03/24 0:00,9.746,3,6.746
04/03/24 0:00,9.756,3,6.756
