Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.,Volumen
03.01.2024,180.48,186.7,186.87,179.66,356.13K,-3.28%,356130.0
02.01.2024,186.6,189.94,190.06,181.24,368.72K,-1.58%,368720.0
29.12.2023,189.59,189.79,190.97,188.08,174.82K,0.94%,174820.0
28.12.2023,187.82,184.98,188.62,184.93,189.36K,1.96%,189360.0
27.12.2023,184.21,183.64,186.13,181.96,438.76K,0.33%,438760.0
26.12.2023,183.6,181.38,184.98,181.38,137.80K,1.54%,137800.0
22.12.2023,180.82,181.7,183.77,178.0,165.76K,-0.26%,165760.0
21.12.2023,181.3,177.94,181.99,176.17,934.48K,3.02%,934480.0
20.12.2023,175.99,179.95,180.49,175.43,331.73K,-1.72%,331730.0
19.12.2023,179.07,179.0,185.07,176.87,494.88K,0.60%,494880.0
18.12.2023,178.0,179.81,181.49,175.62,330.06K,-0.98%,330060.0
15.12.2023,179.76,171.2,183.77,170.48,1.62M,5.20%,1620000.0
14.12.2023,170.88,166.64,173.49,163.95,502.38K,3.06%,502380.0
13.12.2023,165.8,162.5,168.42,162.25,568.56K,1.26%,568560.0
11.12.2023,163.74,161.0,165.48,160.83,218.52K,1.69%,218520.0
08.12.2023,161.02,164.81,164.86,159.61,245.04K,-2.77%,245040.0
07.12.2023,165.6,162.01,165.98,160.9,489.35K,2.72%,489350.0
06.12.2023,161.21,162.99,166.0,160.44,421.57K,-1.30%,421570.0
05.12.2023,163.34,158.83,164.0,155.03,300.42K,3.32%,300420.0
04.12.2023,158.09,158.59,163.04,157.26,413.23K,0.54%,413230.0
01.12.2023,157.24,157.0,160.99,154.1,252.78K,-1.46%,252780.0
30.11.2023,159.57,149.05,163.49,149.05,2.05M,6.68%,2049999.9999999998
29.11.2023,149.58,141.95,151.78,141.42,404.83K,6.30%,404830.0
28.11.2023,140.72,140.0,141.97,138.0,245.54K,0.25%,245540.0
27.11.2023,140.37,136.48,141.96,136.31,214.74K,1.38%,214740.0
24.11.2023,138.46,139.55,140.0,135.56,110.50K,-0.56%,110500.0
23.11.2023,139.24,137.49,139.86,137.49,41.74K,1.88%,41740.0
22.11.2023,136.67,137.46,138.58,135.52,270.96K,-1.16%,270960.0
21.11.2023,138.28,136.49,139.95,132.95,215.90K,0.80%,215900.0
17.11.2023,137.18,137.72,142.5,136.69,408.44K,-0.04%,408440.0
16.11.2023,137.24,134.54,137.99,133.41,410.98K,2.39%,410980.0
15.11.2023,134.03,133.5,135.99,133.06,684.51K,0.74%,684510.0
14.11.2023,133.05,127.94,133.35,127.43,490.55K,4.41%,490550.0
13.11.2023,127.43,125.26,128.99,124.03,214.18K,1.73%,214180.0
10.11.2023,125.26,124.5,129.46,124.11,206.82K,-0.42%,206820.0
09.11.2023,125.79,126.82,127.95,125.5,253.21K,-1.78%,253210.0
08.11.2023,128.07,126.43,128.87,125.67,368.68K,0.09%,368680.0
07.11.2023,127.96,133.7,134.38,127.12,871.48K,-3.85%,871480.0
06.11.2023,133.09,128.29,136.95,128.0,648.04K,3.73%,648040.0
03.11.2023,128.3,119.26,137.14,119.25,736.26K,10.16%,736260.0
01.11.2023,116.47,115.55,117.91,115.55,263.79K,1.31%,263790.0
31.10.2023,114.96,117.01,117.01,114.5,740.50K,-1.48%,740500.0
30.10.2023,116.69,121.51,121.51,116.19,660.06K,-2.04%,660060.0
27.10.2023,119.12,119.92,122.75,118.37,436.30K,-0.81%,436300.0
26.10.2023,120.09,120.51,123.12,117.6,450.25K,-0.32%,450250.0
25.10.2023,120.47,120.39,122.25,118.7,380.50K,-0.11%,380500.0
24.10.2023,120.6,125.82,125.82,119.02,510.92K,-3.27%,510920.0
23.10.2023,124.68,129.28,129.28,124.38,324.96K,-3.75%,324960.0
20.10.2023,129.54,127.52,131.0,125.85,507.10K,0.66%,507100.0
19.10.2023,128.69,130.3,130.87,126.71,404.33K,-1.27%,404330.0
18.10.2023,130.35,128.16,131.67,127.49,886.70K,1.62%,886700.0
17.10.2023,128.27,129.21,130.7,127.19,393.40K,-0.71%,393400.0
16.10.2023,129.19,127.22,129.96,126.26,189.93K,1.42%,189930.0
13.10.2023,127.38,133.01,133.01,126.58,336.82K,-4.72%,336820.0
12.10.2023,133.69,133.1,135.5,131.07,329.83K,0.07%,329830.0
11.10.2023,133.6,132.93,135.81,132.52,478.35K,0.29%,478350.0
10.10.2023,133.21,130.99,134.72,128.85,423.12K,2.45%,423120.0
09.10.2023,130.03,128.95,133.0,125.61,172.88K,0.67%,172880.0
06.10.2023,129.16,128.5,130.73,125.01,295.65K,0.54%,295650.0
05.10.2023,128.46,122.82,130.39,118.82,492.85K,4.02%,492850.0
04.10.2023,123.5,127.31,127.71,122.0,388.68K,-2.50%,388680.0
03.10.2023,126.67,126.98,133.28,123.51,521.31K,0.58%,521309.99999999994
02.10.2023,125.94,127.39,127.4,122.69,551.18K,-1.35%,551180.0
29.09.2023,127.66,130.01,130.84,126.5,291.80K,-1.57%,291800.0
28.09.2023,129.7,130.43,130.44,127.91,318.89K,-0.60%,318890.0
27.09.2023,130.48,130.47,131.48,128.54,352.55K,0.46%,352550.0
26.09.2023,129.88,129.4,132.0,129.13,419.59K,-0.31%,419590.0
25.09.2023,130.28,137.04,137.04,128.76,755.32K,-4.53%,755320.0
22.09.2023,136.46,140.08,140.08,135.1,314.28K,-1.47%,314280.0
21.09.2023,138.49,142.13,142.13,137.83,238.01K,-3.24%,238010.0
20.09.2023,143.13,141.53,145.75,141.53,389.25K,1.68%,389250.0
19.09.2023,140.76,139.89,142.59,138.61,319.13K,1.15%,319130.0
18.09.2023,139.16,144.0,144.09,136.52,507.89K,-3.29%,507890.0
15.09.2023,143.89,137.22,147.61,135.92,3.57M,4.63%,3570000.0
14.09.2023,137.52,137.99,138.46,136.32,207.50K,0.61%,207500.0
13.09.2023,136.68,138.03,138.5,133.8,364.12K,-1.47%,364120.0
12.09.2023,138.72,137.23,138.99,135.73,422.14K,0.97%,422140.0
11.09.2023,137.39,137.36,137.89,131.65,185.87K,0.20%,185870.0
08.09.2023,137.11,136.72,137.86,135.06,202.44K,-0.12%,202440.0
07.09.2023,137.27,135.86,138.28,134.99,278.29K,2.10%,278290.0
06.09.2023,134.45,137.03,137.24,133.0,300.51K,-1.88%,300510.0
05.09.2023,137.02,134.26,138.0,133.07,401.62K,1.26%,401620.0
04.09.2023,135.31,133.36,135.95,133.2,94.31K,2.33%,94310.0
01.09.2023,132.23,135.79,135.83,131.0,356.87K,-2.71%,356870.0
31.08.2023,135.91,140.18,142.0,134.78,2.46M,-3.40%,2460000.0
30.08.2023,140.69,137.75,142.52,137.35,730.46K,1.93%,730460.0
29.08.2023,138.03,137.49,138.2,136.55,313.89K,0.48%,313890.0
28.08.2023,137.37,137.31,138.59,136.13,139.39K,0.04%,139390.0
25.08.2023,137.31,133.42,138.64,132.99,542.36K,3.02%,542360.0
24.08.2023,133.29,134.58,136.18,131.63,273.61K,-1.28%,273610.0
23.08.2023,135.02,130.99,137.07,129.69,505.04K,3.88%,505040.0
22.08.2023,129.98,130.0,130.25,129.0,218.02K,0.07%,218020.0
21.08.2023,129.89,132.93,133.44,128.0,373.05K,-2.67%,373050.0
18.08.2023,133.46,132.87,134.18,131.68,270.95K,0.22%,270950.0
17.08.2023,133.17,135.6,135.79,132.3,306.86K,-1.30%,306860.0
16.08.2023,134.93,132.14,138.85,132.12,354.71K,2.13%,354710.0
15.08.2023,132.12,127.84,133.05,127.62,419.32K,3.15%,419320.0
14.08.2023,128.09,128.48,130.0,127.73,333.11K,0.09%,333110.0
11.08.2023,127.97,129.28,130.98,127.53,370.21K,-1.18%,370210.0
10.08.2023,129.5,129.76,130.02,128.14,295.35K,0.28%,295350.0
09.08.2023,129.14,127.3,130.0,126.5,330.69K,1.16%,330690.0
08.08.2023,127.66,128.62,128.62,125.61,263.76K,-0.85%,263760.0
07.08.2023,128.75,131.01,132.18,128.51,173.32K,-2.77%,173320.0
04.08.2023,132.42,129.62,132.97,129.62,288.48K,2.49%,288480.0
03.08.2023,129.2,125.92,129.86,125.08,558.77K,2.34%,558770.0
02.08.2023,126.25,129.67,129.67,125.51,460.55K,-2.97%,460550.0
01.08.2023,130.12,133.34,133.8,128.54,238.18K,-2.28%,238180.0
31.07.2023,133.15,133.18,133.49,132.44,264.68K,0.16%,264680.0
28.07.2023,132.94,132.0,134.0,132.0,506.26K,0.75%,506260.0
27.07.2023,131.95,131.99,133.17,131.78,479.67K,0.30%,479670.0
26.07.2023,131.56,130.92,132.2,128.26,537.09K,0.44%,537090.0
25.07.2023,130.98,130.44,131.3,130.07,340.51K,0.88%,340510.0
24.07.2023,129.84,126.23,130.8,125.71,583.90K,1.31%,583900.0
21.07.2023,128.16,128.05,128.9,127.04,156.35K,-0.14%,156350.0
20.07.2023,128.34,129.2,129.2,126.21,218.80K,-0.63%,218800.0
19.07.2023,129.15,129.01,131.0,127.24,661.63K,-0.22%,661630.0
18.07.2023,129.43,125.84,129.89,125.83,783.74K,2.40%,783740.0
17.07.2023,126.4,126.34,127.0,124.51,319.58K,0.02%,319580.0
14.07.2023,126.37,127.02,127.06,124.95,492.28K,-0.52%,492280.0
13.07.2023,127.03,125.13,127.5,124.74,659.26K,1.53%,659260.0
12.07.2023,125.11,123.9,125.39,123.08,1.35M,0.74%,1350000.0
11.07.2023,124.19,121.46,125.9,120.51,634.70K,1.84%,634700.0
10.07.2023,121.95,123.46,123.81,120.33,387.64K,-1.13%,387640.0
07.07.2023,123.34,125.25,126.0,122.96,627.11K,-1.35%,627110.0
06.07.2023,125.03,124.0,125.35,121.63,1.03M,1.03%,1030000.0
05.07.2023,123.76,124.13,125.48,122.65,666.27K,-0.42%,666270.0
04.07.2023,124.28,126.2,126.5,123.8,50.70K,-1.33%,50700.0
03.07.2023,125.96,123.9,126.74,123.3,400.14K,1.30%,400140.0
30.06.2023,124.34,120.82,125.4,119.23,1.16M,2.79%,1160000.0
29.06.2023,120.96,119.32,121.5,119.0,289.54K,0.76%,289540.0
28.06.2023,120.05,122.07,122.57,119.01,378.23K,-1.53%,378230.0
27.06.2023,121.91,119.75,123.02,119.75,350.81K,1.42%,350810.0
26.06.2023,120.2,120.49,121.43,119.68,769.26K,-0.25%,769260.0
23.06.2023,120.5,119.49,120.85,116.95,318.74K,0.50%,318740.0
22.06.2023,119.9,119.05,120.28,117.0,315.54K,-0.28%,315540.0
21.06.2023,120.24,119.92,120.5,118.68,341.59K,-0.22%,341590.0
20.06.2023,120.5,118.53,121.87,116.95,491.12K,1.46%,491120.0
19.06.2023,118.77,118.95,119.58,118.68,36.02K,0.46%,36020.0
16.06.2023,118.23,119.81,120.06,117.54,2.33M,-1.27%,2330000.0
15.06.2023,119.75,120.43,120.43,119.4,564.22K,0.44%,564220.0
14.06.2023,119.23,116.68,119.38,116.66,959.89K,1.67%,959890.0
13.06.2023,117.27,116.58,117.82,115.51,852.35K,1.08%,852350.0
12.06.2023,116.02,115.57,117.36,114.66,461.99K,0.35%,461990.0
09.06.2023,115.62,115.85,116.5,114.3,692.23K,0.25%,692230.0
08.06.2023,115.33,113.88,115.76,111.59,622.17K,1.75%,622170.0
07.06.2023,113.35,115.91,115.91,111.68,926.60K,-1.41%,926600.0
06.06.2023,114.97,112.41,117.38,112.41,605.99K,2.62%,605990.0
05.06.2023,112.04,113.28,113.28,110.7,517.53K,-0.78%,517530.0
02.06.2023,112.92,107.67,114.0,107.67,581.34K,5.39%,581340.0
01.06.2023,107.14,104.69,109.0,103.68,627.88K,1.82%,627880.0
31.05.2023,105.23,111.1,116.97,101.15,13.23M,-5.01%,13230000.0
30.05.2023,110.78,109.45,111.38,107.14,1.30M,0.82%,1300000.0
29.05.2023,109.88,104.67,112.5,104.67,622.66K,4.99%,622660.0
26.05.2023,104.66,101.91,106.29,101.85,797.23K,3.21%,797230.0
25.05.2023,101.4,101.55,102.45,99.29,676.77K,0.49%,676770.0
24.05.2023,100.91,106.94,106.94,100.36,529.79K,-1.40%,529790.0
23.05.2023,102.34,102.98,104.55,101.56,547.74K,-0.86%,547740.0
22.05.2023,103.23,104.41,106.17,102.57,458.57K,-1.02%,458570.0
19.05.2023,104.29,103.89,104.96,103.18,445.35K,0.39%,445350.0
18.05.2023,103.89,103.63,104.98,103.62,423.86K,0.32%,423860.0
17.05.2023,103.56,104.85,104.85,102.85,513.58K,-0.41%,513580.00000000006
16.05.2023,103.99,103.11,105.48,103.0,400.00K,0.77%,400000.0
15.05.2023,103.2,103.85,104.36,102.58,591.76K,-0.49%,591760.0
12.05.2023,103.71,103.71,104.15,100.05,1.20M,0.61%,1200000.0
11.05.2023,103.08,103.92,104.97,102.53,424.59K,-0.85%,424590.0
10.05.2023,103.96,102.1,106.35,101.88,456.35K,2.22%,456350.0
09.05.2023,101.7,100.05,102.63,99.84,268.05K,1.54%,268050.0
08.05.2023,100.16,99.1,100.88,99.1,233.80K,0.52%,233800.0
05.05.2023,99.64,100.05,102.94,98.47,213.08K,-0.66%,213080.0
04.05.2023,100.3,100.21,101.38,99.27,212.87K,-0.35%,212870.0
03.05.2023,100.65,99.47,101.26,98.29,214.78K,1.10%,214780.0
02.05.2023,99.55,101.48,101.72,98.14,379.05K,-1.91%,379050.0
28.04.2023,101.49,99.83,102.5,99.83,273.52K,1.68%,273520.0
27.04.2023,99.81,98.23,100.16,97.79,171.91K,0.32%,171910.0
26.04.2023,99.49,100.52,101.4,96.98,334.19K,-0.78%,334190.0
25.04.2023,100.27,101.35,102.07,99.22,300.87K,-0.70%,300870.0
24.04.2023,100.98,102.5,105.02,99.51,301.51K,-1.51%,301510.0
21.04.2023,102.53,98.87,103.93,98.09,513.79K,2.97%,513789.99999999994
20.04.2023,99.57,97.16,99.96,96.98,204.33K,2.65%,204330.0
19.04.2023,97.0,97.56,97.99,95.74,241.75K,-0.43%,241750.0
18.04.2023,97.42,98.13,98.58,96.18,301.20K,-0.72%,301200.0
17.04.2023,98.13,96.42,99.58,96.01,323.52K,1.95%,323520.0
14.04.2023,96.25,97.53,98.09,95.0,290.47K,-1.35%,290470.0
13.04.2023,97.57,96.0,98.47,93.17,550.24K,1.54%,550240.0
12.04.2023,96.09,95.0,96.82,94.47,630.50K,1.92%,630500.0
11.04.2023,94.28,92.65,95.02,92.47,440.74K,0.96%,440740.0
10.04.2023,93.38,88.23,94.97,87.73,334.42K,5.74%,334420.0
05.04.2023,88.31,90.6,90.6,87.08,258.71K,-2.53%,258709.99999999997
04.04.2023,90.6,89.15,92.72,88.21,418.52K,1.24%,418520.0
03.04.2023,89.49,89.01,90.81,86.88,292.38K,-0.08%,292380.0
31.03.2023,89.56,91.27,91.87,88.29,617.75K,-1.84%,617750.0
30.03.2023,91.24,88.8,91.9,88.8,235.70K,2.92%,235700.0
29.03.2023,88.65,85.12,89.29,85.05,355.04K,4.15%,355040.0
28.03.2023,85.12,85.26,87.95,84.4,624.37K,-0.13%,624370.0
27.03.2023,85.23,85.64,86.39,84.2,273.85K,-0.63%,273850.0
24.03.2023,85.77,83.53,86.82,83.06,289.92K,2.36%,289920.0
23.03.2023,83.79,84.9,86.45,83.5,312.32K,-1.00%,312320.0
22.03.2023,84.64,85.11,86.23,83.54,295.53K,0.09%,295530.0
21.03.2023,84.56,85.0,85.54,83.1,263.95K,0.00%,263950.0
17.03.2023,84.56,84.47,85.55,82.52,1.91M,0.11%,1910000.0
16.03.2023,84.47,86.24,86.45,83.57,348.01K,-2.05%,348010.0
15.03.2023,86.24,87.09,87.55,85.7,203.50K,-1.01%,203500.0
14.03.2023,87.12,87.48,90.29,86.5,345.17K,0.29%,345170.0
13.03.2023,86.87,87.06,88.78,85.85,497.40K,-0.99%,497400.0
10.03.2023,87.74,87.47,88.73,86.62,271.57K,0.10%,271570.0
09.03.2023,87.65,87.46,89.47,87.1,229.78K,-0.24%,229780.0
08.03.2023,87.86,87.96,88.69,86.61,187.52K,0.35%,187520.0
07.03.2023,87.55,89.89,89.89,86.5,256.51K,-3.43%,256510.0
06.03.2023,90.66,89.43,91.24,89.43,223.64K,0.30%,223640.0
03.03.2023,90.39,88.98,92.16,88.81,296.44K,2.39%,296440.0
02.03.2023,88.28,89.45,89.88,87.61,148.44K,-0.55%,148440.0
01.03.2023,88.77,88.8,90.88,87.1,164.24K,1.54%,164240.0
28.02.2023,87.42,87.05,88.95,84.55,1.13M,0.05%,1130000.0
27.02.2023,87.38,86.77,88.77,86.24,168.59K,1.15%,168590.0
24.02.2023,86.39,88.08,88.08,85.19,246.68K,-1.75%,246680.0
23.02.2023,87.93,89.49,89.59,87.03,226.87K,-0.83%,226870.0
22.02.2023,88.67,88.1,89.38,86.39,178.83K,0.56%,178830.0
21.02.2023,88.18,90.32,90.32,86.75,192.62K,-2.37%,192620.0
20.02.2023,90.32,90.65,91.21,89.83,7.50K,-0.27%,7500.0
17.02.2023,90.56,90.45,91.2,88.51,330.99K,-0.22%,330990.0
16.02.2023,90.76,90.89,91.68,89.28,215.82K,-0.19%,215820.0
15.02.2023,90.93,89.87,91.44,87.53,447.14K,1.46%,447140.0
14.02.2023,89.62,92.5,92.97,89.25,510.78K,-3.24%,510780.0
13.02.2023,92.62,93.76,94.9,92.27,299.21K,-0.45%,299210.0
10.02.2023,93.04,93.95,94.09,91.96,301.32K,-1.08%,301320.0
09.02.2023,94.06,93.85,95.55,92.81,343.29K,0.32%,343290.0
08.02.2023,93.76,95.46,95.69,91.31,579.95K,-2.33%,579950.0
07.02.2023,96.0,96.42,100.3,94.54,753.44K,-0.44%,753440.0
03.02.2023,96.42,95.25,97.08,94.1,508.03K,1.51%,508030.0
02.02.2023,94.99,95.47,95.5,93.0,353.47K,-0.51%,353470.0
01.02.2023,95.48,94.88,95.5,94.51,184.87K,0.17%,184870.0
31.01.2023,95.32,95.49,95.5,93.7,419.09K,-0.13%,419090.0
30.01.2023,95.44,97.0,97.46,94.52,237.81K,-1.21%,237810.0
27.01.2023,96.61,97.6,97.6,96.07,169.29K,-0.27%,169290.0
26.01.2023,96.87,97.65,99.52,95.38,169.63K,0.46%,169630.0
25.01.2023,96.43,94.0,97.0,93.38,218.03K,1.85%,218030.0
24.01.2023,94.68,95.41,95.97,93.75,364.30K,-0.38%,364300.0
23.01.2023,95.04,92.7,97.4,92.7,418.88K,2.95%,418880.0
20.01.2023,92.32,92.44,94.44,91.21,268.46K,0.14%,268460.0
19.01.2023,92.19,92.35,96.62,91.66,490.91K,0.00%,490910.0
18.01.2023,92.19,91.0,92.5,90.95,259.87K,1.39%,259870.0
17.01.2023,90.93,92.44,92.44,89.93,219.34K,-1.71%,219340.0
16.01.2023,92.51,91.39,93.27,91.01,100.15K,1.85%,100150.0
13.01.2023,90.83,89.76,92.44,89.76,336.36K,1.29%,336360.0
12.01.2023,89.67,89.99,90.89,88.86,313.54K,0.76%,313540.0
11.01.2023,88.99,88.23,89.97,87.8,304.43K,1.68%,304430.0
10.01.2023,87.52,89.82,90.9,87.35,381.40K,-2.61%,381400.0
09.01.2023,89.87,90.41,92.89,88.49,295.70K,-0.54%,295700.0
06.01.2023,90.36,87.0,91.15,85.33,242.34K,4.44%,242340.0
05.01.2023,86.52,83.96,88.44,83.96,368.71K,2.78%,368710.0
04.01.2023,84.18,84.39,86.58,83.16,327.61K,0.30%,327610.0
03.01.2023,83.93,84.45,84.76,82.64,81.94K,-0.18%,81940.0
02.01.2023,84.08,82.12,84.9,82.03,22.63K,2.83%,22630.0
30.12.2022,81.77,84.46,85.15,80.51,529.31K,-2.70%,529310.0
29.12.2022,84.04,85.15,85.93,83.86,127.48K,-0.76%,127480.0
28.12.2022,84.68,87.0,87.0,84.0,109.63K,-2.62%,109630.0
27.12.2022,86.96,87.0,87.55,86.12,110.25K,0.81%,110250.0
26.12.2022,86.26,87.84,88.03,86.14,26.11K,-2.00%,26110.0
23.12.2022,88.02,84.51,89.87,84.5,173.72K,2.92%,173720.0
22.12.2022,85.52,86.69,87.15,83.47,113.29K,-1.40%,113290.0
21.12.2022,86.73,85.99,88.23,85.76,172.67K,0.60%,172670.0
20.12.2022,86.21,86.4,86.95,85.51,70.42K,-0.02%,70420.0
19.12.2022,86.23,86.01,87.4,84.72,245.98K,1.21%,245980.0
16.12.2022,85.2,84.47,86.47,83.87,1.24M,0.85%,1240000.0
15.12.2022,84.48,84.92,86.24,84.1,837.27K,-1.68%,837270.0
14.12.2022,85.92,88.09,88.1,84.74,209.61K,-2.30%,209610.0
13.12.2022,87.94,84.5,89.18,84.32,1.03M,4.29%,1030000.0
09.12.2022,84.32,84.16,84.7,82.61,276.94K,-1.02%,276940.0
08.12.2022,85.19,84.0,85.99,83.3,270.32K,1.53%,270320.0
07.12.2022,83.91,82.81,84.0,82.51,243.65K,2.20%,243650.0
06.12.2022,82.1,83.0,84.59,81.63,402.34K,-0.65%,402340.0
05.12.2022,82.64,85.99,85.99,82.18,191.61K,-4.39%,191610.0
02.12.2022,86.43,85.72,87.7,84.56,490.23K,0.29%,490230.0
01.12.2022,86.18,82.39,87.63,82.39,509.39K,3.42%,509390.0
30.11.2022,83.33,80.7,84.09,80.0,2.76M,0.83%,2760000.0
29.11.2022,82.64,83.37,83.64,80.13,388.42K,-0.84%,388420.0
28.11.2022,83.34,82.64,84.5,82.64,291.37K,0.91%,291370.0
25.11.2022,82.59,83.85,83.91,82.01,332.48K,-1.30%,332480.0
24.11.2022,83.68,86.04,86.28,83.12,142.15K,-2.32%,142150.0
23.11.2022,85.67,86.98,87.97,85.34,445.06K,-1.51%,445060.0
22.11.2022,86.98,87.4,88.65,85.41,686.44K,0.07%,686440.0
18.11.2022,86.92,85.95,88.0,85.71,433.82K,1.27%,433820.0
17.11.2022,85.83,85.48,86.1,84.29,200.32K,0.41%,200320.0
16.11.2022,85.48,86.49,86.49,85.1,323.27K,-0.66%,323270.0
15.11.2022,86.05,87.84,88.0,85.21,192.75K,-2.02%,192750.0
14.11.2022,87.82,85.99,88.5,85.09,354.45K,2.46%,354450.0
11.11.2022,85.71,82.24,86.5,81.95,619.74K,3.19%,619740.0
10.11.2022,83.06,84.0,84.14,82.18,481.35K,1.11%,481350.0
09.11.2022,82.15,82.67,83.8,81.36,406.91K,-1.13%,406910.0
08.11.2022,83.09,83.0,84.24,81.81,336.66K,0.14%,336660.0
07.11.2022,82.97,84.5,84.65,82.5,245.48K,-1.66%,245480.0
04.11.2022,84.37,82.82,85.7,82.7,426.25K,2.13%,426250.0
03.11.2022,82.61,80.9,84.1,80.12,526.05K,0.99%,526050.0
01.11.2022,81.8,79.52,82.32,79.18,625.36K,2.45%,625360.0
31.10.2022,79.84,79.5,81.96,79.03,529.64K,0.74%,529640.0
28.10.2022,79.25,79.47,79.47,78.52,397.57K,0.58%,397570.0
27.10.2022,78.79,77.25,80.0,76.77,454.36K,2.14%,454360.0
26.10.2022,77.14,76.99,77.7,76.4,315.39K,0.18%,315390.0
25.10.2022,77.0,75.25,77.75,75.24,550.75K,2.67%,550750.0
24.10.2022,75.0,77.32,77.44,74.75,150.45K,-1.67%,150450.0
21.10.2022,76.27,74.88,76.66,74.12,228.15K,0.98%,228150.0
20.10.2022,75.53,74.78,76.77,73.69,261.56K,1.49%,261560.0
19.10.2022,74.42,74.46,75.57,74.0,134.49K,-0.12%,134490.0
18.10.2022,74.51,76.83,76.83,74.11,222.22K,-2.33%,222220.0
17.10.2022,76.29,74.89,77.67,74.4,402.13K,3.57%,402130.0
14.10.2022,73.66,74.61,75.3,73.0,123.37K,-0.95%,123370.0
13.10.2022,74.37,73.69,75.4,72.5,199.28K,0.31%,199280.0
12.10.2022,74.14,73.75,77.07,73.75,367.88K,0.53%,367880.0
11.10.2022,73.75,73.71,76.46,73.0,273.86K,0.08%,273860.0
10.10.2022,73.69,75.0,75.05,73.5,110.70K,-1.76%,110700.0
07.10.2022,75.01,75.4,75.84,74.5,97.66K,-0.83%,97660.0
06.10.2022,75.64,75.31,77.48,74.58,383.73K,0.95%,383730.0
05.10.2022,74.93,74.95,76.28,74.0,345.34K,-0.04%,345340.0
04.10.2022,74.96,75.77,76.65,74.33,265.75K,-0.32%,265750.0
03.10.2022,75.2,74.64,76.8,73.99,343.09K,1.95%,343090.0
30.09.2022,73.76,74.22,77.09,72.63,434.10K,-1.27%,434100.0
29.09.2022,74.71,71.99,76.2,70.98,381.34K,3.32%,381340.0
28.09.2022,72.31,71.51,73.82,70.51,361.92K,1.66%,361920.0
27.09.2022,71.13,71.6,73.4,70.96,495.76K,-0.13%,495760.0
26.09.2022,71.22,73.05,73.05,70.76,294.73K,-1.71%,294730.0
23.09.2022,72.46,74.32,74.32,71.5,371.65K,-2.78%,371650.0
22.09.2022,74.53,75.12,75.9,74.09,259.92K,-2.38%,259920.00000000003
21.09.2022,76.35,77.05,77.5,75.1,344.01K,-0.01%,344010.0
20.09.2022,76.36,76.31,76.83,74.77,467.68K,0.07%,467680.0
19.09.2022,76.31,75.19,76.73,73.53,712.71K,1.49%,712710.0
15.09.2022,75.19,74.85,75.97,72.8,2.28M,0.39%,2280000.0
14.09.2022,74.9,75.09,76.0,74.25,262.89K,0.48%,262890.0
13.09.2022,74.54,73.84,76.61,72.63,302.22K,-0.03%,302220.0
12.09.2022,74.56,70.48,74.92,70.45,240.67K,6.93%,240670.0
09.09.2022,69.73,69.5,70.0,68.8,242.76K,1.41%,242760.0
08.09.2022,68.76,68.49,69.8,67.5,320.33K,1.24%,320330.0
07.09.2022,67.92,68.71,69.87,67.0,607.79K,-1.74%,607790.0
06.09.2022,69.12,69.25,69.94,68.39,316.68K,-0.49%,316680.0
05.09.2022,69.46,68.28,69.72,67.95,51.59K,2.75%,51590.0
02.09.2022,67.6,67.0,67.78,66.3,379.47K,-0.79%,379470.0
01.09.2022,68.14,68.54,69.31,67.14,478.86K,-1.72%,478860.0
31.08.2022,69.33,72.5,72.97,68.32,2.56M,-4.64%,2560000.0
30.08.2022,72.7,75.0,75.09,70.27,459.67K,-2.03%,459670.0
29.08.2022,74.21,75.66,76.28,73.45,489.43K,-2.08%,489430.0
26.08.2022,75.79,76.55,77.09,75.15,163.74K,-0.98%,163740.0
25.08.2022,76.54,75.69,77.36,75.12,266.44K,1.35%,266440.0
24.08.2022,75.52,76.54,77.0,75.09,233.72K,-0.83%,233720.0
23.08.2022,76.15,76.76,77.83,75.95,190.37K,-1.30%,190370.0
22.08.2022,77.15,77.8,78.39,76.44,389.21K,-1.13%,389210.0
19.08.2022,78.03,80.0,80.25,77.6,262.68K,-2.25%,262680.0
18.08.2022,79.83,80.04,80.38,78.78,198.92K,-0.81%,198920.0
17.08.2022,80.48,79.21,80.79,78.7,189.85K,0.97%,189850.0
16.08.2022,79.71,81.6,82.25,79.51,309.84K,-1.53%,309840.0
15.08.2022,80.95,79.91,81.57,79.7,411.83K,1.80%,411830.0
12.08.2022,79.52,80.0,80.2,78.79,341.71K,-0.35%,341710.0
11.08.2022,79.8,78.2,80.5,77.7,367.84K,1.80%,367840.0
10.08.2022,78.39,78.98,80.99,78.3,198.00K,-1.25%,198000.0
09.08.2022,79.38,79.15,80.3,78.45,400.62K,0.06%,400620.0
08.08.2022,79.33,79.96,80.33,78.03,389.38K,-0.25%,389380.0
05.08.2022,79.53,80.95,81.0,78.5,358.11K,-1.38%,358110.0
04.08.2022,80.64,79.25,81.8,79.02,384.05K,1.95%,384050.0
03.08.2022,79.1,80.9,81.86,78.22,539.82K,-1.98%,539820.0
02.08.2022,80.7,81.24,81.37,78.56,442.92K,-0.69%,442920.0
01.08.2022,81.26,79.51,82.99,79.51,365.57K,2.20%,365570.0
29.07.2022,79.51,81.0,81.2,78.06,550.25K,-0.55%,550250.0
28.07.2022,79.95,78.35,81.0,77.5,430.95K,2.55%,430950.0
27.07.2022,77.96,77.52,78.54,76.35,341.97K,1.27%,341970.0
