Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.,Volumen
18/04/18,119.37,119.49,120.1,118.69,7.61M,0.04%,7610000.0
17/04/18,119.32,119.99,120.0,118.11,6.15M,-0.26%,6150000.0
16/04/18,119.63,118.01,120.38,118.01,7.25M,0.46%,7250000.0
13/04/18,119.08,119.44,119.79,118.7,6.33M,-0.18%,6330000.0
12/04/18,119.3,117.77,120.15,117.71,6.80M,0.80%,6800000.0
11/04/18,118.35,116.2,118.5,116.2,6.32M,1.14%,6320000.0
10/04/18,117.02,114.85,117.49,114.85,8.35M,1.71%,8350000.0
09/04/18,115.05,114.83,116.49,114.71,3.35M,-0.51%,3350000.0
06/04/18,115.64,114.63,116.31,114.63,2.43M,0.35%,2430000.0
05/04/18,115.24,115.19,116.0,114.22,5.47M,0.26%,5470000.0
04/04/18,114.94,112.0,115.1,111.51,6.14M,2.40%,6140000.0
03/04/18,112.25,110.21,112.59,110.11,4.65M,1.68%,4650000.0
02/04/18,110.4,111.4,114.24,109.7,4.78M,-0.66%,4780000.0
28/03/18,111.13,113.25,113.89,109.71,6.04M,-1.85%,6040000.0
27/03/18,113.23,114.89,115.68,112.83,3.38M,-1.68%,3380000.0
26/03/18,115.17,114.49,115.28,113.41,3.77M,1.36%,3770000.0
23/03/18,113.63,115.59,115.87,113.19,7.10M,-1.11%,7100000.0
22/03/18,114.91,114.99,115.26,114.11,3.50M,0.17%,3500000.0
21/03/18,114.71,115.88,116.19,113.6,9.14M,-0.77%,9140000.0
20/03/18,115.6,115.5,116.3,114.61,14.14M,0.12%,14140000.0
16/03/18,115.46,114.7,115.8,114.25,18.47M,0.91%,18470000.0
15/03/18,114.42,115.41,116.59,114.04,4.01M,-1.51%,4010000.0
14/03/18,116.17,116.74,117.18,115.51,4.82M,-0.33%,4820000.0
13/03/18,116.56,118.32,119.24,116.41,7.02M,-1.84%,7020000.0
12/03/18,118.74,119.45,120.39,118.53,8.30M,-0.32%,8300000.000000001
09/03/18,119.12,117.29,120.38,117.19,6.28M,1.65%,6280000.0
08/03/18,117.19,114.42,117.42,114.25,6.96M,2.85%,6960000.0
07/03/18,113.94,114.58,114.69,112.61,4.88M,-0.33%,4880000.0
06/03/18,114.32,113.25,114.88,113.25,7.68M,1.13%,7680000.0
05/03/18,113.04,113.22,113.48,111.61,6.03M,0.10%,6030000.0
02/03/18,112.93,112.17,113.88,111.41,5.47M,0.49%,5470000.0
01/03/18,112.38,113.44,113.88,111.1,6.25M,-0.69%,6250000.0
28/02/18,113.16,113.5,114.3,112.41,9.55M,0.05%,9550000.0
27/02/18,113.1,115.4,115.8,112.11,5.79M,-1.99%,5790000.0
26/02/18,115.4,115.58,115.89,114.81,5.72M,-0.14%,5720000.0
23/02/18,115.56,115.75,115.85,114.41,4.21M,0.38%,4210000.0
22/02/18,115.12,114.21,115.41,114.11,8.31M,0.28%,8310000.000000001
21/02/18,114.8,115.08,115.49,114.15,5.85M,0.38%,5850000.0
20/02/18,114.36,117.06,117.06,114.01,6.39M,-2.06%,6390000.0
19/02/18,116.77,116.0,117.29,116.0,784.64K,0.66%,784640.0
16/02/18,116.0,118.1,118.1,115.88,3.66M,-1.30%,3660000.0
15/02/18,117.53,116.49,118.09,116.46,4.86M,1.05%,4860000.0
14/02/18,116.31,115.05,116.46,114.91,3.43M,0.85%,3430000.0
13/02/18,115.33,116.19,116.19,114.89,6.10M,-0.19%,6100000.0
12/02/18,115.55,116.27,116.59,115.0,4.32M,-0.38%,4320000.0
09/02/18,115.99,115.59,116.19,113.08,5.09M,1.06%,5090000.0
08/02/18,114.77,115.5,116.58,114.01,6.35M,-1.22%,6350000.0
07/02/18,116.19,115.16,117.03,115.0,8.79M,0.89%,8790000.0
06/02/18,115.16,116.7,116.93,115.0,13.17M,-3.77%,13170000.0
02/02/18,119.67,118.01,119.94,117.69,8.77M,1.18%,8770000.0
01/02/18,118.28,119.29,119.88,118.13,5.19M,-1.09%,5190000.0
31/01/18,119.58,119.31,120.0,117.73,10.56M,0.47%,10560000.0
30/01/18,119.02,118.9,120.0,117.61,8.60M,-0.06%,8600000.0
29/01/18,119.09,119.89,119.89,118.61,11.59M,-0.45%,11590000.0
26/01/18,119.63,116.29,119.89,115.89,20.12M,3.55%,20120000.0
25/01/18,115.53,116.84,118.0,115.0,12.62M,-1.12%,12620000.0
24/01/18,116.84,113.42,117.01,113.42,8.07M,3.02%,8070000.0
23/01/18,113.42,110.61,113.99,110.61,6.41M,1.97%,6410000.0
22/01/18,111.23,110.67,111.38,109.86,5.73M,1.21%,5730000.0
19/01/18,109.9,110.55,111.58,109.69,5.14M,-1.37%,5140000.0
18/01/18,111.43,109.01,111.62,109.01,2.92M,1.34%,2920000.0
17/01/18,109.96,108.31,110.29,107.81,4.99M,1.57%,4990000.0
16/01/18,108.26,110.46,110.49,108.15,7.91M,-2.23%,7910000.0
15/01/18,110.73,109.29,111.0,108.35,2.02M,1.48%,2020000.0
12/01/18,109.11,106.59,109.75,106.01,10.84M,2.74%,10840000.0
11/01/18,106.2,108.49,108.69,105.05,7.35M,-1.53%,7350000.0
10/01/18,107.85,110.73,110.77,106.96,5.71M,-2.54%,5710000.0
09/01/18,110.66,110.0,111.5,110.0,5.11M,1.13%,5110000.0
08/01/18,109.42,109.21,112.21,108.9,3.97M,-0.56%,3970000.0
05/01/18,110.04,109.79,111.72,108.72,5.51M,0.47%,5510000.0
04/01/18,109.52,108.9,110.59,108.9,5.30M,0.08%,5300000.0
03/01/18,109.43,107.11,109.77,107.0,4.33M,1.92%,4330000.0
02/01/18,107.37,108.0,108.3,106.89,4.63M,-0.43%,4630000.0
