Fecha,real_5_linear,real_5_spline,real_5_ns,real_5_sv,EXP_INF_linear,EXP_INF_spline,EXP_INF_ns,EXP_INF_sv
2018-01-02 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.581428571428571,4.581428571428571,4.391613864403007,4.410819251160149
2018-01-03 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.531428571428572,4.531428571428572,4.341613864403007,4.36081925116015
2018-01-04 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-01-05 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.481428571428571,4.481428571428571,4.291613864403008,4.310819251160149
2018-01-08 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.481428571428571,4.481428571428571,4.291613864403008,4.310819251160149
2018-01-09 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.531428571428572,4.531428571428572,4.341613864403007,4.36081925116015
2018-01-10 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.542428571428571,4.542428571428571,4.352613864403008,4.371819251160149
2018-01-11 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.561428571428571,4.561428571428571,4.371613864403008,4.390819251160149
2018-01-12 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.541428571428572,4.541428571428572,4.3516138644030065,4.37081925116015
2018-01-15 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-01-16 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.502428571428572,4.502428571428572,4.312613864403007,4.33181925116015
2018-01-17 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.481428571428571,4.481428571428571,4.291613864403008,4.310819251160149
2018-01-18 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.521428571428572,4.521428571428572,4.331613864403007,4.35081925116015
2018-01-19 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.551428571428572,4.551428571428572,4.361613864403008,4.380819251160149
2018-01-22 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.551428571428572,4.551428571428572,4.361613864403008,4.380819251160149
2018-01-23 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-01-24 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.421428571428571,4.421428571428571,4.231613864403007,4.250819251160149
2018-01-25 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.451428571428572,4.451428571428572,4.261613864403007,4.28081925116015
2018-01-26 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.501428571428571,4.501428571428571,4.311613864403007,4.330819251160149
2018-01-29 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.541428571428572,4.541428571428572,4.3516138644030065,4.37081925116015
2018-01-30 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.581428571428571,4.581428571428571,4.391613864403007,4.410819251160149
2018-01-31 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.521428571428572,4.521428571428572,4.331613864403007,4.35081925116015
2018-02-01 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.481428571428571,4.481428571428571,4.291613864403008,4.310819251160149
2018-02-02 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-02-06 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.551428571428572,4.551428571428572,4.361613864403008,4.380819251160149
2018-02-07 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.521428571428572,4.521428571428572,4.331613864403007,4.35081925116015
2018-02-08 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.591428571428571,4.591428571428571,4.401613864403007,4.4208192511601485
2018-02-09 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.661428571428571,4.661428571428571,4.4716138644030075,4.490819251160149
2018-02-12 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.7214285714285715,4.7214285714285715,4.531613864403008,4.550819251160149
2018-02-13 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.751428571428571,4.751428571428571,4.561613864403007,4.580819251160149
2018-02-14 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.811428571428571,4.811428571428571,4.621613864403008,4.640819251160149
2018-02-15 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.731428571428571,4.731428571428571,4.541613864403008,4.560819251160149
2018-02-16 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.711428571428572,4.711428571428572,4.521613864403006,4.5408192511601495
2018-02-19 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.702428571428571,4.702428571428571,4.512613864403008,4.531819251160149
2018-02-20 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.711428571428572,4.711428571428572,4.521613864403006,4.5408192511601495
2018-02-21 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.661428571428571,4.661428571428571,4.4716138644030075,4.490819251160149
2018-02-22 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.581428571428571,4.581428571428571,4.391613864403007,4.410819251160149
2018-02-23 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.541428571428572,4.541428571428572,4.3516138644030065,4.37081925116015
2018-02-26 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.591428571428571,4.591428571428571,4.401613864403007,4.4208192511601485
2018-02-27 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.601428571428572,4.601428571428572,4.411613864403007,4.43081925116015
2018-02-28 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.561428571428571,4.561428571428571,4.371613864403008,4.390819251160149
2018-03-01 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.551428571428572,4.551428571428572,4.361613864403008,4.380819251160149
2018-03-02 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.531428571428572,4.531428571428572,4.341613864403007,4.36081925116015
2018-03-05 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.551428571428572,4.551428571428572,4.361613864403008,4.380819251160149
2018-03-06 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.5114285714285725,4.5114285714285725,4.321613864403007,4.34081925116015
2018-03-07 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-03-08 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-03-09 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.491428571428571,4.491428571428571,4.3016138644030075,4.320819251160149
2018-03-12 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.4714285714285715,4.4714285714285715,4.281613864403008,4.300819251160149
2018-03-13 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.501428571428571,4.501428571428571,4.311613864403007,4.330819251160149
2018-03-14 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.501428571428571,4.501428571428571,4.311613864403007,4.330819251160149
2018-03-15 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.501428571428571,4.501428571428571,4.311613864403007,4.330819251160149
2018-03-16 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.4714285714285715,4.4714285714285715,4.281613864403008,4.300819251160149
2018-03-20 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.501428571428571,4.501428571428571,4.311613864403007,4.330819251160149
2018-03-21 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.4714285714285715,4.4714285714285715,4.281613864403008,4.300819251160149
2018-03-22 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.441428571428572,4.441428571428572,4.251613864403007,4.27081925116015
2018-03-23 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.431428571428572,4.431428571428572,4.241613864403007,4.26081925116015
2018-03-26 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.361428571428572,4.361428571428572,4.171613864403007,4.19081925116015
2018-03-27 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.321428571428571,4.321428571428571,4.131613864403008,4.150819251160149
2018-03-28 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.251428571428571,4.251428571428571,4.061613864403007,4.080819251160149
2018-04-02 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.321428571428571,4.321428571428571,4.131613864403008,4.150819251160149
2018-04-03 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.271428571428572,4.271428571428572,4.081613864403007,4.10081925116015
2018-04-04 00:00:00,2.9285714285714284,2.9285714285714284,3.118386135596993,3.0991807488398506,4.211428571428572,4.211428571428572,4.021613864403006,4.0408192511601495
