"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"01.04.2019","97.48","97.18","98.33","96.75","","0.20%"
"01.03.2019","97.28","96.22","97.71","95.74","","1.17%"
"01.02.2019","96.16","95.55","97.37","95.40","","0.61%"
"01.01.2019","95.58","96.15","96.96","95.03","","-0.62%"
"01.12.2018","96.17","97.13","97.71","96.00","","-1.13%"
"01.11.2018","97.27","97.08","97.69","95.68","","0.15%"
"01.10.2018","97.13","95.11","97.20","94.79","","2.10%"
"01.09.2018","95.13","95.19","95.74","93.81","","-0.01%"
"01.08.2018","95.14","94.56","96.98","94.43","","0.68%"
"01.07.2018","94.49","94.63","95.65","93.71","","-0.15%"
"01.06.2018","94.64","93.95","95.53","93.19","","0.69%"
"01.05.2018","93.99","91.81","95.03","91.80","","2.33%"
"01.04.2018","91.84","89.97","91.99","89.23","","2.08%"
"01.03.2018","89.97","90.67","90.93","88.94","","-0.71%"
"01.02.2018","90.61","89.04","90.70","88.25","","1.66%"
"01.01.2018","89.13","92.24","92.64","88.44","","-3.25%"
