Fecha,BONOM10,UDIBONOS10,Diferencia
2018-03-08 00:00:00,7.55,4.0,3.55
2018-03-09 00:00:00,7.52,4.0,3.5199999999999996
2018-03-12 00:00:00,7.53,4.0,3.5300000000000002
2018-03-13 00:00:00,7.54,4.0,3.54
2018-03-14 00:00:00,7.56,4.0,3.5599999999999996
2018-03-15 00:00:00,7.56,4.0,3.5599999999999996
2018-03-16 00:00:00,7.419,4.0,3.4189999999999996
2018-03-20 00:00:00,7.55,4.0,3.55
2018-03-21 00:00:00,7.54,4.0,3.54
2018-03-22 00:00:00,7.49,4.0,3.49
2018-03-23 00:00:00,7.47,4.0,3.4699999999999998
2018-03-26 00:00:00,7.41,4.0,3.41
2018-03-27 00:00:00,7.35,4.0,3.3499999999999996
2018-03-28 00:00:00,7.29,4.0,3.29
2018-04-02 00:00:00,7.37,4.0,3.37
2018-04-03 00:00:00,7.31,4.0,3.3099999999999996
2018-04-04 00:00:00,7.25,4.0,3.25
2018-04-05 00:00:00,7.29,4.0,3.29
2018-04-06 00:00:00,7.25,4.0,3.25
2018-04-09 00:00:00,7.26,4.0,3.26
2018-04-10 00:00:00,7.31,4.0,3.3099999999999996
2018-04-11 00:00:00,7.33,4.0,3.33
2018-04-12 00:00:00,7.3,4.0,3.3
2018-04-13 00:00:00,7.33,4.0,3.33
2018-04-16 00:00:00,7.4,4.0,3.4000000000000004
2018-04-17 00:00:00,7.36,4.0,3.3600000000000003
2018-04-18 00:00:00,7.35,4.0,3.3499999999999996
2018-04-19 00:00:00,7.44,4.0,3.4400000000000004
2018-04-20 00:00:00,7.47,4.0,3.4699999999999998
2018-04-23 00:00:00,7.57,4.0,3.5700000000000003
2018-04-24 00:00:00,7.545,4.0,3.545
2018-04-25 00:00:00,7.52,4.0,3.5199999999999996
2018-04-26 00:00:00,7.53,4.0,3.5300000000000002
2018-04-27 00:00:00,7.44,4.0,3.4400000000000004
2018-04-30 00:00:00,7.46,4.0,3.46
2018-05-02 00:00:00,7.5,4.0,3.5
2018-05-03 00:00:00,7.52,4.0,3.5199999999999996
2018-05-04 00:00:00,7.56,4.0,3.5599999999999996
2018-05-07 00:00:00,7.64,4.0,3.6399999999999997
2018-05-08 00:00:00,7.71,4.0,3.71
2018-05-09 00:00:00,7.69,4.0,3.6900000000000004
2018-05-10 00:00:00,7.57,4.0,3.5700000000000003
2018-05-11 00:00:00,7.59,4.0,3.59
2018-05-14 00:00:00,7.67,4.0,3.67
2018-05-15 00:00:00,7.77,4.0,3.7699999999999996
2018-05-16 00:00:00,7.74,4.0,3.74
2018-05-17 00:00:00,7.74,4.0,3.74
2018-05-18 00:00:00,7.76,4.0,3.76
2018-05-21 00:00:00,7.71,4.0,3.71
2018-05-22 00:00:00,7.71,4.0,3.71
2018-05-23 00:00:00,7.64,4.0,3.6399999999999997
2018-05-24 00:00:00,7.66,4.0,3.66
2018-05-25 00:00:00,7.62,4.0,3.62
2018-05-28 00:00:00,7.63,4.0,3.63
2018-05-29 00:00:00,7.66,4.0,3.66
2018-05-30 00:00:00,7.73,4.0,3.7300000000000004
2018-05-31 00:00:00,7.78,4.0,3.7800000000000002
2018-06-01 00:00:00,7.82,4.0,3.8200000000000003
2018-06-04 00:00:00,7.829,4.0,3.8289999999999997
2018-06-05 00:00:00,7.82,4.0,3.8200000000000003
2018-06-06 00:00:00,7.75,4.0,3.75
2018-06-07 00:00:00,7.84,4.0,3.84
2018-06-08 00:00:00,7.82,4.0,3.8200000000000003
2018-06-11 00:00:00,7.86,4.0,3.8600000000000003
2018-06-12 00:00:00,7.93,4.0,3.9299999999999997
2018-06-13 00:00:00,7.9,4.0,3.9000000000000004
2018-06-14 00:00:00,7.93,4.0,3.9299999999999997
2018-06-15 00:00:00,7.99,4.0,3.99
2018-06-18 00:00:00,7.9,4.0,3.9000000000000004
2018-06-19 00:00:00,7.9,4.0,3.9000000000000004
2018-06-20 00:00:00,7.79,4.0,3.79
2018-06-21 00:00:00,7.77,4.0,3.7699999999999996
2018-06-22 00:00:00,7.72,4.0,3.7199999999999998
2018-06-25 00:00:00,7.72,4.0,3.7199999999999998
2018-06-26 00:00:00,7.64,4.0,3.6399999999999997
2018-06-27 00:00:00,7.66,4.0,3.66
2018-06-28 00:00:00,7.58,4.0,3.58
2018-06-29 00:00:00,7.58,4.0,3.58
2018-07-02 00:00:00,7.65,4.0,3.6500000000000004
2018-07-03 00:00:00,7.56,4.0,3.5599999999999996
2018-07-04 00:00:00,7.61,4.0,3.6100000000000003
2018-07-05 00:00:00,7.58,4.0,3.58
2018-07-06 00:00:00,7.68,4.0,3.6799999999999997
2018-07-09 00:00:00,7.71,4.0,3.71
2018-07-10 00:00:00,7.67,4.0,3.67
2018-07-11 00:00:00,7.69,4.0,3.6900000000000004
2018-07-12 00:00:00,7.68,4.0,3.6799999999999997
2018-07-13 00:00:00,7.74,4.0,3.74
2018-07-16 00:00:00,7.7,4.0,3.7
2018-07-17 00:00:00,7.69,4.0,3.6900000000000004
2018-07-18 00:00:00,7.64,4.0,3.6399999999999997
2018-07-19 00:00:00,7.7,4.0,3.7
2018-07-20 00:00:00,7.66,4.0,3.66
2018-07-23 00:00:00,7.67,4.0,3.67
2018-07-24 00:00:00,7.73,4.0,3.7300000000000004
2018-07-25 00:00:00,7.7,4.0,3.7
2018-07-26 00:00:00,7.71,4.0,3.71
2018-07-27 00:00:00,7.75,4.0,3.75
2018-07-30 00:00:00,7.71,4.0,3.71
2018-07-31 00:00:00,7.74,4.0,3.74
2018-08-01 00:00:00,7.76,4.0,3.76
2018-08-02 00:00:00,7.71,4.0,3.71
2018-08-03 00:00:00,7.69,4.0,3.6900000000000004
2018-08-06 00:00:00,7.69,4.0,3.6900000000000004
2018-08-07 00:00:00,7.68,4.0,3.6799999999999997
2018-08-08 00:00:00,7.64,4.0,3.6399999999999997
2018-08-09 00:00:00,7.67,4.0,3.67
2018-08-10 00:00:00,7.73,4.0,3.7300000000000004
2018-08-13 00:00:00,7.78,4.0,3.7800000000000002
2018-08-14 00:00:00,7.81,4.0,3.8099999999999996
2018-08-15 00:00:00,7.818,4.0,3.8179999999999996
2018-08-16 00:00:00,7.89,4.0,3.8899999999999997
2018-08-17 00:00:00,7.84,4.0,3.84
2018-08-20 00:00:00,7.85,4.0,3.8499999999999996
2018-08-21 00:00:00,7.83,4.0,3.83
2018-08-22 00:00:00,7.77,4.0,3.7699999999999996
2018-08-23 00:00:00,7.8,4.0,3.8
2018-08-24 00:00:00,7.75,4.0,3.75
2018-08-27 00:00:00,7.74,4.0,3.74
2018-08-28 00:00:00,7.82,4.0,3.8200000000000003
2018-08-29 00:00:00,7.87,4.0,3.87
2018-08-30 00:00:00,7.9,4.0,3.9000000000000004
2018-08-31 00:00:00,7.91,4.0,3.91
2018-09-03 00:00:00,7.91,4.0,3.91
2018-09-04 00:00:00,8.01,4.0,4.01
2018-09-05 00:00:00,8.03,4.0,4.029999999999999
2018-09-06 00:00:00,8.0,4.0,4.0
2018-09-07 00:00:00,8.04,4.0,4.039999999999999
2018-09-10 00:00:00,8.06,4.0,4.0600000000000005
2018-09-11 00:00:00,8.06,4.0,4.0600000000000005
2018-09-12 00:00:00,8.04,4.0,4.039999999999999
2018-09-13 00:00:00,7.98,4.0,3.9800000000000004
2018-09-14 00:00:00,8.01,4.0,4.01
2018-09-17 00:00:00,8.03,4.0,4.029999999999999
2018-09-18 00:00:00,8.03,4.0,4.029999999999999
2018-09-19 00:00:00,8.03,4.0,4.029999999999999
2018-09-20 00:00:00,8.05,4.0,4.050000000000001
2018-09-21 00:00:00,8.03,4.0,4.029999999999999
2018-09-24 00:00:00,8.0,4.0,4.0
2018-09-25 00:00:00,8.04,4.0,4.039999999999999
2018-09-26 00:00:00,7.94,4.0,3.9400000000000004
2018-09-27 00:00:00,7.89,4.0,3.8899999999999997
2018-09-28 00:00:00,7.91,4.0,3.91
2018-10-01 00:00:00,7.93,4.0,3.9299999999999997
2018-10-02 00:00:00,7.91,4.0,3.91
2018-10-03 00:00:00,7.93,4.0,3.9299999999999997
2018-10-04 00:00:00,8.01,4.0,4.01
2018-10-05 00:00:00,8.09,4.0,4.09
2018-10-08 00:00:00,8.1,4.0,4.1
2018-10-09 00:00:00,8.15,4.0,4.15
2018-10-10 00:00:00,8.15,4.0,4.15
2018-10-11 00:00:00,8.16,4.0,4.16
2018-10-12 00:00:00,8.1,4.0,4.1
2018-10-15 00:00:00,8.07,4.0,4.07
2018-10-16 00:00:00,8.05,4.0,4.050000000000001
2018-10-17 00:00:00,8.09,4.0,4.09
2018-10-18 00:00:00,8.14,4.0,4.140000000000001
2018-10-19 00:00:00,8.2,4.0,4.199999999999999
2018-10-22 00:00:00,8.35,4.0,4.35
2018-10-23 00:00:00,8.29,4.0,4.289999999999999
2018-10-24 00:00:00,8.34,4.0,4.34
2018-10-25 00:00:00,8.34,4.0,4.34
2018-10-26 00:00:00,8.32,4.0,4.32
2018-10-29 00:00:00,8.7,4.0,4.699999999999999
2018-10-30 00:00:00,8.71,4.0,4.710000000000001
2018-10-31 00:00:00,8.86,4.0,4.859999999999999
2018-11-01 00:00:00,8.77,4.0,4.77
2018-11-05 00:00:00,8.59,4.0,4.59
2018-11-06 00:00:00,8.59,4.0,4.59
2018-11-07 00:00:00,8.67,4.0,4.67
2018-11-08 00:00:00,8.82,4.0,4.82
2018-11-09 00:00:00,8.88,4.0,4.880000000000001
2018-11-12 00:00:00,8.87,4.0,4.869999999999999
2018-11-13 00:00:00,9.01,4.0,5.01
2018-11-14 00:00:00,9.09,4.0,5.09
2018-11-15 00:00:00,8.98,4.0,4.98
2018-11-16 00:00:00,9.05,4.0,5.050000000000001
2018-11-20 00:00:00,9.15,4.0,5.15
2018-11-21 00:00:00,9.07,4.0,5.07
2018-11-22 00:00:00,9.02,4.0,5.02
2018-11-23 00:00:00,9.06,4.0,5.0600000000000005
2018-11-26 00:00:00,9.2,4.0,5.199999999999999
2018-11-27 00:00:00,9.22,4.0,5.220000000000001
2018-11-28 00:00:00,9.18,4.0,5.18
2018-11-29 00:00:00,9.05,4.0,5.050000000000001
2018-11-30 00:00:00,9.24,4.0,5.24
2018-12-03 00:00:00,9.04,4.0,5.039999999999999
2018-12-04 00:00:00,9.14,4.0,5.140000000000001
2018-12-05 00:00:00,9.09,4.0,5.09
2018-12-06 00:00:00,9.15,4.0,5.15
2018-12-07 00:00:00,9.02,4.0,5.02
2018-12-10 00:00:00,9.06,4.0,5.0600000000000005
2018-12-11 00:00:00,9.08,4.0,5.08
2018-12-13 00:00:00,8.95,4.0,4.949999999999999
2018-12-14 00:00:00,8.92,4.0,4.92
2018-12-17 00:00:00,8.82,4.0,4.82
2018-12-18 00:00:00,8.72,4.0,4.720000000000001
2018-12-19 00:00:00,8.71,4.0,4.710000000000001
2018-12-20 00:00:00,8.65,4.0,4.65
2018-12-21 00:00:00,8.81,4.0,4.8100000000000005
2018-12-24 00:00:00,8.84,4.0,4.84
2018-12-26 00:00:00,8.81,4.0,4.8100000000000005
2018-12-27 00:00:00,8.81,4.0,4.8100000000000005
2018-12-28 00:00:00,8.73,4.0,4.73
2018-12-31 00:00:00,8.62,4.0,4.619999999999999
2019-01-02 00:00:00,8.63,4.0,4.630000000000001
2019-01-03 00:00:00,8.6,4.0,4.6
2019-01-04 00:00:00,8.47,4.0,4.470000000000001
2019-01-07 00:00:00,8.59,4.0,4.59
2019-01-08 00:00:00,8.68,4.0,4.68
2019-01-09 00:00:00,8.76,4.0,4.76
2019-01-10 00:00:00,8.6,4.0,4.6
2019-01-11 00:00:00,8.69,4.0,4.6899999999999995
2019-01-14 00:00:00,8.62,4.0,4.619999999999999
2019-01-15 00:00:00,8.65,4.0,4.65
2019-01-16 00:00:00,8.63,4.0,4.630000000000001
2019-01-17 00:00:00,8.69,4.0,4.6899999999999995
2019-01-18 00:00:00,8.67,4.0,4.67
2019-01-21 00:00:00,8.71,4.0,4.710000000000001
2019-01-22 00:00:00,8.69,4.0,4.6899999999999995
2019-01-23 00:00:00,8.63,4.0,4.630000000000001
2019-01-24 00:00:00,8.48,4.0,4.48
2019-01-25 00:00:00,8.42,4.0,4.42
2019-01-28 00:00:00,8.45,4.0,4.449999999999999
2019-01-29 00:00:00,8.4,4.0,4.4
2019-01-30 00:00:00,8.53,4.0,4.529999999999999
2019-01-31 00:00:00,8.47,4.0,4.470000000000001
2019-02-01 00:00:00,8.47,4.0,4.470000000000001
2019-02-05 00:00:00,8.41,4.0,4.41
2019-02-06 00:00:00,8.4,4.0,4.4
2019-02-07 00:00:00,8.41,4.0,4.41
2019-02-08 00:00:00,8.34,4.0,4.34
2019-02-11 00:00:00,8.48,4.0,4.48
2019-02-12 00:00:00,8.38,4.0,4.380000000000001
2019-02-13 00:00:00,8.54,4.0,4.539999999999999
2019-02-14 00:00:00,8.4,4.0,4.4
2019-02-15 00:00:00,8.27,4.0,4.27
2019-02-18 00:00:00,8.37,4.0,4.369999999999999
2019-02-19 00:00:00,8.34,4.0,4.34
2019-02-20 00:00:00,8.35,4.0,4.35
2019-02-21 00:00:00,8.33,4.0,4.33
2019-02-22 00:00:00,8.32,4.0,4.32
2019-02-25 00:00:00,8.24,4.0,4.24
2019-02-26 00:00:00,8.07,4.0,4.07
2019-02-27 00:00:00,8.1,4.0,4.1
2019-02-28 00:00:00,8.198,4.0,4.198
2019-03-01 00:00:00,8.13,4.0,4.130000000000001
2019-03-04 00:00:00,8.17,4.0,4.17
2019-03-05 00:00:00,8.13,4.0,4.130000000000001
2019-03-06 00:00:00,8.084,4.0,4.084
2019-03-07 00:00:00,8.104,4.0,4.103999999999999
2019-03-08 00:00:00,8.044,4.0,4.0440000000000005
2019-03-11 00:00:00,8.02,4.0,4.02
2019-03-12 00:00:00,8.012,4.0,4.0120000000000005
2019-03-13 00:00:00,8.01,4.0,4.01
2019-03-15 00:00:00,8.02,4.0,4.02
2019-03-19 00:00:00,8.03,4.0,4.029999999999999
2019-03-20 00:00:00,7.976,4.0,3.976
2019-03-21 00:00:00,7.93,4.0,3.9299999999999997
2019-03-22 00:00:00,7.89,4.0,3.8899999999999997
2019-03-25 00:00:00,7.84,4.0,3.84
2019-03-26 00:00:00,7.89,4.0,3.8899999999999997
2019-03-27 00:00:00,7.94,4.0,3.9400000000000004
2019-03-28 00:00:00,7.96,4.0,3.96
2019-03-29 00:00:00,8.01,4.0,4.01
2019-04-01 00:00:00,7.99,4.0,3.99
2019-04-02 00:00:00,8.01,4.0,4.01
2019-04-03 00:00:00,8.04,4.0,4.039999999999999
2019-04-04 00:00:00,8.0,4.0,4.0
2019-04-05 00:00:00,7.93,4.0,3.9299999999999997
2019-04-08 00:00:00,7.93,4.0,3.9299999999999997
2019-04-09 00:00:00,7.96,4.0,3.96
2019-04-10 00:00:00,7.94,4.0,3.9400000000000004
2019-04-11 00:00:00,7.91,4.0,3.91
2019-04-12 00:00:00,7.89,4.0,3.8899999999999997
2019-04-15 00:00:00,7.92,4.0,3.92
2019-04-16 00:00:00,8.01,4.0,4.01
2019-04-17 00:00:00,8.02,4.0,4.02
2019-04-22 00:00:00,8.03,4.0,4.029999999999999
2019-04-23 00:00:00,8.05,4.0,4.050000000000001
2019-04-24 00:00:00,8.1,4.0,4.1
2019-04-25 00:00:00,8.1,4.0,4.1
2019-04-26 00:00:00,8.04,4.0,4.039999999999999
2019-04-29 00:00:00,8.09,4.0,4.09
2019-04-30 00:00:00,8.08,4.0,4.08
2019-05-02 00:00:00,8.11,4.0,4.109999999999999
2019-05-03 00:00:00,8.08,4.0,4.08
2019-05-06 00:00:00,8.11,4.0,4.109999999999999
2019-05-07 00:00:00,8.13,4.0,4.130000000000001
2019-05-08 00:00:00,8.12,4.0,4.119999999999999
2019-05-09 00:00:00,8.128,4.0,4.128
2019-05-10 00:00:00,8.1,4.0,4.1
2019-05-13 00:00:00,8.1,4.0,4.1
2019-05-14 00:00:00,8.07,4.0,4.07
2019-05-15 00:00:00,8.032,4.0,4.032
2019-05-16 00:00:00,8.04,4.0,4.039999999999999
2019-05-17 00:00:00,8.05,4.0,4.050000000000001
2019-05-20 00:00:00,8.112,4.0,4.112
2019-05-21 00:00:00,8.112,4.0,4.112
2019-05-22 00:00:00,8.104,4.0,4.103999999999999
2019-05-23 00:00:00,8.05,4.0,4.050000000000001
2019-05-24 00:00:00,8.02,4.0,4.02
2019-05-27 00:00:00,8.03,4.0,4.029999999999999
2019-05-28 00:00:00,7.95,4.0,3.95
2019-05-29 00:00:00,7.94,4.0,3.9400000000000004
2019-05-30 00:00:00,7.98,4.0,3.9800000000000004
2019-05-31 00:00:00,8.06,4.0,4.0600000000000005
2019-06-03 00:00:00,8.06,4.0,4.0600000000000005
2019-06-04 00:00:00,7.98,4.0,3.9800000000000004
2019-06-05 00:00:00,7.974,4.0,3.974
2019-06-06 00:00:00,8.01,4.0,4.01
2019-06-07 00:00:00,7.92,4.0,3.92
2019-06-10 00:00:00,7.75,4.0,3.75
2019-06-11 00:00:00,7.68,4.0,3.6799999999999997
2019-06-12 00:00:00,7.7,4.0,3.7
2019-06-13 00:00:00,7.67,4.0,3.67
2019-06-14 00:00:00,7.65,4.0,3.6500000000000004
2019-06-17 00:00:00,7.744,4.0,3.7439999999999998
2019-06-18 00:00:00,7.682,4.0,3.6820000000000004
2019-06-19 00:00:00,7.63,4.0,3.63
2019-06-20 00:00:00,7.564,4.0,3.564
2019-06-21 00:00:00,7.68,4.0,3.6799999999999997
2019-06-24 00:00:00,7.66,4.0,3.66
2019-06-25 00:00:00,7.698,4.0,3.6980000000000004
2019-06-26 00:00:00,7.69,4.0,3.6900000000000004
2019-06-27 00:00:00,7.58,4.0,3.58
2019-06-28 00:00:00,7.566,4.0,3.566
2019-07-01 00:00:00,7.484,4.0,3.484
2019-07-02 00:00:00,7.39,4.0,3.3899999999999997
2019-07-03 00:00:00,7.314,4.0,3.314
2019-07-04 00:00:00,7.29,4.0,3.29
2019-07-05 00:00:00,7.3,4.0,3.3
2019-07-08 00:00:00,7.37,4.0,3.37
2019-07-09 00:00:00,7.56,4.0,3.5599999999999996
2019-07-10 00:00:00,7.58,4.0,3.58
2019-07-11 00:00:00,7.658,4.0,3.6580000000000004
2019-07-12 00:00:00,7.614,4.0,3.614
2019-07-15 00:00:00,7.602,4.0,3.6020000000000003
2019-07-16 00:00:00,7.604,4.0,3.604
2019-07-17 00:00:00,7.74,4.0,3.74
2019-07-18 00:00:00,7.54,4.0,3.54
2019-07-19 00:00:00,7.48,4.0,3.4800000000000004
2019-07-22 00:00:00,7.46,4.0,3.46
2019-07-23 00:00:00,7.478,4.0,3.4779999999999998
2019-07-24 00:00:00,7.43,4.0,3.4299999999999997
2019-07-25 00:00:00,7.43,4.0,3.4299999999999997
2019-07-26 00:00:00,7.53,4.0,3.5300000000000002
2019-07-29 00:00:00,7.5,4.0,3.5
2019-07-30 00:00:00,7.52,4.0,3.5199999999999996
2019-07-31 00:00:00,7.49,4.0,3.49
2019-08-01 00:00:00,7.49,4.0,3.49
2019-08-02 00:00:00,7.426,4.0,3.426
2019-08-05 00:00:00,7.42,4.0,3.42
2019-08-06 00:00:00,7.43,4.0,3.4299999999999997
2019-08-07 00:00:00,7.3,4.0,3.3
2019-08-08 00:00:00,7.262,4.0,3.2619999999999996
2019-08-09 00:00:00,7.186,4.0,3.186
2019-08-12 00:00:00,7.184,4.0,3.184
2019-08-13 00:00:00,7.18,4.0,3.1799999999999997
2019-08-14 00:00:00,7.23,4.0,3.2300000000000004
2019-08-15 00:00:00,7.04,4.0,3.04
2019-08-16 00:00:00,6.93,4.0,2.9299999999999997
2019-08-19 00:00:00,7.042,4.0,3.042
2019-08-20 00:00:00,7.06,4.0,3.0599999999999996
2019-08-21 00:00:00,7.016,4.0,3.016
2019-08-22 00:00:00,6.972,4.0,2.9720000000000004
2019-08-23 00:00:00,6.94,4.0,2.9400000000000004
2019-08-26 00:00:00,6.97,4.0,2.9699999999999998
2019-08-27 00:00:00,7.01,4.0,3.01
2019-08-28 00:00:00,6.99,4.0,2.99
2019-08-29 00:00:00,7.01,4.0,3.01
2019-08-30 00:00:00,6.95,4.0,2.95
2019-09-02 00:00:00,6.96,4.0,2.96
2019-09-03 00:00:00,6.93,4.0,2.9299999999999997
2019-09-04 00:00:00,6.93,4.0,2.9299999999999997
2019-09-05 00:00:00,6.99,4.0,2.99
2019-09-06 00:00:00,6.95,4.0,2.95
2019-09-09 00:00:00,7.0,4.0,3.0
2019-09-10 00:00:00,7.07,4.0,3.0700000000000003
2019-09-11 00:00:00,7.17,4.0,3.17
2019-09-12 00:00:00,7.16,4.0,3.16
2019-09-13 00:00:00,7.23,4.0,3.2300000000000004
2019-09-17 00:00:00,7.17,4.0,3.17
2019-09-18 00:00:00,7.13,4.0,3.13
2019-09-19 00:00:00,7.0,4.0,3.0
2019-09-20 00:00:00,6.98,4.0,2.9800000000000004
2019-09-23 00:00:00,6.89,4.0,2.8899999999999997
2019-09-24 00:00:00,6.9,4.0,2.9000000000000004
2019-09-25 00:00:00,6.892,4.0,2.8920000000000003
2019-09-26 00:00:00,6.82,4.0,2.8200000000000003
2019-09-27 00:00:00,6.88,4.0,2.88
2019-09-30 00:00:00,6.86,4.0,2.8600000000000003
2019-10-01 00:00:00,6.9,4.0,2.9000000000000004
2019-10-02 00:00:00,6.83,4.0,2.83
2019-10-03 00:00:00,6.72,4.0,2.7199999999999998
2019-10-04 00:00:00,6.73,4.0,2.7300000000000004
2019-10-07 00:00:00,6.77,4.0,2.7699999999999996
2019-10-08 00:00:00,6.75,4.0,2.75
2019-10-09 00:00:00,6.71,4.0,2.71
2019-10-10 00:00:00,6.74,4.0,2.74
2019-10-11 00:00:00,6.74,4.0,2.74
2019-10-14 00:00:00,6.744,4.0,2.7439999999999998
2019-10-15 00:00:00,6.77,4.0,2.7699999999999996
2019-10-16 00:00:00,6.81,4.0,2.8099999999999996
2019-10-17 00:00:00,6.84,4.0,2.84
2019-10-18 00:00:00,6.8,4.0,2.8
2019-10-21 00:00:00,6.83,4.0,2.83
2019-10-22 00:00:00,6.86,4.0,2.8600000000000003
2019-10-23 00:00:00,6.85,4.0,2.8499999999999996
2019-10-24 00:00:00,6.8,4.0,2.8
2019-10-25 00:00:00,6.83,4.0,2.83
2019-10-28 00:00:00,6.87,4.0,2.87
2019-10-29 00:00:00,6.84,4.0,2.84
2019-10-30 00:00:00,6.77,4.0,2.7699999999999996
2019-10-31 00:00:00,6.74,4.0,2.74
2019-11-01 00:00:00,6.77,4.0,2.7699999999999996
2019-11-04 00:00:00,6.77,4.0,2.7699999999999996
2019-11-05 00:00:00,6.82,4.0,2.8200000000000003
2019-11-06 00:00:00,6.76,4.0,2.76
2019-11-07 00:00:00,6.81,4.0,2.8099999999999996
2019-11-08 00:00:00,6.84,4.0,2.84
2019-11-11 00:00:00,6.86,4.0,2.8600000000000003
2019-11-12 00:00:00,6.92,4.0,2.92
2019-11-13 00:00:00,6.96,4.0,2.96
2019-11-14 00:00:00,6.94,4.0,2.9400000000000004
2019-11-15 00:00:00,6.89,4.0,2.8899999999999997
2019-11-19 00:00:00,6.98,4.0,2.9800000000000004
2019-11-20 00:00:00,7.03,4.0,3.0300000000000002
2019-11-21 00:00:00,7.01,4.0,3.01
2019-11-22 00:00:00,7.02,4.0,3.0199999999999996
2019-11-25 00:00:00,7.074,4.0,3.074
2019-11-26 00:00:00,7.11,4.0,3.1100000000000003
2019-11-27 00:00:00,7.014,4.0,3.0140000000000002
2019-11-28 00:00:00,7.07,4.0,3.0700000000000003
2019-11-29 00:00:00,7.07,4.0,3.0700000000000003
2019-12-02 00:00:00,7.13,4.0,3.13
2019-12-03 00:00:00,7.13,4.0,3.13
2019-12-04 00:00:00,6.98,4.0,2.9800000000000004
2019-12-05 00:00:00,7.02,4.0,3.0199999999999996
2019-12-06 00:00:00,6.96,4.0,2.96
2019-12-09 00:00:00,6.8,4.0,2.8
2019-12-10 00:00:00,6.878,4.0,2.878
2019-12-11 00:00:00,6.84,4.0,2.84
2019-12-13 00:00:00,6.8,4.0,2.8
2019-12-16 00:00:00,6.77,4.0,2.7699999999999996
2019-12-17 00:00:00,6.8,4.0,2.8
2019-12-18 00:00:00,6.77,4.0,2.7699999999999996
2019-12-19 00:00:00,6.87,4.0,2.87
2019-12-20 00:00:00,6.91,4.0,2.91
2019-12-23 00:00:00,6.88,4.0,2.88
2019-12-24 00:00:00,6.87,4.0,2.87
2019-12-26 00:00:00,6.84,4.0,2.84
2019-12-27 00:00:00,6.81,4.0,2.8099999999999996
2019-12-30 00:00:00,6.82,4.0,2.8200000000000003
2019-12-31 00:00:00,6.84,4.0,2.84
2020-01-02 00:00:00,6.78,4.0,2.7800000000000002
2020-01-03 00:00:00,6.714,4.0,2.7140000000000004
2020-01-06 00:00:00,6.77,4.0,2.7699999999999996
2020-01-07 00:00:00,6.83,4.0,2.83
2020-01-08 00:00:00,6.83,4.0,2.83
2020-01-09 00:00:00,6.85,4.0,2.8499999999999996
2020-01-10 00:00:00,6.764,4.0,2.7640000000000002
2020-01-13 00:00:00,6.83,4.0,2.83
2020-01-14 00:00:00,6.83,4.0,2.83
2020-01-15 00:00:00,6.8,4.0,2.8
