Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
22/04/26,17.3261,17.317,17.3485,17.2793,,0.02%
21/04/26,17.3231,17.3,17.419,17.2835,,0.17%
20/04/26,17.2932,17.3285,17.4114,17.2837,,-0.46%
"Apr 19, 2026",17.3738,17.312,17.4095,17.3404,,0.38%
"Apr 17, 2026",17.3075,17.263,17.3365,17.1251,,0.26%
"Apr 16, 2026",17.263,17.2655,17.2976,17.2165,,0.05%
"Apr 15, 2026",17.254,17.2751,17.3169,17.2381,,-0.07%
"Apr 14, 2026",17.2658,17.3055,17.3194,17.1974,,-0.26%
"Apr 13, 2026",17.3105,17.423,17.4454,17.2924,,-0.71%
"Apr 12, 2026",17.434,17.4177,17.4433,17.4133,,0.76%
"Apr 10, 2026",17.3025,17.3729,17.4069,17.2477,,-0.36%
"Apr 09, 2026",17.3654,17.4331,17.4931,17.322,,-0.50%
"Apr 08, 2026",17.4525,17.705,17.771,17.3577,,-1.45%
"Apr 07, 2026",17.7085,17.7665,17.8027,17.6804,,-0.33%
"Apr 06, 2026",17.7665,17.9166,17.9284,17.747,,-0.66%
"Apr 05, 2026",17.8845,17.9029,17.9243,17.8472,,0.03%
"Apr 03, 2026",17.879,17.8595,17.9113,17.8225,,0.06%
"Apr 02, 2026",17.8678,17.8265,17.9621,17.7935,,0.25%
"Apr 01, 2026",17.8225,17.944,17.9465,17.7935,,-0.65%
"Mar 31, 2026",17.939,18.1165,18.1695,17.9132,,-0.98%
"Mar 30, 2026",18.1165,18.0895,18.1643,18.0349,,-0.18%
"Mar 29, 2026",18.1488,18.074,18.157,18.0693,,0.13%
"Mar 27, 2026",18.1255,17.9425,18.154,17.8825,,0.98%
"Mar 26, 2026",17.9495,17.769,17.9682,17.742,,1.02%
"Mar 25, 2026",17.7689,17.7447,17.8168,17.6951,,0.13%
"Mar 24, 2026",17.7456,17.7851,17.9085,17.7,,-0.26%
"Mar 23, 2026",17.7925,17.9405,18.0887,17.6904,,-0.66%
"Mar 20, 2026",17.911,17.736,18.0015,17.703,,0.98%
19/03/26,17.7374,17.8607,17.9655,17.6737,,-0.69%
18/03/26,17.8605,17.6556,17.8845,17.6005,,1.14%
17/03/26,17.66,17.6824,17.7455,17.6093,,-0.15%
16/03/26,17.6865,17.9345,17.949,17.6495,,-1.49%
13/03/26,17.9535,17.861,17.978,17.747,,0.52%
12/03/26,17.8615,17.6747,17.8995,17.6373,,1.04%
"Mar 11, 2026",17.6785,17.605,17.7135,17.5255,,0.45%
"Mar 10, 2026",17.5988,17.6125,17.7025,17.448,,-0.08%
"Mar 09, 2026",17.6125,17.8175,18.0256,17.5916,,-1.06%
"Mar 06, 2026",17.802,17.728,17.922,17.6363,,0.42%
05/03/26,17.7819,17.56,17.7983,17.572,,1.17%
04/03/26,17.5765,17.706,17.778,17.5228,,-0.73%
03/03/26,17.706,17.312,17.882,17.282,,2.28%
02/03/26,17.312,17.2458,17.4045,17.2242,,0.48%
27/02/26,17.2295,17.215,17.2598,17.1647,,0.11%
26/02/26,17.21,17.1595,17.2818,17.1474,,0.26%
25/02/26,17.1648,17.1775,17.231,17.1366,,-0.07%
24/02/26,17.1775,17.2682,17.307,17.157,,-0.53%
